|dates|Mono_California_UnitedStates.BLS_EmployedPopulation.data|Mono_California_UnitedStates.BLS_EmployedPopulation.missing|Mono_California_UnitedStates.BLS_UnemployedPopulation.data|Mono_California_UnitedStates.BLS_UnemployedPopulation.missing|Mono_California_UnitedStates.BLS_UnemploymentRate.data|Mono_California_UnitedStates.BLS_UnemploymentRate.missing|Mono_California_UnitedStates.BLS_LaborForcePopulation.data|Mono_California_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-02-13|8612.5|0|333.5|0|3.727923094120277|0|8946.0|0
0|2020-02-14|8612.5|0|333.5|0|3.727923094120277|0|8946.0|0
0|2020-02-15|8612.5|0|333.5|0|3.727923094120277|0|8946.0|0
0|2020-02-16|8612.5|0|333.5|0|3.727923094120277|0|8946.0|0
0|2020-02-17|8612.5|0|333.5|0|3.727923094120277|0|8946.0|0
0|2020-02-18|8612.5|0|333.5|0|3.727923094120277|0|8946.0|0
0|2020-02-19|8612.5|0|333.5|0|3.727923094120277|0|8946.0|0
0|2020-02-20|8612.5|0|333.5|0|3.727923094120277|0|8946.0|0
0|2020-02-21|8612.5|0|333.5|0|3.727923094120277|0|8946.0|0
0|2020-02-22|8612.5|0|333.5|0|3.727923094120277|0|8946.0|0
0|2020-02-23|8612.5|0|333.5|0|3.727923094120277|0|8946.0|0
0|2020-02-24|8612.5|0|333.5|0|3.727923094120277|0|8946.0|0
0|2020-02-25|8612.5|0|333.5|0|3.727923094120277|0|8946.0|0
0|2020-02-26|8612.5|0|333.5|0|3.727923094120277|0|8946.0|0
0|2020-02-27|8612.5|0|333.5|0|3.727923094120277|0|8946.0|0
0|2020-02-28|8612.5|0|333.5|0|3.727923094120277|0|8946.0|0
0|2020-02-29|8612.5|0|333.5|0|3.727923094120277|0|8946.0|0
0|2020-03-01|8355.5|0|410.0|0|4.677428555130911|0|8765.5|0
0|2020-03-02|8355.5|0|410.0|0|4.677428555130911|0|8765.5|0
0|2020-03-03|8355.5|0|410.0|0|4.677428555130911|0|8765.5|0
0|2020-03-04|8355.5|0|410.0|0|4.677428555130911|0|8765.5|0
0|2020-03-05|8355.5|0|410.0|0|4.677428555130911|0|8765.5|0
0|2020-03-06|8355.5|0|410.0|0|4.677428555130911|0|8765.5|0
0|2020-03-07|8355.5|0|410.0|0|4.677428555130911|0|8765.5|0
0|2020-03-08|8355.5|0|410.0|0|4.677428555130911|0|8765.5|0
0|2020-03-09|8355.5|0|410.0|0|4.677428555130911|0|8765.5|0
0|2020-03-10|8355.5|0|410.0|0|4.677428555130911|0|8765.5|0
0|2020-03-11|8355.5|0|410.0|0|4.677428555130911|0|8765.5|0
0|2020-03-12|8355.5|0|410.0|0|4.677428555130911|0|8765.5|0
0|2020-03-13|8355.5|0|410.0|0|4.677428555130911|0|8765.5|0
0|2020-03-14|8355.5|0|410.0|0|4.677428555130911|0|8765.5|0
0|2020-03-15|8355.5|0|410.0|0|4.677428555130911|0|8765.5|0
0|2020-03-16|8355.5|0|410.0|0|4.677428555130911|0|8765.5|0
0|2020-03-17|8355.5|0|410.0|0|4.677428555130911|0|8765.5|0
0|2020-03-18|8355.5|0|410.0|0|4.677428555130911|0|8765.5|0
0|2020-03-19|8355.5|0|410.0|0|4.677428555130911|0|8765.5|0
0|2020-03-20|8355.5|0|410.0|0|4.677428555130911|0|8765.5|0
0|2020-03-21|8355.5|0|410.0|0|4.677428555130911|0|8765.5|0
0|2020-03-22|8355.5|0|410.0|0|4.677428555130911|0|8765.5|0
0|2020-03-23|8355.5|0|410.0|0|4.677428555130911|0|8765.5|0
0|2020-03-24|8355.5|0|410.0|0|4.677428555130911|0|8765.5|0
0|2020-03-25|8355.5|0|410.0|0|4.677428555130911|0|8765.5|0
0|2020-03-26|8355.5|0|410.0|0|4.677428555130911|0|8765.5|0
0|2020-03-27|8355.5|0|410.0|0|4.677428555130911|0|8765.5|0
0|2020-03-28|8355.5|0|410.0|0|4.677428555130911|0|8765.5|0
0|2020-03-29|8355.5|0|410.0|0|4.677428555130911|0|8765.5|0
0|2020-03-30|8355.5|0|410.0|0|4.677428555130911|0|8765.5|0
0|2020-03-31|8355.5|0|410.0|0|4.677428555130911|0|8765.5|0
0|2020-04-01|5574.5|0|1847.0|0|24.887152192952907|0|7421.5|0
0|2020-04-02|5574.5|0|1847.0|0|24.887152192952907|0|7421.5|0
0|2020-04-03|5574.5|0|1847.0|0|24.887152192952907|0|7421.5|0
0|2020-04-04|5574.5|0|1847.0|0|24.887152192952907|0|7421.5|0
0|2020-04-05|5574.5|0|1847.0|0|24.887152192952907|0|7421.5|0
0|2020-04-06|5574.5|0|1847.0|0|24.887152192952907|0|7421.5|0
0|2020-04-07|5574.5|0|1847.0|0|24.887152192952907|0|7421.5|0
0|2020-04-08|5574.5|0|1847.0|0|24.887152192952907|0|7421.5|0
0|2020-04-09|5574.5|0|1847.0|0|24.887152192952907|0|7421.5|0
0|2020-04-10|5574.5|0|1847.0|0|24.887152192952907|0|7421.5|0
0|2020-04-11|5574.5|0|1847.0|0|24.887152192952907|0|7421.5|0
0|2020-04-12|5574.5|0|1847.0|0|24.887152192952907|0|7421.5|0
0|2020-04-13|5574.5|0|1847.0|0|24.887152192952907|0|7421.5|0
0|2020-04-14|5574.5|0|1847.0|0|24.887152192952907|0|7421.5|0
0|2020-04-15|5574.5|0|1847.0|0|24.887152192952907|0|7421.5|0
0|2020-04-16|5574.5|0|1847.0|0|24.887152192952907|0|7421.5|0
0|2020-04-17|5574.5|0|1847.0|0|24.887152192952907|0|7421.5|0
0|2020-04-18|5574.5|0|1847.0|0|24.887152192952907|0|7421.5|0
0|2020-04-19|5574.5|0|1847.0|0|24.887152192952907|0|7421.5|0
0|2020-04-20|5574.5|0|1847.0|0|24.887152192952907|0|7421.5|0
0|2020-04-21|5574.5|0|1847.0|0|24.887152192952907|0|7421.5|0
0|2020-04-22|5574.5|0|1847.0|0|24.887152192952907|0|7421.5|0
0|2020-04-23|5574.5|0|1847.0|0|24.887152192952907|0|7421.5|0
0|2020-04-24|5574.5|0|1847.0|0|24.887152192952907|0|7421.5|0
0|2020-04-25|5574.5|0|1847.0|0|24.887152192952907|0|7421.5|0
0|2020-04-26|5574.5|0|1847.0|0|24.887152192952907|0|7421.5|0
0|2020-04-27|5574.5|0|1847.0|0|24.887152192952907|0|7421.5|0
0|2020-04-28|5574.5|0|1847.0|0|24.887152192952907|0|7421.5|0
0|2020-04-29|5574.5|0|1847.0|0|24.887152192952907|0|7421.5|0
0|2020-04-30|5574.5|0|1847.0|0|24.887152192952907|0|7421.5|0
0|2020-05-01|5065.0|0|1829.0|0|26.53031621700029|0|6894.0|0
0|2020-05-02|5065.0|0|1829.0|0|26.53031621700029|0|6894.0|0
0|2020-05-03|5065.0|0|1829.0|0|26.53031621700029|0|6894.0|0
0|2020-05-04|5065.0|0|1829.0|0|26.53031621700029|0|6894.0|0
0|2020-05-05|5065.0|0|1829.0|0|26.53031621700029|0|6894.0|0
0|2020-05-06|5065.0|0|1829.0|0|26.53031621700029|0|6894.0|0
0|2020-05-07|5065.0|0|1829.0|0|26.53031621700029|0|6894.0|0
0|2020-05-08|5065.0|0|1829.0|0|26.53031621700029|0|6894.0|0
0|2020-05-09|5065.0|0|1829.0|0|26.53031621700029|0|6894.0|0
0|2020-05-10|5065.0|0|1829.0|0|26.53031621700029|0|6894.0|0
0|2020-05-11|5065.0|0|1829.0|0|26.53031621700029|0|6894.0|0
0|2020-05-12|5065.0|0|1829.0|0|26.53031621700029|0|6894.0|0
0|2020-05-13|5065.0|0|1829.0|0|26.53031621700029|0|6894.0|0
0|2020-05-14|5065.0|0|1829.0|0|26.53031621700029|0|6894.0|0
0|2020-05-15|5065.0|0|1829.0|0|26.53031621700029|0|6894.0|0
0|2020-05-16|5065.0|0|1829.0|0|26.53031621700029|0|6894.0|0
0|2020-05-17|5065.0|0|1829.0|0|26.53031621700029|0|6894.0|0
0|2020-05-18|5065.0|0|1829.0|0|26.53031621700029|0|6894.0|0
0|2020-05-19|5065.0|0|1829.0|0|26.53031621700029|0|6894.0|0
0|2020-05-20|5065.0|0|1829.0|0|26.53031621700029|0|6894.0|0
0|2020-05-21|5065.0|0|1829.0|0|26.53031621700029|0|6894.0|0
0|2020-05-22|5065.0|0|1829.0|0|26.53031621700029|0|6894.0|0
0|2020-05-23|5065.0|0|1829.0|0|26.53031621700029|0|6894.0|0
0|2020-05-24|5065.0|0|1829.0|0|26.53031621700029|0|6894.0|0
0|2020-05-25|5065.0|0|1829.0|0|26.53031621700029|0|6894.0|0
0|2020-05-26|5065.0|0|1829.0|0|26.53031621700029|0|6894.0|0
0|2020-05-27|5065.0|0|1829.0|0|26.53031621700029|0|6894.0|0
0|2020-05-28|5065.0|0|1829.0|0|26.53031621700029|0|6894.0|0
0|2020-05-29|5065.0|0|1829.0|0|26.53031621700029|0|6894.0|0
0|2020-05-30|5065.0|0|1829.0|0|26.53031621700029|0|6894.0|0
0|2020-05-31|5065.0|0|1829.0|0|26.53031621700029|0|6894.0|0
0|2020-06-01|5911.0|0|1573.0|0|21.018172100481028|0|7484.0|0
0|2020-06-02|5911.0|0|1573.0|0|21.018172100481028|0|7484.0|0
0|2020-06-03|5911.0|0|1573.0|0|21.018172100481028|0|7484.0|0
0|2020-06-04|5911.0|0|1573.0|0|21.018172100481028|0|7484.0|0
0|2020-06-05|5911.0|0|1573.0|0|21.018172100481028|0|7484.0|0
0|2020-06-06|5911.0|0|1573.0|0|21.018172100481028|0|7484.0|0
0|2020-06-07|5911.0|0|1573.0|0|21.018172100481028|0|7484.0|0
0|2020-06-08|5911.0|0|1573.0|0|21.018172100481028|0|7484.0|0
0|2020-06-09|5911.0|0|1573.0|0|21.018172100481028|0|7484.0|0
0|2020-06-10|5911.0|0|1573.0|0|21.018172100481028|0|7484.0|0
0|2020-06-11|5911.0|0|1573.0|0|21.018172100481028|0|7484.0|0
0|2020-06-12|5911.0|0|1573.0|0|21.018172100481028|0|7484.0|0
0|2020-06-13|5911.0|0|1573.0|0|21.018172100481028|0|7484.0|0
0|2020-06-14|5911.0|0|1573.0|0|21.018172100481028|0|7484.0|0
0|2020-06-15|5911.0|0|1573.0|0|21.018172100481028|0|7484.0|0
0|2020-06-16|5911.0|0|1573.0|0|21.018172100481028|0|7484.0|0
0|2020-06-17|5911.0|0|1573.0|0|21.018172100481028|0|7484.0|0
0|2020-06-18|5911.0|0|1573.0|0|21.018172100481028|0|7484.0|0
0|2020-06-19|5911.0|0|1573.0|0|21.018172100481028|0|7484.0|0
0|2020-06-20|5911.0|0|1573.0|0|21.018172100481028|0|7484.0|0
0|2020-06-21|5911.0|0|1573.0|0|21.018172100481028|0|7484.0|0
0|2020-06-22|5911.0|0|1573.0|0|21.018172100481028|0|7484.0|0
0|2020-06-23|5911.0|0|1573.0|0|21.018172100481028|0|7484.0|0
0|2020-06-24|5911.0|0|1573.0|0|21.018172100481028|0|7484.0|0
0|2020-06-25|5911.0|0|1573.0|0|21.018172100481028|0|7484.0|0
0|2020-06-26|5911.0|0|1573.0|0|21.018172100481028|0|7484.0|0
0|2020-06-27|5911.0|0|1573.0|0|21.018172100481028|0|7484.0|0
0|2020-06-28|5911.0|0|1573.0|0|21.018172100481028|0|7484.0|0
0|2020-06-29|5911.0|0|1573.0|0|21.018172100481028|0|7484.0|0
0|2020-06-30|5911.0|0|1573.0|0|21.018172100481028|0|7484.0|0
0|2020-07-01|6973.0|0|1107.0|0|13.700495049504951|0|8080.0|0
0|2020-07-02|6973.0|0|1107.0|0|13.700495049504951|0|8080.0|0
0|2020-07-03|6973.0|0|1107.0|0|13.700495049504951|0|8080.0|0
0|2020-07-04|6973.0|0|1107.0|0|13.700495049504951|0|8080.0|0
0|2020-07-05|6973.0|0|1107.0|0|13.700495049504951|0|8080.0|0
0|2020-07-06|6973.0|0|1107.0|0|13.700495049504951|0|8080.0|0
0|2020-07-07|6973.0|0|1107.0|0|13.700495049504951|0|8080.0|0
0|2020-07-08|6973.0|0|1107.0|0|13.700495049504951|0|8080.0|0
0|2020-07-09|6973.0|0|1107.0|0|13.700495049504951|0|8080.0|0
0|2020-07-10|6973.0|0|1107.0|0|13.700495049504951|0|8080.0|0
0|2020-07-11|6973.0|0|1107.0|0|13.700495049504951|0|8080.0|0
0|2020-07-12|6973.0|0|1107.0|0|13.700495049504951|0|8080.0|0
0|2020-07-13|6973.0|0|1107.0|0|13.700495049504951|0|8080.0|0
0|2020-07-14|6973.0|0|1107.0|0|13.700495049504951|0|8080.0|0
0|2020-07-15|6973.0|0|1107.0|0|13.700495049504951|0|8080.0|0
0|2020-07-16|6973.0|0|1107.0|0|13.700495049504951|0|8080.0|0
0|2020-07-17|6973.0|0|1107.0|0|13.700495049504951|0|8080.0|0
0|2020-07-18|6973.0|0|1107.0|0|13.700495049504951|0|8080.0|0
0|2020-07-19|6973.0|0|1107.0|0|13.700495049504951|0|8080.0|0
0|2020-07-20|6973.0|0|1107.0|0|13.700495049504951|0|8080.0|0
0|2020-07-21|6973.0|0|1107.0|0|13.700495049504951|0|8080.0|0
0|2020-07-22|6973.0|0|1107.0|0|13.700495049504951|0|8080.0|0
0|2020-07-23|6973.0|0|1107.0|0|13.700495049504951|0|8080.0|0
0|2020-07-24|6973.0|0|1107.0|0|13.700495049504951|0|8080.0|0
0|2020-07-25|6973.0|0|1107.0|0|13.700495049504951|0|8080.0|0
0|2020-07-26|6973.0|0|1107.0|0|13.700495049504951|0|8080.0|0
0|2020-07-27|6973.0|0|1107.0|0|13.700495049504951|0|8080.0|0
0|2020-07-28|6973.0|0|1107.0|0|13.700495049504951|0|8080.0|0
0|2020-07-29|6973.0|0|1107.0|0|13.700495049504951|0|8080.0|0
0|2020-07-30|6973.0|0|1107.0|0|13.700495049504951|0|8080.0|0
0|2020-07-31|6973.0|0|1107.0|0|13.700495049504951|0|8080.0|0
0|2020-08-01|7043.0|0|873.0|0|11.028297119757454|0|7916.0|0
0|2020-08-02|7043.0|0|873.0|0|11.028297119757454|0|7916.0|0
0|2020-08-03|7043.0|0|873.0|0|11.028297119757454|0|7916.0|0
0|2020-08-04|7043.0|0|873.0|0|11.028297119757454|0|7916.0|0
0|2020-08-05|7043.0|0|873.0|0|11.028297119757454|0|7916.0|0
0|2020-08-06|7043.0|0|873.0|0|11.028297119757454|0|7916.0|0
0|2020-08-07|7043.0|0|873.0|0|11.028297119757454|0|7916.0|0
0|2020-08-08|7043.0|0|873.0|0|11.028297119757454|0|7916.0|0
0|2020-08-09|7043.0|0|873.0|0|11.028297119757454|0|7916.0|0
0|2020-08-10|7043.0|0|873.0|0|11.028297119757454|0|7916.0|0
0|2020-08-11|7043.0|0|873.0|0|11.028297119757454|0|7916.0|0
0|2020-08-12|7043.0|0|873.0|0|11.028297119757454|0|7916.0|0
0|2020-08-13|7043.0|0|873.0|0|11.028297119757454|0|7916.0|0
0|2020-08-14|7043.0|0|873.0|0|11.028297119757454|0|7916.0|0
0|2020-08-15|7043.0|0|873.0|0|11.028297119757454|0|7916.0|0
0|2020-08-16|7043.0|0|873.0|0|11.028297119757454|0|7916.0|0
0|2020-08-17|7043.0|0|873.0|0|11.028297119757454|0|7916.0|0
0|2020-08-18|7043.0|0|873.0|0|11.028297119757454|0|7916.0|0
0|2020-08-19|7043.0|0|873.0|0|11.028297119757454|0|7916.0|0
0|2020-08-20|7043.0|0|873.0|0|11.028297119757454|0|7916.0|0
0|2020-08-21|7043.0|0|873.0|0|11.028297119757454|0|7916.0|0
0|2020-08-22|7043.0|0|873.0|0|11.028297119757454|0|7916.0|0
0|2020-08-23|7043.0|0|873.0|0|11.028297119757454|0|7916.0|0
0|2020-08-24|7043.0|0|873.0|0|11.028297119757454|0|7916.0|0
0|2020-08-25|7043.0|0|873.0|0|11.028297119757454|0|7916.0|0
0|2020-08-26|7043.0|0|873.0|0|11.028297119757454|0|7916.0|0
0|2020-08-27|7043.0|0|873.0|0|11.028297119757454|0|7916.0|0
0|2020-08-28|7043.0|0|873.0|0|11.028297119757454|0|7916.0|0
0|2020-08-29|7043.0|0|873.0|0|11.028297119757454|0|7916.0|0
0|2020-08-30|7043.0|0|873.0|0|11.028297119757454|0|7916.0|0
0|2020-08-31|7043.0|0|873.0|0|11.028297119757454|0|7916.0|0
0|2020-09-01|6956.0|0|773.0|0|10.00129382843835|0|7729.0|0
0|2020-09-02|6956.0|0|773.0|0|10.00129382843835|0|7729.0|0
0|2020-09-03|6956.0|0|773.0|0|10.00129382843835|0|7729.0|0
0|2020-09-04|6956.0|0|773.0|0|10.00129382843835|0|7729.0|0
0|2020-09-05|6956.0|0|773.0|0|10.00129382843835|0|7729.0|0
0|2020-09-06|6956.0|0|773.0|0|10.00129382843835|0|7729.0|0
0|2020-09-07|6956.0|0|773.0|0|10.00129382843835|0|7729.0|0
0|2020-09-08|6956.0|0|773.0|0|10.00129382843835|0|7729.0|0
0|2020-09-09|6956.0|0|773.0|0|10.00129382843835|0|7729.0|0
0|2020-09-10|6956.0|0|773.0|0|10.00129382843835|0|7729.0|0
0|2020-09-11|6956.0|0|773.0|0|10.00129382843835|0|7729.0|0
0|2020-09-12|6956.0|0|773.0|0|10.00129382843835|0|7729.0|0
0|2020-09-13|6956.0|0|773.0|0|10.00129382843835|0|7729.0|0
0|2020-09-14|6956.0|0|773.0|0|10.00129382843835|0|7729.0|0
0|2020-09-15|6956.0|0|773.0|0|10.00129382843835|0|7729.0|0
0|2020-09-16|6956.0|0|773.0|0|10.00129382843835|0|7729.0|0
0|2020-09-17|6956.0|0|773.0|0|10.00129382843835|0|7729.0|0
0|2020-09-18|6956.0|0|773.0|0|10.00129382843835|0|7729.0|0
0|2020-09-19|6956.0|0|773.0|0|10.00129382843835|0|7729.0|0
0|2020-09-20|6956.0|0|773.0|0|10.00129382843835|0|7729.0|0
0|2020-09-21|6956.0|0|773.0|0|10.00129382843835|0|7729.0|0
0|2020-09-22|6956.0|0|773.0|0|10.00129382843835|0|7729.0|0
0|2020-09-23|6956.0|0|773.0|0|10.00129382843835|0|7729.0|0
0|2020-09-24|6956.0|0|773.0|0|10.00129382843835|0|7729.0|0
0|2020-09-25|6956.0|0|773.0|0|10.00129382843835|0|7729.0|0
0|2020-09-26|6956.0|0|773.0|0|10.00129382843835|0|7729.0|0
0|2020-09-27|6956.0|0|773.0|0|10.00129382843835|0|7729.0|0
0|2020-09-28|6956.0|0|773.0|0|10.00129382843835|0|7729.0|0
0|2020-09-29|6956.0|0|773.0|0|10.00129382843835|0|7729.0|0
0|2020-09-30|6956.0|0|773.0|0|10.00129382843835|0|7729.0|0
0|2020-10-01|6665.0|0|754.0|0|10.163094756705755|0|7419.0|0
0|2020-10-02|6665.0|0|754.0|0|10.163094756705755|0|7419.0|0
0|2020-10-03|6665.0|0|754.0|0|10.163094756705755|0|7419.0|0
0|2020-10-04|6665.0|0|754.0|0|10.163094756705755|0|7419.0|0
0|2020-10-05|6665.0|0|754.0|0|10.163094756705755|0|7419.0|0
0|2020-10-06|6665.0|0|754.0|0|10.163094756705755|0|7419.0|0
0|2020-10-07|6665.0|0|754.0|0|10.163094756705755|0|7419.0|0
0|2020-10-08|6665.0|0|754.0|0|10.163094756705755|0|7419.0|0
0|2020-10-09|6665.0|0|754.0|0|10.163094756705755|0|7419.0|0
0|2020-10-10|6665.0|0|754.0|0|10.163094756705755|0|7419.0|0
0|2020-10-11|6665.0|0|754.0|0|10.163094756705755|0|7419.0|0
0|2020-10-12|6665.0|0|754.0|0|10.163094756705755|0|7419.0|0
0|2020-10-13|6665.0|0|754.0|0|10.163094756705755|0|7419.0|0
0|2020-10-14|6665.0|0|754.0|0|10.163094756705755|0|7419.0|0
0|2020-10-15|6665.0|0|754.0|0|10.163094756705755|0|7419.0|0
0|2020-10-16|6665.0|0|754.0|0|10.163094756705755|0|7419.0|0
0|2020-10-17|6665.0|0|754.0|0|10.163094756705755|0|7419.0|0
0|2020-10-18|6665.0|0|754.0|0|10.163094756705755|0|7419.0|0
0|2020-10-19|6665.0|0|754.0|0|10.163094756705755|0|7419.0|0
0|2020-10-20|6665.0|0|754.0|0|10.163094756705755|0|7419.0|0
0|2020-10-21|6665.0|0|754.0|0|10.163094756705755|0|7419.0|0
0|2020-10-22|6665.0|0|754.0|0|10.163094756705755|0|7419.0|0
0|2020-10-23|6665.0|0|754.0|0|10.163094756705755|0|7419.0|0
0|2020-10-24|6665.0|0|754.0|0|10.163094756705755|0|7419.0|0
0|2020-10-25|6665.0|0|754.0|0|10.163094756705755|0|7419.0|0
0|2020-10-26|6665.0|0|754.0|0|10.163094756705755|0|7419.0|0
0|2020-10-27|6665.0|0|754.0|0|10.163094756705755|0|7419.0|0
0|2020-10-28|6665.0|0|754.0|0|10.163094756705755|0|7419.0|0
0|2020-10-29|6665.0|0|754.0|0|10.163094756705755|0|7419.0|0
0|2020-10-30|6665.0|0|754.0|0|10.163094756705755|0|7419.0|0
0|2020-10-31|6665.0|0|754.0|0|10.163094756705755|0|7419.0|0
0|2020-11-01|6632.0|0|586.0|0|8.118592407869215|0|7218.0|0
0|2020-11-02|6632.0|0|586.0|0|8.118592407869215|0|7218.0|0
0|2020-11-03|6632.0|0|586.0|0|8.118592407869215|0|7218.0|0
0|2020-11-04|6632.0|0|586.0|0|8.118592407869215|0|7218.0|0
0|2020-11-05|6632.0|0|586.0|0|8.118592407869215|0|7218.0|0
0|2020-11-06|6632.0|0|586.0|0|8.118592407869215|0|7218.0|0
0|2020-11-07|6632.0|0|586.0|0|8.118592407869215|0|7218.0|0
0|2020-11-08|6632.0|0|586.0|0|8.118592407869215|0|7218.0|0
0|2020-11-09|6632.0|0|586.0|0|8.118592407869215|0|7218.0|0
0|2020-11-10|6632.0|0|586.0|0|8.118592407869215|0|7218.0|0
0|2020-11-11|6632.0|0|586.0|0|8.118592407869215|0|7218.0|0
0|2020-11-12|6632.0|0|586.0|0|8.118592407869215|0|7218.0|0
0|2020-11-13|6632.0|0|586.0|0|8.118592407869215|0|7218.0|0
0|2020-11-14|6632.0|0|586.0|0|8.118592407869215|0|7218.0|0
0|2020-11-15|6632.0|0|586.0|0|8.118592407869215|0|7218.0|0
0|2020-11-16|6632.0|0|586.0|0|8.118592407869215|0|7218.0|0
0|2020-11-17|6632.0|0|586.0|0|8.118592407869215|0|7218.0|0
0|2020-11-18|6632.0|0|586.0|0|8.118592407869215|0|7218.0|0
0|2020-11-19|6632.0|0|586.0|0|8.118592407869215|0|7218.0|0
0|2020-11-20|6632.0|0|586.0|0|8.118592407869215|0|7218.0|0
0|2020-11-21|6632.0|0|586.0|0|8.118592407869215|0|7218.0|0
0|2020-11-22|6632.0|0|586.0|0|8.118592407869215|0|7218.0|0
0|2020-11-23|6632.0|0|586.0|0|8.118592407869215|0|7218.0|0
0|2020-11-24|6632.0|0|586.0|0|8.118592407869215|0|7218.0|0
0|2020-11-25|6632.0|0|586.0|0|8.118592407869215|0|7218.0|0
0|2020-11-26|6632.0|0|586.0|0|8.118592407869215|0|7218.0|0
0|2020-11-27|6632.0|0|586.0|0|8.118592407869215|0|7218.0|0
0|2020-11-28|6632.0|0|586.0|0|8.118592407869215|0|7218.0|0
0|2020-11-29|6632.0|0|586.0|0|8.118592407869215|0|7218.0|0
0|2020-11-30|6632.0|0|586.0|0|8.118592407869215|0|7218.0|0
0|2020-12-01|7152.0|0|713.0|0|9.065479974570884|0|7865.0|0
0|2020-12-02|7152.0|0|713.0|0|9.065479974570884|0|7865.0|0
0|2020-12-03|7152.0|0|713.0|0|9.065479974570884|0|7865.0|0
0|2020-12-04|7152.0|0|713.0|0|9.065479974570884|0|7865.0|0
0|2020-12-05|7152.0|0|713.0|0|9.065479974570884|0|7865.0|0
0|2020-12-06|7152.0|0|713.0|0|9.065479974570884|0|7865.0|0
0|2020-12-07|7152.0|0|713.0|0|9.065479974570884|0|7865.0|0
