|dates|OutofCO_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|OutofCO_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|OutofCO_Colorado_UnitedStates.NYT_ConfirmedDeaths.data|OutofCO_Colorado_UnitedStates.NYT_ConfirmedDeaths.missing|OutofCO_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|OutofCO_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|OutofCO_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|OutofCO_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
