|dates|Bethel_Alaska_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Bethel_Alaska_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Bethel_Alaska_UnitedStates.NYT_ConfirmedDeaths.data|Bethel_Alaska_UnitedStates.NYT_ConfirmedDeaths.missing|Bethel_Alaska_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Bethel_Alaska_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Bethel_Alaska_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Bethel_Alaska_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
