|dates|Litchfield_Connecticut_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Litchfield_Connecticut_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Litchfield_Connecticut_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Litchfield_Connecticut_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Litchfield_Connecticut_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Litchfield_Connecticut_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Litchfield_Connecticut_UnitedStates.TotalPopulation.data|Litchfield_Connecticut_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|180333.0|0
