|dates|Montezuma_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Montezuma_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Montezuma_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Montezuma_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Montezuma_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Montezuma_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Montezuma_Colorado_UnitedStates.TotalPopulation.data|Montezuma_Colorado_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|26183.0|0
