|dates|Rapides_Louisiana_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Rapides_Louisiana_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Rapides_Louisiana_UnitedStates.NYT_ConfirmedDeaths.data|Rapides_Louisiana_UnitedStates.NYT_ConfirmedDeaths.missing|Rapides_Louisiana_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Rapides_Louisiana_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Rapides_Louisiana_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Rapides_Louisiana_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
