|dates|Pittsylvania_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Pittsylvania_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Pittsylvania_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Pittsylvania_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Pittsylvania_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Pittsylvania_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Pittsylvania_Virginia_UnitedStates.TotalPopulation.data|Pittsylvania_Virginia_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|60354.0|0
