|dates|Lorain_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Lorain_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Lorain_Ohio_UnitedStates.NYT_ConfirmedDeaths.data|Lorain_Ohio_UnitedStates.NYT_ConfirmedDeaths.missing|Lorain_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Lorain_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Lorain_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Lorain_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
