|dates|JimWells_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|JimWells_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|JimWells_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|JimWells_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|JimWells_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|JimWells_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|JimWells_Texas_UnitedStates.TotalPopulation.data|JimWells_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|40482.0|0
