|dates|Cayuga_NewYork_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Cayuga_NewYork_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Cayuga_NewYork_UnitedStates.NYT_ConfirmedDeaths.data|Cayuga_NewYork_UnitedStates.NYT_ConfirmedDeaths.missing|Cayuga_NewYork_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Cayuga_NewYork_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Cayuga_NewYork_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Cayuga_NewYork_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
