|dates|DeKalb_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|DeKalb_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|DeKalb_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|DeKalb_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|DeKalb_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|DeKalb_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|DeKalb_Alabama_UnitedStates.TotalPopulation.data|DeKalb_Alabama_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|71513.0|0
