|dates|Bartholomew_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Bartholomew_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Bartholomew_Indiana_UnitedStates.NYT_ConfirmedDeaths.data|Bartholomew_Indiana_UnitedStates.NYT_ConfirmedDeaths.missing|Bartholomew_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Bartholomew_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Bartholomew_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Bartholomew_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
