|dates|Ocean_NewJersey_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Ocean_NewJersey_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Ocean_NewJersey_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Ocean_NewJersey_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Ocean_NewJersey_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Ocean_NewJersey_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Ocean_NewJersey_UnitedStates.TotalPopulation.data|Ocean_NewJersey_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|607186.0|0
