|dates|Laclede_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Laclede_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Laclede_Missouri_UnitedStates.NYT_ConfirmedDeaths.data|Laclede_Missouri_UnitedStates.NYT_ConfirmedDeaths.missing|Laclede_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Laclede_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Laclede_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Laclede_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
