|dates|Hunt_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Hunt_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Hunt_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Hunt_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Hunt_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Hunt_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Hunt_Texas_UnitedStates.TotalPopulation.data|Hunt_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|98594.0|0
