|dates|Monona_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Monona_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Monona_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Monona_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Monona_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Monona_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Monona_Iowa_UnitedStates.TotalPopulation.data|Monona_Iowa_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|8615.0|0
