|dates|Otero_NewMexico_UnitedStates.BLS_EmployedPopulation.data|Otero_NewMexico_UnitedStates.BLS_EmployedPopulation.missing|Otero_NewMexico_UnitedStates.BLS_UnemployedPopulation.data|Otero_NewMexico_UnitedStates.BLS_UnemployedPopulation.missing|Otero_NewMexico_UnitedStates.BLS_UnemploymentRate.data|Otero_NewMexico_UnitedStates.BLS_UnemploymentRate.missing|Otero_NewMexico_UnitedStates.BLS_LaborForcePopulation.data|Otero_NewMexico_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-02-02|24217.0|0|1281.0|0|5.023923444976076|0|25498.0|0
0|2020-02-03|24217.0|0|1281.0|0|5.023923444976076|0|25498.0|0
0|2020-02-04|24217.0|0|1281.0|0|5.023923444976076|0|25498.0|0
0|2020-02-05|24217.0|0|1281.0|0|5.023923444976076|0|25498.0|0
0|2020-02-06|24217.0|0|1281.0|0|5.023923444976076|0|25498.0|0
0|2020-02-07|24217.0|0|1281.0|0|5.023923444976076|0|25498.0|0
0|2020-02-08|24217.0|0|1281.0|0|5.023923444976076|0|25498.0|0
0|2020-02-09|24217.0|0|1281.0|0|5.023923444976076|0|25498.0|0
0|2020-02-10|24217.0|0|1281.0|0|5.023923444976076|0|25498.0|0
0|2020-02-11|24217.0|0|1281.0|0|5.023923444976076|0|25498.0|0
0|2020-02-12|24217.0|0|1281.0|0|5.023923444976076|0|25498.0|0
0|2020-02-13|24217.0|0|1281.0|0|5.023923444976076|0|25498.0|0
0|2020-02-14|24217.0|0|1281.0|0|5.023923444976076|0|25498.0|0
0|2020-02-15|24217.0|0|1281.0|0|5.023923444976076|0|25498.0|0
0|2020-02-16|24217.0|0|1281.0|0|5.023923444976076|0|25498.0|0
0|2020-02-17|24217.0|0|1281.0|0|5.023923444976076|0|25498.0|0
0|2020-02-18|24217.0|0|1281.0|0|5.023923444976076|0|25498.0|0
0|2020-02-19|24217.0|0|1281.0|0|5.023923444976076|0|25498.0|0
0|2020-02-20|24217.0|0|1281.0|0|5.023923444976076|0|25498.0|0
0|2020-02-21|24217.0|0|1281.0|0|5.023923444976076|0|25498.0|0
0|2020-02-22|24217.0|0|1281.0|0|5.023923444976076|0|25498.0|0
0|2020-02-23|24217.0|0|1281.0|0|5.023923444976076|0|25498.0|0
0|2020-02-24|24217.0|0|1281.0|0|5.023923444976076|0|25498.0|0
0|2020-02-25|24217.0|0|1281.0|0|5.023923444976076|0|25498.0|0
0|2020-02-26|24217.0|0|1281.0|0|5.023923444976076|0|25498.0|0
0|2020-02-27|24217.0|0|1281.0|0|5.023923444976076|0|25498.0|0
0|2020-02-28|24217.0|0|1281.0|0|5.023923444976076|0|25498.0|0
0|2020-02-29|24217.0|0|1281.0|0|5.023923444976076|0|25498.0|0
0|2020-03-01|23938.5|0|1416.5|0|5.5866692959968445|0|25355.0|0
0|2020-03-02|23938.5|0|1416.5|0|5.5866692959968445|0|25355.0|0
0|2020-03-03|23938.5|0|1416.5|0|5.5866692959968445|0|25355.0|0
0|2020-03-04|23938.5|0|1416.5|0|5.5866692959968445|0|25355.0|0
0|2020-03-05|23938.5|0|1416.5|0|5.5866692959968445|0|25355.0|0
0|2020-03-06|23938.5|0|1416.5|0|5.5866692959968445|0|25355.0|0
0|2020-03-07|23938.5|0|1416.5|0|5.5866692959968445|0|25355.0|0
0|2020-03-08|23938.5|0|1416.5|0|5.5866692959968445|0|25355.0|0
0|2020-03-09|23938.5|0|1416.5|0|5.5866692959968445|0|25355.0|0
0|2020-03-10|23938.5|0|1416.5|0|5.5866692959968445|0|25355.0|0
0|2020-03-11|23938.5|0|1416.5|0|5.5866692959968445|0|25355.0|0
0|2020-03-12|23938.5|0|1416.5|0|5.5866692959968445|0|25355.0|0
0|2020-03-13|23938.5|0|1416.5|0|5.5866692959968445|0|25355.0|0
0|2020-03-14|23938.5|0|1416.5|0|5.5866692959968445|0|25355.0|0
0|2020-03-15|23938.5|0|1416.5|0|5.5866692959968445|0|25355.0|0
0|2020-03-16|23938.5|0|1416.5|0|5.5866692959968445|0|25355.0|0
0|2020-03-17|23938.5|0|1416.5|0|5.5866692959968445|0|25355.0|0
0|2020-03-18|23938.5|0|1416.5|0|5.5866692959968445|0|25355.0|0
0|2020-03-19|23938.5|0|1416.5|0|5.5866692959968445|0|25355.0|0
0|2020-03-20|23938.5|0|1416.5|0|5.5866692959968445|0|25355.0|0
0|2020-03-21|23938.5|0|1416.5|0|5.5866692959968445|0|25355.0|0
0|2020-03-22|23938.5|0|1416.5|0|5.5866692959968445|0|25355.0|0
0|2020-03-23|23938.5|0|1416.5|0|5.5866692959968445|0|25355.0|0
0|2020-03-24|23938.5|0|1416.5|0|5.5866692959968445|0|25355.0|0
0|2020-03-25|23938.5|0|1416.5|0|5.5866692959968445|0|25355.0|0
0|2020-03-26|23938.5|0|1416.5|0|5.5866692959968445|0|25355.0|0
0|2020-03-27|23938.5|0|1416.5|0|5.5866692959968445|0|25355.0|0
0|2020-03-28|23938.5|0|1416.5|0|5.5866692959968445|0|25355.0|0
0|2020-03-29|23938.5|0|1416.5|0|5.5866692959968445|0|25355.0|0
0|2020-03-30|23938.5|0|1416.5|0|5.5866692959968445|0|25355.0|0
0|2020-03-31|23938.5|0|1416.5|0|5.5866692959968445|0|25355.0|0
0|2020-04-01|22645.5|0|2764.5|0|10.879574970484061|0|25410.0|0
0|2020-04-02|22645.5|0|2764.5|0|10.879574970484061|0|25410.0|0
0|2020-04-03|22645.5|0|2764.5|0|10.879574970484061|0|25410.0|0
0|2020-04-04|22645.5|0|2764.5|0|10.879574970484061|0|25410.0|0
0|2020-04-05|22645.5|0|2764.5|0|10.879574970484061|0|25410.0|0
0|2020-04-06|22645.5|0|2764.5|0|10.879574970484061|0|25410.0|0
0|2020-04-07|22645.5|0|2764.5|0|10.879574970484061|0|25410.0|0
0|2020-04-08|22645.5|0|2764.5|0|10.879574970484061|0|25410.0|0
0|2020-04-09|22645.5|0|2764.5|0|10.879574970484061|0|25410.0|0
0|2020-04-10|22645.5|0|2764.5|0|10.879574970484061|0|25410.0|0
0|2020-04-11|22645.5|0|2764.5|0|10.879574970484061|0|25410.0|0
0|2020-04-12|22645.5|0|2764.5|0|10.879574970484061|0|25410.0|0
0|2020-04-13|22645.5|0|2764.5|0|10.879574970484061|0|25410.0|0
0|2020-04-14|22645.5|0|2764.5|0|10.879574970484061|0|25410.0|0
0|2020-04-15|22645.5|0|2764.5|0|10.879574970484061|0|25410.0|0
0|2020-04-16|22645.5|0|2764.5|0|10.879574970484061|0|25410.0|0
0|2020-04-17|22645.5|0|2764.5|0|10.879574970484061|0|25410.0|0
0|2020-04-18|22645.5|0|2764.5|0|10.879574970484061|0|25410.0|0
0|2020-04-19|22645.5|0|2764.5|0|10.879574970484061|0|25410.0|0
0|2020-04-20|22645.5|0|2764.5|0|10.879574970484061|0|25410.0|0
0|2020-04-21|22645.5|0|2764.5|0|10.879574970484061|0|25410.0|0
0|2020-04-22|22645.5|0|2764.5|0|10.879574970484061|0|25410.0|0
0|2020-04-23|22645.5|0|2764.5|0|10.879574970484061|0|25410.0|0
0|2020-04-24|22645.5|0|2764.5|0|10.879574970484061|0|25410.0|0
0|2020-04-25|22645.5|0|2764.5|0|10.879574970484061|0|25410.0|0
0|2020-04-26|22645.5|0|2764.5|0|10.879574970484061|0|25410.0|0
0|2020-04-27|22645.5|0|2764.5|0|10.879574970484061|0|25410.0|0
0|2020-04-28|22645.5|0|2764.5|0|10.879574970484061|0|25410.0|0
0|2020-04-29|22645.5|0|2764.5|0|10.879574970484061|0|25410.0|0
0|2020-04-30|22645.5|0|2764.5|0|10.879574970484061|0|25410.0|0
0|2020-05-01|21796.0|0|2485.0|0|10.234339607100202|0|24281.0|0
0|2020-05-02|21796.0|0|2485.0|0|10.234339607100202|0|24281.0|0
0|2020-05-03|21796.0|0|2485.0|0|10.234339607100202|0|24281.0|0
0|2020-05-04|21796.0|0|2485.0|0|10.234339607100202|0|24281.0|0
0|2020-05-05|21796.0|0|2485.0|0|10.234339607100202|0|24281.0|0
0|2020-05-06|21796.0|0|2485.0|0|10.234339607100202|0|24281.0|0
0|2020-05-07|21796.0|0|2485.0|0|10.234339607100202|0|24281.0|0
0|2020-05-08|21796.0|0|2485.0|0|10.234339607100202|0|24281.0|0
0|2020-05-09|21796.0|0|2485.0|0|10.234339607100202|0|24281.0|0
0|2020-05-10|21796.0|0|2485.0|0|10.234339607100202|0|24281.0|0
0|2020-05-11|21796.0|0|2485.0|0|10.234339607100202|0|24281.0|0
0|2020-05-12|21796.0|0|2485.0|0|10.234339607100202|0|24281.0|0
0|2020-05-13|21796.0|0|2485.0|0|10.234339607100202|0|24281.0|0
0|2020-05-14|21796.0|0|2485.0|0|10.234339607100202|0|24281.0|0
0|2020-05-15|21796.0|0|2485.0|0|10.234339607100202|0|24281.0|0
0|2020-05-16|21796.0|0|2485.0|0|10.234339607100202|0|24281.0|0
0|2020-05-17|21796.0|0|2485.0|0|10.234339607100202|0|24281.0|0
0|2020-05-18|21796.0|0|2485.0|0|10.234339607100202|0|24281.0|0
0|2020-05-19|21796.0|0|2485.0|0|10.234339607100202|0|24281.0|0
0|2020-05-20|21796.0|0|2485.0|0|10.234339607100202|0|24281.0|0
0|2020-05-21|21796.0|0|2485.0|0|10.234339607100202|0|24281.0|0
0|2020-05-22|21796.0|0|2485.0|0|10.234339607100202|0|24281.0|0
0|2020-05-23|21796.0|0|2485.0|0|10.234339607100202|0|24281.0|0
0|2020-05-24|21796.0|0|2485.0|0|10.234339607100202|0|24281.0|0
0|2020-05-25|21796.0|0|2485.0|0|10.234339607100202|0|24281.0|0
0|2020-05-26|21796.0|0|2485.0|0|10.234339607100202|0|24281.0|0
0|2020-05-27|21796.0|0|2485.0|0|10.234339607100202|0|24281.0|0
0|2020-05-28|21796.0|0|2485.0|0|10.234339607100202|0|24281.0|0
0|2020-05-29|21796.0|0|2485.0|0|10.234339607100202|0|24281.0|0
0|2020-05-30|21796.0|0|2485.0|0|10.234339607100202|0|24281.0|0
0|2020-05-31|21796.0|0|2485.0|0|10.234339607100202|0|24281.0|0
0|2020-06-01|22514.0|0|2682.0|0|10.644546753452929|0|25196.0|0
0|2020-06-02|22514.0|0|2682.0|0|10.644546753452929|0|25196.0|0
0|2020-06-03|22514.0|0|2682.0|0|10.644546753452929|0|25196.0|0
0|2020-06-04|22514.0|0|2682.0|0|10.644546753452929|0|25196.0|0
0|2020-06-05|22514.0|0|2682.0|0|10.644546753452929|0|25196.0|0
0|2020-06-06|22514.0|0|2682.0|0|10.644546753452929|0|25196.0|0
0|2020-06-07|22514.0|0|2682.0|0|10.644546753452929|0|25196.0|0
0|2020-06-08|22514.0|0|2682.0|0|10.644546753452929|0|25196.0|0
0|2020-06-09|22514.0|0|2682.0|0|10.644546753452929|0|25196.0|0
0|2020-06-10|22514.0|0|2682.0|0|10.644546753452929|0|25196.0|0
0|2020-06-11|22514.0|0|2682.0|0|10.644546753452929|0|25196.0|0
0|2020-06-12|22514.0|0|2682.0|0|10.644546753452929|0|25196.0|0
0|2020-06-13|22514.0|0|2682.0|0|10.644546753452929|0|25196.0|0
0|2020-06-14|22514.0|0|2682.0|0|10.644546753452929|0|25196.0|0
0|2020-06-15|22514.0|0|2682.0|0|10.644546753452929|0|25196.0|0
0|2020-06-16|22514.0|0|2682.0|0|10.644546753452929|0|25196.0|0
0|2020-06-17|22514.0|0|2682.0|0|10.644546753452929|0|25196.0|0
0|2020-06-18|22514.0|0|2682.0|0|10.644546753452929|0|25196.0|0
0|2020-06-19|22514.0|0|2682.0|0|10.644546753452929|0|25196.0|0
0|2020-06-20|22514.0|0|2682.0|0|10.644546753452929|0|25196.0|0
0|2020-06-21|22514.0|0|2682.0|0|10.644546753452929|0|25196.0|0
0|2020-06-22|22514.0|0|2682.0|0|10.644546753452929|0|25196.0|0
0|2020-06-23|22514.0|0|2682.0|0|10.644546753452929|0|25196.0|0
0|2020-06-24|22514.0|0|2682.0|0|10.644546753452929|0|25196.0|0
0|2020-06-25|22514.0|0|2682.0|0|10.644546753452929|0|25196.0|0
0|2020-06-26|22514.0|0|2682.0|0|10.644546753452929|0|25196.0|0
0|2020-06-27|22514.0|0|2682.0|0|10.644546753452929|0|25196.0|0
0|2020-06-28|22514.0|0|2682.0|0|10.644546753452929|0|25196.0|0
0|2020-06-29|22514.0|0|2682.0|0|10.644546753452929|0|25196.0|0
0|2020-06-30|22514.0|0|2682.0|0|10.644546753452929|0|25196.0|0
0|2020-07-01|22408.0|0|3252.0|0|12.673421667965705|0|25660.0|0
0|2020-07-02|22408.0|0|3252.0|0|12.673421667965705|0|25660.0|0
0|2020-07-03|22408.0|0|3252.0|0|12.673421667965705|0|25660.0|0
0|2020-07-04|22408.0|0|3252.0|0|12.673421667965705|0|25660.0|0
0|2020-07-05|22408.0|0|3252.0|0|12.673421667965705|0|25660.0|0
0|2020-07-06|22408.0|0|3252.0|0|12.673421667965705|0|25660.0|0
0|2020-07-07|22408.0|0|3252.0|0|12.673421667965705|0|25660.0|0
0|2020-07-08|22408.0|0|3252.0|0|12.673421667965705|0|25660.0|0
0|2020-07-09|22408.0|0|3252.0|0|12.673421667965705|0|25660.0|0
0|2020-07-10|22408.0|0|3252.0|0|12.673421667965705|0|25660.0|0
0|2020-07-11|22408.0|0|3252.0|0|12.673421667965705|0|25660.0|0
0|2020-07-12|22408.0|0|3252.0|0|12.673421667965705|0|25660.0|0
0|2020-07-13|22408.0|0|3252.0|0|12.673421667965705|0|25660.0|0
0|2020-07-14|22408.0|0|3252.0|0|12.673421667965705|0|25660.0|0
0|2020-07-15|22408.0|0|3252.0|0|12.673421667965705|0|25660.0|0
0|2020-07-16|22408.0|0|3252.0|0|12.673421667965705|0|25660.0|0
0|2020-07-17|22408.0|0|3252.0|0|12.673421667965705|0|25660.0|0
0|2020-07-18|22408.0|0|3252.0|0|12.673421667965705|0|25660.0|0
0|2020-07-19|22408.0|0|3252.0|0|12.673421667965705|0|25660.0|0
0|2020-07-20|22408.0|0|3252.0|0|12.673421667965705|0|25660.0|0
0|2020-07-21|22408.0|0|3252.0|0|12.673421667965705|0|25660.0|0
0|2020-07-22|22408.0|0|3252.0|0|12.673421667965705|0|25660.0|0
0|2020-07-23|22408.0|0|3252.0|0|12.673421667965705|0|25660.0|0
0|2020-07-24|22408.0|0|3252.0|0|12.673421667965705|0|25660.0|0
0|2020-07-25|22408.0|0|3252.0|0|12.673421667965705|0|25660.0|0
0|2020-07-26|22408.0|0|3252.0|0|12.673421667965705|0|25660.0|0
0|2020-07-27|22408.0|0|3252.0|0|12.673421667965705|0|25660.0|0
0|2020-07-28|22408.0|0|3252.0|0|12.673421667965705|0|25660.0|0
0|2020-07-29|22408.0|0|3252.0|0|12.673421667965705|0|25660.0|0
0|2020-07-30|22408.0|0|3252.0|0|12.673421667965705|0|25660.0|0
0|2020-07-31|22408.0|0|3252.0|0|12.673421667965705|0|25660.0|0
0|2020-08-01|21871.0|0|2463.0|0|10.121640502999918|0|24334.0|0
0|2020-08-02|21871.0|0|2463.0|0|10.121640502999918|0|24334.0|0
0|2020-08-03|21871.0|0|2463.0|0|10.121640502999918|0|24334.0|0
0|2020-08-04|21871.0|0|2463.0|0|10.121640502999918|0|24334.0|0
0|2020-08-05|21871.0|0|2463.0|0|10.121640502999918|0|24334.0|0
0|2020-08-06|21871.0|0|2463.0|0|10.121640502999918|0|24334.0|0
0|2020-08-07|21871.0|0|2463.0|0|10.121640502999918|0|24334.0|0
0|2020-08-08|21871.0|0|2463.0|0|10.121640502999918|0|24334.0|0
0|2020-08-09|21871.0|0|2463.0|0|10.121640502999918|0|24334.0|0
0|2020-08-10|21871.0|0|2463.0|0|10.121640502999918|0|24334.0|0
0|2020-08-11|21871.0|0|2463.0|0|10.121640502999918|0|24334.0|0
0|2020-08-12|21871.0|0|2463.0|0|10.121640502999918|0|24334.0|0
0|2020-08-13|21871.0|0|2463.0|0|10.121640502999918|0|24334.0|0
0|2020-08-14|21871.0|0|2463.0|0|10.121640502999918|0|24334.0|0
0|2020-08-15|21871.0|0|2463.0|0|10.121640502999918|0|24334.0|0
0|2020-08-16|21871.0|0|2463.0|0|10.121640502999918|0|24334.0|0
0|2020-08-17|21871.0|0|2463.0|0|10.121640502999918|0|24334.0|0
0|2020-08-18|21871.0|0|2463.0|0|10.121640502999918|0|24334.0|0
0|2020-08-19|21871.0|0|2463.0|0|10.121640502999918|0|24334.0|0
0|2020-08-20|21871.0|0|2463.0|0|10.121640502999918|0|24334.0|0
0|2020-08-21|21871.0|0|2463.0|0|10.121640502999918|0|24334.0|0
0|2020-08-22|21871.0|0|2463.0|0|10.121640502999918|0|24334.0|0
0|2020-08-23|21871.0|0|2463.0|0|10.121640502999918|0|24334.0|0
0|2020-08-24|21871.0|0|2463.0|0|10.121640502999918|0|24334.0|0
0|2020-08-25|21871.0|0|2463.0|0|10.121640502999918|0|24334.0|0
0|2020-08-26|21871.0|0|2463.0|0|10.121640502999918|0|24334.0|0
0|2020-08-27|21871.0|0|2463.0|0|10.121640502999918|0|24334.0|0
0|2020-08-28|21871.0|0|2463.0|0|10.121640502999918|0|24334.0|0
0|2020-08-29|21871.0|0|2463.0|0|10.121640502999918|0|24334.0|0
0|2020-08-30|21871.0|0|2463.0|0|10.121640502999918|0|24334.0|0
0|2020-08-31|21871.0|0|2463.0|0|10.121640502999918|0|24334.0|0
0|2020-09-01|23457.0|0|2192.0|0|8.546142149791415|0|25649.0|0
0|2020-09-02|23457.0|0|2192.0|0|8.546142149791415|0|25649.0|0
0|2020-09-03|23457.0|0|2192.0|0|8.546142149791415|0|25649.0|0
0|2020-09-04|23457.0|0|2192.0|0|8.546142149791415|0|25649.0|0
0|2020-09-05|23457.0|0|2192.0|0|8.546142149791415|0|25649.0|0
0|2020-09-06|23457.0|0|2192.0|0|8.546142149791415|0|25649.0|0
0|2020-09-07|23457.0|0|2192.0|0|8.546142149791415|0|25649.0|0
0|2020-09-08|23457.0|0|2192.0|0|8.546142149791415|0|25649.0|0
0|2020-09-09|23457.0|0|2192.0|0|8.546142149791415|0|25649.0|0
0|2020-09-10|23457.0|0|2192.0|0|8.546142149791415|0|25649.0|0
0|2020-09-11|23457.0|0|2192.0|0|8.546142149791415|0|25649.0|0
0|2020-09-12|23457.0|0|2192.0|0|8.546142149791415|0|25649.0|0
0|2020-09-13|23457.0|0|2192.0|0|8.546142149791415|0|25649.0|0
0|2020-09-14|23457.0|0|2192.0|0|8.546142149791415|0|25649.0|0
0|2020-09-15|23457.0|0|2192.0|0|8.546142149791415|0|25649.0|0
0|2020-09-16|23457.0|0|2192.0|0|8.546142149791415|0|25649.0|0
0|2020-09-17|23457.0|0|2192.0|0|8.546142149791415|0|25649.0|0
0|2020-09-18|23457.0|0|2192.0|0|8.546142149791415|0|25649.0|0
0|2020-09-19|23457.0|0|2192.0|0|8.546142149791415|0|25649.0|0
0|2020-09-20|23457.0|0|2192.0|0|8.546142149791415|0|25649.0|0
0|2020-09-21|23457.0|0|2192.0|0|8.546142149791415|0|25649.0|0
0|2020-09-22|23457.0|0|2192.0|0|8.546142149791415|0|25649.0|0
0|2020-09-23|23457.0|0|2192.0|0|8.546142149791415|0|25649.0|0
0|2020-09-24|23457.0|0|2192.0|0|8.546142149791415|0|25649.0|0
0|2020-09-25|23457.0|0|2192.0|0|8.546142149791415|0|25649.0|0
0|2020-09-26|23457.0|0|2192.0|0|8.546142149791415|0|25649.0|0
0|2020-09-27|23457.0|0|2192.0|0|8.546142149791415|0|25649.0|0
0|2020-09-28|23457.0|0|2192.0|0|8.546142149791415|0|25649.0|0
0|2020-09-29|23457.0|0|2192.0|0|8.546142149791415|0|25649.0|0
0|2020-09-30|23457.0|0|2192.0|0|8.546142149791415|0|25649.0|0
0|2020-10-01|24470.0|0|2057.0|0|7.754363478719795|0|26527.0|0
0|2020-10-02|24470.0|0|2057.0|0|7.754363478719795|0|26527.0|0
0|2020-10-03|24470.0|0|2057.0|0|7.754363478719795|0|26527.0|0
0|2020-10-04|24470.0|0|2057.0|0|7.754363478719795|0|26527.0|0
0|2020-10-05|24470.0|0|2057.0|0|7.754363478719795|0|26527.0|0
0|2020-10-06|24470.0|0|2057.0|0|7.754363478719795|0|26527.0|0
0|2020-10-07|24470.0|0|2057.0|0|7.754363478719795|0|26527.0|0
0|2020-10-08|24470.0|0|2057.0|0|7.754363478719795|0|26527.0|0
0|2020-10-09|24470.0|0|2057.0|0|7.754363478719795|0|26527.0|0
0|2020-10-10|24470.0|0|2057.0|0|7.754363478719795|0|26527.0|0
0|2020-10-11|24470.0|0|2057.0|0|7.754363478719795|0|26527.0|0
0|2020-10-12|24470.0|0|2057.0|0|7.754363478719795|0|26527.0|0
0|2020-10-13|24470.0|0|2057.0|0|7.754363478719795|0|26527.0|0
0|2020-10-14|24470.0|0|2057.0|0|7.754363478719795|0|26527.0|0
0|2020-10-15|24470.0|0|2057.0|0|7.754363478719795|0|26527.0|0
0|2020-10-16|24470.0|0|2057.0|0|7.754363478719795|0|26527.0|0
0|2020-10-17|24470.0|0|2057.0|0|7.754363478719795|0|26527.0|0
0|2020-10-18|24470.0|0|2057.0|0|7.754363478719795|0|26527.0|0
0|2020-10-19|24470.0|0|2057.0|0|7.754363478719795|0|26527.0|0
0|2020-10-20|24470.0|0|2057.0|0|7.754363478719795|0|26527.0|0
0|2020-10-21|24470.0|0|2057.0|0|7.754363478719795|0|26527.0|0
0|2020-10-22|24470.0|0|2057.0|0|7.754363478719795|0|26527.0|0
0|2020-10-23|24470.0|0|2057.0|0|7.754363478719795|0|26527.0|0
0|2020-10-24|24470.0|0|2057.0|0|7.754363478719795|0|26527.0|0
0|2020-10-25|24470.0|0|2057.0|0|7.754363478719795|0|26527.0|0
0|2020-10-26|24470.0|0|2057.0|0|7.754363478719795|0|26527.0|0
0|2020-10-27|24470.0|0|2057.0|0|7.754363478719795|0|26527.0|0
0|2020-10-28|24470.0|0|2057.0|0|7.754363478719795|0|26527.0|0
0|2020-10-29|24470.0|0|2057.0|0|7.754363478719795|0|26527.0|0
0|2020-10-30|24470.0|0|2057.0|0|7.754363478719795|0|26527.0|0
0|2020-10-31|24470.0|0|2057.0|0|7.754363478719795|0|26527.0|0
0|2020-11-01|24637.0|0|2038.0|0|7.640112464854733|0|26675.0|0
0|2020-11-02|24637.0|0|2038.0|0|7.640112464854733|0|26675.0|0
0|2020-11-03|24637.0|0|2038.0|0|7.640112464854733|0|26675.0|0
0|2020-11-04|24637.0|0|2038.0|0|7.640112464854733|0|26675.0|0
0|2020-11-05|24637.0|0|2038.0|0|7.640112464854733|0|26675.0|0
0|2020-11-06|24637.0|0|2038.0|0|7.640112464854733|0|26675.0|0
0|2020-11-07|24637.0|0|2038.0|0|7.640112464854733|0|26675.0|0
0|2020-11-08|24637.0|0|2038.0|0|7.640112464854733|0|26675.0|0
0|2020-11-09|24637.0|0|2038.0|0|7.640112464854733|0|26675.0|0
0|2020-11-10|24637.0|0|2038.0|0|7.640112464854733|0|26675.0|0
0|2020-11-11|24637.0|0|2038.0|0|7.640112464854733|0|26675.0|0
0|2020-11-12|24637.0|0|2038.0|0|7.640112464854733|0|26675.0|0
0|2020-11-13|24637.0|0|2038.0|0|7.640112464854733|0|26675.0|0
0|2020-11-14|24637.0|0|2038.0|0|7.640112464854733|0|26675.0|0
0|2020-11-15|24637.0|0|2038.0|0|7.640112464854733|0|26675.0|0
0|2020-11-16|24637.0|0|2038.0|0|7.640112464854733|0|26675.0|0
0|2020-11-17|24637.0|0|2038.0|0|7.640112464854733|0|26675.0|0
0|2020-11-18|24637.0|0|2038.0|0|7.640112464854733|0|26675.0|0
0|2020-11-19|24637.0|0|2038.0|0|7.640112464854733|0|26675.0|0
0|2020-11-20|24637.0|0|2038.0|0|7.640112464854733|0|26675.0|0
0|2020-11-21|24637.0|0|2038.0|0|7.640112464854733|0|26675.0|0
0|2020-11-22|24637.0|0|2038.0|0|7.640112464854733|0|26675.0|0
0|2020-11-23|24637.0|0|2038.0|0|7.640112464854733|0|26675.0|0
0|2020-11-24|24637.0|0|2038.0|0|7.640112464854733|0|26675.0|0
0|2020-11-25|24637.0|0|2038.0|0|7.640112464854733|0|26675.0|0
0|2020-11-26|24637.0|0|2038.0|0|7.640112464854733|0|26675.0|0
0|2020-11-27|24637.0|0|2038.0|0|7.640112464854733|0|26675.0|0
0|2020-11-28|24637.0|0|2038.0|0|7.640112464854733|0|26675.0|0
0|2020-11-29|24637.0|0|2038.0|0|7.640112464854733|0|26675.0|0
0|2020-11-30|24637.0|0|2038.0|0|7.640112464854733|0|26675.0|0
