|dates|Screven_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Screven_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Screven_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Screven_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Screven_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Screven_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Screven_Georgia_UnitedStates.TotalPopulation.data|Screven_Georgia_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|13966.0|0
