|dates|SantaClara_California_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|SantaClara_California_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|SantaClara_California_UnitedStates.NYT_ConfirmedDeaths.data|SantaClara_California_UnitedStates.NYT_ConfirmedDeaths.missing|SantaClara_California_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|SantaClara_California_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|SantaClara_California_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|SantaClara_California_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
