|dates|Morrow_Oregon_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Morrow_Oregon_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Morrow_Oregon_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Morrow_Oregon_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Morrow_Oregon_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Morrow_Oregon_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Morrow_Oregon_UnitedStates.TotalPopulation.data|Morrow_Oregon_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|11603.0|0
