|dates|Pembina_NorthDakota_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Pembina_NorthDakota_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Pembina_NorthDakota_UnitedStates.NYT_ConfirmedDeaths.data|Pembina_NorthDakota_UnitedStates.NYT_ConfirmedDeaths.missing|Pembina_NorthDakota_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Pembina_NorthDakota_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Pembina_NorthDakota_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Pembina_NorthDakota_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
