|dates|BoxElder_Utah_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|BoxElder_Utah_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|BoxElder_Utah_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|BoxElder_Utah_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|BoxElder_Utah_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|BoxElder_Utah_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|BoxElder_Utah_UnitedStates.TotalPopulation.data|BoxElder_Utah_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|56046.0|0
