|dates|LaPaz_Arizona_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|LaPaz_Arizona_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|LaPaz_Arizona_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|LaPaz_Arizona_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|LaPaz_Arizona_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|LaPaz_Arizona_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|LaPaz_Arizona_UnitedStates.TotalPopulation.data|LaPaz_Arizona_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|21108.0|0
