|dates|Sutter_California_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Sutter_California_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Sutter_California_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Sutter_California_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Sutter_California_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Sutter_California_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Sutter_California_UnitedStates.TotalPopulation.data|Sutter_California_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|96971.0|0
