|dates|Sacramento_California_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Sacramento_California_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Sacramento_California_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Sacramento_California_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Sacramento_California_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Sacramento_California_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Sacramento_California_UnitedStates.TotalPopulation.data|Sacramento_California_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|1552058.0|0
