|dates|Cheyenne_Kansas_UnitedStates.BLS_EmployedPopulation.data|Cheyenne_Kansas_UnitedStates.BLS_EmployedPopulation.missing|Cheyenne_Kansas_UnitedStates.BLS_UnemployedPopulation.data|Cheyenne_Kansas_UnitedStates.BLS_UnemployedPopulation.missing|Cheyenne_Kansas_UnitedStates.BLS_UnemploymentRate.data|Cheyenne_Kansas_UnitedStates.BLS_UnemploymentRate.missing|Cheyenne_Kansas_UnitedStates.BLS_LaborForcePopulation.data|Cheyenne_Kansas_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|1259.5|0|31.5|0|2.4399690162664602|0|1291.0|0
0|2020-01-02|1259.5|0|31.5|0|2.4399690162664602|0|1291.0|0
0|2020-01-03|1259.5|0|31.5|0|2.4399690162664602|0|1291.0|0
0|2020-01-04|1259.5|0|31.5|0|2.4399690162664602|0|1291.0|0
0|2020-01-05|1259.5|0|31.5|0|2.4399690162664602|0|1291.0|0
0|2020-01-06|1259.5|0|31.5|0|2.4399690162664602|0|1291.0|0
0|2020-01-07|1259.5|0|31.5|0|2.4399690162664602|0|1291.0|0
0|2020-01-08|1259.5|0|31.5|0|2.4399690162664602|0|1291.0|0
0|2020-01-09|1259.5|0|31.5|0|2.4399690162664602|0|1291.0|0
0|2020-01-10|1259.5|0|31.5|0|2.4399690162664602|0|1291.0|0
0|2020-01-11|1259.5|0|31.5|0|2.4399690162664602|0|1291.0|0
0|2020-01-12|1259.5|0|31.5|0|2.4399690162664602|0|1291.0|0
0|2020-01-13|1259.5|0|31.5|0|2.4399690162664602|0|1291.0|0
0|2020-01-14|1259.5|0|31.5|0|2.4399690162664602|0|1291.0|0
0|2020-01-15|1259.5|0|31.5|0|2.4399690162664602|0|1291.0|0
0|2020-01-16|1259.5|0|31.5|0|2.4399690162664602|0|1291.0|0
0|2020-01-17|1259.5|0|31.5|0|2.4399690162664602|0|1291.0|0
0|2020-01-18|1259.5|0|31.5|0|2.4399690162664602|0|1291.0|0
0|2020-01-19|1259.5|0|31.5|0|2.4399690162664602|0|1291.0|0
0|2020-01-20|1259.5|0|31.5|0|2.4399690162664602|0|1291.0|0
0|2020-01-21|1259.5|0|31.5|0|2.4399690162664602|0|1291.0|0
0|2020-01-22|1259.5|0|31.5|0|2.4399690162664602|0|1291.0|0
0|2020-01-23|1259.5|0|31.5|0|2.4399690162664602|0|1291.0|0
0|2020-01-24|1259.5|0|31.5|0|2.4399690162664602|0|1291.0|0
0|2020-01-25|1259.5|0|31.5|0|2.4399690162664602|0|1291.0|0
0|2020-01-26|1259.5|0|31.5|0|2.4399690162664602|0|1291.0|0
0|2020-01-27|1259.5|0|31.5|0|2.4399690162664602|0|1291.0|0
0|2020-01-28|1259.5|0|31.5|0|2.4399690162664602|0|1291.0|0
0|2020-01-29|1259.5|0|31.5|0|2.4399690162664602|0|1291.0|0
0|2020-01-30|1259.5|0|31.5|0|2.4399690162664602|0|1291.0|0
0|2020-01-31|1259.5|0|31.5|0|2.4399690162664602|0|1291.0|0
0|2020-02-01|1278.0|0|32.0|0|2.4427480916030535|0|1310.0|0
0|2020-02-02|1278.0|0|32.0|0|2.4427480916030535|0|1310.0|0
0|2020-02-03|1278.0|0|32.0|0|2.4427480916030535|0|1310.0|0
0|2020-02-04|1278.0|0|32.0|0|2.4427480916030535|0|1310.0|0
0|2020-02-05|1278.0|0|32.0|0|2.4427480916030535|0|1310.0|0
0|2020-02-06|1278.0|0|32.0|0|2.4427480916030535|0|1310.0|0
0|2020-02-07|1278.0|0|32.0|0|2.4427480916030535|0|1310.0|0
0|2020-02-08|1278.0|0|32.0|0|2.4427480916030535|0|1310.0|0
0|2020-02-09|1278.0|0|32.0|0|2.4427480916030535|0|1310.0|0
0|2020-02-10|1278.0|0|32.0|0|2.4427480916030535|0|1310.0|0
0|2020-02-11|1278.0|0|32.0|0|2.4427480916030535|0|1310.0|0
0|2020-02-12|1278.0|0|32.0|0|2.4427480916030535|0|1310.0|0
0|2020-02-13|1278.0|0|32.0|0|2.4427480916030535|0|1310.0|0
0|2020-02-14|1278.0|0|32.0|0|2.4427480916030535|0|1310.0|0
0|2020-02-15|1278.0|0|32.0|0|2.4427480916030535|0|1310.0|0
0|2020-02-16|1278.0|0|32.0|0|2.4427480916030535|0|1310.0|0
0|2020-02-17|1278.0|0|32.0|0|2.4427480916030535|0|1310.0|0
0|2020-02-18|1278.0|0|32.0|0|2.4427480916030535|0|1310.0|0
0|2020-02-19|1278.0|0|32.0|0|2.4427480916030535|0|1310.0|0
0|2020-02-20|1278.0|0|32.0|0|2.4427480916030535|0|1310.0|0
0|2020-02-21|1278.0|0|32.0|0|2.4427480916030535|0|1310.0|0
0|2020-02-22|1278.0|0|32.0|0|2.4427480916030535|0|1310.0|0
0|2020-02-23|1278.0|0|32.0|0|2.4427480916030535|0|1310.0|0
0|2020-02-24|1278.0|0|32.0|0|2.4427480916030535|0|1310.0|0
0|2020-02-25|1278.0|0|32.0|0|2.4427480916030535|0|1310.0|0
0|2020-02-26|1278.0|0|32.0|0|2.4427480916030535|0|1310.0|0
0|2020-02-27|1278.0|0|32.0|0|2.4427480916030535|0|1310.0|0
0|2020-02-28|1278.0|0|32.0|0|2.4427480916030535|0|1310.0|0
0|2020-02-29|1278.0|0|32.0|0|2.4427480916030535|0|1310.0|0
0|2020-03-01|1245.5|0|33.0|0|2.5811497849041847|0|1278.5|0
0|2020-03-02|1245.5|0|33.0|0|2.5811497849041847|0|1278.5|0
0|2020-03-03|1245.5|0|33.0|0|2.5811497849041847|0|1278.5|0
0|2020-03-04|1245.5|0|33.0|0|2.5811497849041847|0|1278.5|0
0|2020-03-05|1245.5|0|33.0|0|2.5811497849041847|0|1278.5|0
0|2020-03-06|1245.5|0|33.0|0|2.5811497849041847|0|1278.5|0
0|2020-03-07|1245.5|0|33.0|0|2.5811497849041847|0|1278.5|0
0|2020-03-08|1245.5|0|33.0|0|2.5811497849041847|0|1278.5|0
0|2020-03-09|1245.5|0|33.0|0|2.5811497849041847|0|1278.5|0
0|2020-03-10|1245.5|0|33.0|0|2.5811497849041847|0|1278.5|0
0|2020-03-11|1245.5|0|33.0|0|2.5811497849041847|0|1278.5|0
0|2020-03-12|1245.5|0|33.0|0|2.5811497849041847|0|1278.5|0
0|2020-03-13|1245.5|0|33.0|0|2.5811497849041847|0|1278.5|0
0|2020-03-14|1245.5|0|33.0|0|2.5811497849041847|0|1278.5|0
0|2020-03-15|1245.5|0|33.0|0|2.5811497849041847|0|1278.5|0
0|2020-03-16|1245.5|0|33.0|0|2.5811497849041847|0|1278.5|0
0|2020-03-17|1245.5|0|33.0|0|2.5811497849041847|0|1278.5|0
0|2020-03-18|1245.5|0|33.0|0|2.5811497849041847|0|1278.5|0
0|2020-03-19|1245.5|0|33.0|0|2.5811497849041847|0|1278.5|0
0|2020-03-20|1245.5|0|33.0|0|2.5811497849041847|0|1278.5|0
0|2020-03-21|1245.5|0|33.0|0|2.5811497849041847|0|1278.5|0
0|2020-03-22|1245.5|0|33.0|0|2.5811497849041847|0|1278.5|0
0|2020-03-23|1245.5|0|33.0|0|2.5811497849041847|0|1278.5|0
0|2020-03-24|1245.5|0|33.0|0|2.5811497849041847|0|1278.5|0
0|2020-03-25|1245.5|0|33.0|0|2.5811497849041847|0|1278.5|0
0|2020-03-26|1245.5|0|33.0|0|2.5811497849041847|0|1278.5|0
0|2020-03-27|1245.5|0|33.0|0|2.5811497849041847|0|1278.5|0
0|2020-03-28|1245.5|0|33.0|0|2.5811497849041847|0|1278.5|0
0|2020-03-29|1245.5|0|33.0|0|2.5811497849041847|0|1278.5|0
0|2020-03-30|1245.5|0|33.0|0|2.5811497849041847|0|1278.5|0
0|2020-03-31|1245.5|0|33.0|0|2.5811497849041847|0|1278.5|0
0|2020-04-01|1137.0|0|38.5|0|3.2752020416843894|0|1175.5|0
0|2020-04-02|1137.0|0|38.5|0|3.2752020416843894|0|1175.5|0
0|2020-04-03|1137.0|0|38.5|0|3.2752020416843894|0|1175.5|0
0|2020-04-04|1137.0|0|38.5|0|3.2752020416843894|0|1175.5|0
0|2020-04-05|1137.0|0|38.5|0|3.2752020416843894|0|1175.5|0
0|2020-04-06|1137.0|0|38.5|0|3.2752020416843894|0|1175.5|0
0|2020-04-07|1137.0|0|38.5|0|3.2752020416843894|0|1175.5|0
0|2020-04-08|1137.0|0|38.5|0|3.2752020416843894|0|1175.5|0
0|2020-04-09|1137.0|0|38.5|0|3.2752020416843894|0|1175.5|0
0|2020-04-10|1137.0|0|38.5|0|3.2752020416843894|0|1175.5|0
0|2020-04-11|1137.0|0|38.5|0|3.2752020416843894|0|1175.5|0
0|2020-04-12|1137.0|0|38.5|0|3.2752020416843894|0|1175.5|0
0|2020-04-13|1137.0|0|38.5|0|3.2752020416843894|0|1175.5|0
0|2020-04-14|1137.0|0|38.5|0|3.2752020416843894|0|1175.5|0
0|2020-04-15|1137.0|0|38.5|0|3.2752020416843894|0|1175.5|0
0|2020-04-16|1137.0|0|38.5|0|3.2752020416843894|0|1175.5|0
0|2020-04-17|1137.0|0|38.5|0|3.2752020416843894|0|1175.5|0
0|2020-04-18|1137.0|0|38.5|0|3.2752020416843894|0|1175.5|0
0|2020-04-19|1137.0|0|38.5|0|3.2752020416843894|0|1175.5|0
0|2020-04-20|1137.0|0|38.5|0|3.2752020416843894|0|1175.5|0
0|2020-04-21|1137.0|0|38.5|0|3.2752020416843894|0|1175.5|0
0|2020-04-22|1137.0|0|38.5|0|3.2752020416843894|0|1175.5|0
0|2020-04-23|1137.0|0|38.5|0|3.2752020416843894|0|1175.5|0
0|2020-04-24|1137.0|0|38.5|0|3.2752020416843894|0|1175.5|0
0|2020-04-25|1137.0|0|38.5|0|3.2752020416843894|0|1175.5|0
0|2020-04-26|1137.0|0|38.5|0|3.2752020416843894|0|1175.5|0
0|2020-04-27|1137.0|0|38.5|0|3.2752020416843894|0|1175.5|0
0|2020-04-28|1137.0|0|38.5|0|3.2752020416843894|0|1175.5|0
0|2020-04-29|1137.0|0|38.5|0|3.2752020416843894|0|1175.5|0
0|2020-04-30|1137.0|0|38.5|0|3.2752020416843894|0|1175.5|0
0|2020-05-01|1228.0|0|34.0|0|2.6941362916006337|0|1262.0|0
0|2020-05-02|1228.0|0|34.0|0|2.6941362916006337|0|1262.0|0
0|2020-05-03|1228.0|0|34.0|0|2.6941362916006337|0|1262.0|0
0|2020-05-04|1228.0|0|34.0|0|2.6941362916006337|0|1262.0|0
0|2020-05-05|1228.0|0|34.0|0|2.6941362916006337|0|1262.0|0
0|2020-05-06|1228.0|0|34.0|0|2.6941362916006337|0|1262.0|0
0|2020-05-07|1228.0|0|34.0|0|2.6941362916006337|0|1262.0|0
0|2020-05-08|1228.0|0|34.0|0|2.6941362916006337|0|1262.0|0
0|2020-05-09|1228.0|0|34.0|0|2.6941362916006337|0|1262.0|0
0|2020-05-10|1228.0|0|34.0|0|2.6941362916006337|0|1262.0|0
0|2020-05-11|1228.0|0|34.0|0|2.6941362916006337|0|1262.0|0
0|2020-05-12|1228.0|0|34.0|0|2.6941362916006337|0|1262.0|0
0|2020-05-13|1228.0|0|34.0|0|2.6941362916006337|0|1262.0|0
0|2020-05-14|1228.0|0|34.0|0|2.6941362916006337|0|1262.0|0
0|2020-05-15|1228.0|0|34.0|0|2.6941362916006337|0|1262.0|0
0|2020-05-16|1228.0|0|34.0|0|2.6941362916006337|0|1262.0|0
0|2020-05-17|1228.0|0|34.0|0|2.6941362916006337|0|1262.0|0
0|2020-05-18|1228.0|0|34.0|0|2.6941362916006337|0|1262.0|0
0|2020-05-19|1228.0|0|34.0|0|2.6941362916006337|0|1262.0|0
0|2020-05-20|1228.0|0|34.0|0|2.6941362916006337|0|1262.0|0
0|2020-05-21|1228.0|0|34.0|0|2.6941362916006337|0|1262.0|0
0|2020-05-22|1228.0|0|34.0|0|2.6941362916006337|0|1262.0|0
0|2020-05-23|1228.0|0|34.0|0|2.6941362916006337|0|1262.0|0
0|2020-05-24|1228.0|0|34.0|0|2.6941362916006337|0|1262.0|0
0|2020-05-25|1228.0|0|34.0|0|2.6941362916006337|0|1262.0|0
0|2020-05-26|1228.0|0|34.0|0|2.6941362916006337|0|1262.0|0
0|2020-05-27|1228.0|0|34.0|0|2.6941362916006337|0|1262.0|0
0|2020-05-28|1228.0|0|34.0|0|2.6941362916006337|0|1262.0|0
0|2020-05-29|1228.0|0|34.0|0|2.6941362916006337|0|1262.0|0
0|2020-05-30|1228.0|0|34.0|0|2.6941362916006337|0|1262.0|0
0|2020-05-31|1228.0|0|34.0|0|2.6941362916006337|0|1262.0|0
0|2020-06-01|1337.0|0|25.0|0|1.8355359765051396|0|1362.0|0
0|2020-06-02|1337.0|0|25.0|0|1.8355359765051396|0|1362.0|0
0|2020-06-03|1337.0|0|25.0|0|1.8355359765051396|0|1362.0|0
0|2020-06-04|1337.0|0|25.0|0|1.8355359765051396|0|1362.0|0
0|2020-06-05|1337.0|0|25.0|0|1.8355359765051396|0|1362.0|0
0|2020-06-06|1337.0|0|25.0|0|1.8355359765051396|0|1362.0|0
0|2020-06-07|1337.0|0|25.0|0|1.8355359765051396|0|1362.0|0
0|2020-06-08|1337.0|0|25.0|0|1.8355359765051396|0|1362.0|0
0|2020-06-09|1337.0|0|25.0|0|1.8355359765051396|0|1362.0|0
0|2020-06-10|1337.0|0|25.0|0|1.8355359765051396|0|1362.0|0
0|2020-06-11|1337.0|0|25.0|0|1.8355359765051396|0|1362.0|0
0|2020-06-12|1337.0|0|25.0|0|1.8355359765051396|0|1362.0|0
0|2020-06-13|1337.0|0|25.0|0|1.8355359765051396|0|1362.0|0
0|2020-06-14|1337.0|0|25.0|0|1.8355359765051396|0|1362.0|0
0|2020-06-15|1337.0|0|25.0|0|1.8355359765051396|0|1362.0|0
0|2020-06-16|1337.0|0|25.0|0|1.8355359765051396|0|1362.0|0
