|dates|Freestone_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Freestone_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Freestone_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Freestone_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Freestone_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Freestone_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Freestone_Texas_UnitedStates.TotalPopulation.data|Freestone_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|19717.0|0
