|dates|Hendry_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Hendry_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Hendry_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Hendry_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Hendry_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Hendry_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Hendry_Florida_UnitedStates.TotalPopulation.data|Hendry_Florida_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|42022.0|0
