|dates|SanJacinto_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|SanJacinto_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|SanJacinto_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|SanJacinto_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|SanJacinto_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|SanJacinto_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|SanJacinto_Texas_UnitedStates.TotalPopulation.data|SanJacinto_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|28859.0|0
