|dates|Pope_Arkansas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Pope_Arkansas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Pope_Arkansas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Pope_Arkansas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Pope_Arkansas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Pope_Arkansas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Pope_Arkansas_UnitedStates.TotalPopulation.data|Pope_Arkansas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|64072.0|0
