|dates|Modoc_California_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Modoc_California_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Modoc_California_UnitedStates.NYT_ConfirmedDeaths.data|Modoc_California_UnitedStates.NYT_ConfirmedDeaths.missing|Modoc_California_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Modoc_California_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Modoc_California_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Modoc_California_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
