|dates|Shasta_California_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Shasta_California_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Shasta_California_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Shasta_California_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Shasta_California_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Shasta_California_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Shasta_California_UnitedStates.TotalPopulation.data|Shasta_California_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|180080.0|0
