|dates|Smith_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Smith_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Smith_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Smith_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Smith_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Smith_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Smith_Kansas_UnitedStates.TotalPopulation.data|Smith_Kansas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|3583.0|0
