|dates|Cottle_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Cottle_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Cottle_Texas_UnitedStates.NYT_ConfirmedDeaths.data|Cottle_Texas_UnitedStates.NYT_ConfirmedDeaths.missing|Cottle_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Cottle_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Cottle_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Cottle_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
