|dates|WallaWalla_Washington_UnitedStates.BLS_EmployedPopulation.data|WallaWalla_Washington_UnitedStates.BLS_EmployedPopulation.missing|WallaWalla_Washington_UnitedStates.BLS_UnemployedPopulation.data|WallaWalla_Washington_UnitedStates.BLS_UnemployedPopulation.missing|WallaWalla_Washington_UnitedStates.BLS_UnemploymentRate.data|WallaWalla_Washington_UnitedStates.BLS_UnemploymentRate.missing|WallaWalla_Washington_UnitedStates.BLS_LaborForcePopulation.data|WallaWalla_Washington_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-26|28248.0|0|1612.5|0|5.400110513889587|0|29860.5|0
0|2020-01-27|28248.0|0|1612.5|0|5.400110513889587|0|29860.5|0
0|2020-01-28|28248.0|0|1612.5|0|5.400110513889587|0|29860.5|0
0|2020-01-29|28248.0|0|1612.5|0|5.400110513889587|0|29860.5|0
0|2020-01-30|28248.0|0|1612.5|0|5.400110513889587|0|29860.5|0
0|2020-01-31|28248.0|0|1612.5|0|5.400110513889587|0|29860.5|0
0|2020-02-01|28819.5|0|1525.0|0|5.025622435696749|0|30344.5|0
0|2020-02-02|28819.5|0|1525.0|0|5.025622435696749|0|30344.5|0
0|2020-02-03|28819.5|0|1525.0|0|5.025622435696749|0|30344.5|0
0|2020-02-04|28819.5|0|1525.0|0|5.025622435696749|0|30344.5|0
0|2020-02-05|28819.5|0|1525.0|0|5.025622435696749|0|30344.5|0
0|2020-02-06|28819.5|0|1525.0|0|5.025622435696749|0|30344.5|0
0|2020-02-07|28819.5|0|1525.0|0|5.025622435696749|0|30344.5|0
0|2020-02-08|28819.5|0|1525.0|0|5.025622435696749|0|30344.5|0
0|2020-02-09|28819.5|0|1525.0|0|5.025622435696749|0|30344.5|0
0|2020-02-10|28819.5|0|1525.0|0|5.025622435696749|0|30344.5|0
0|2020-02-11|28819.5|0|1525.0|0|5.025622435696749|0|30344.5|0
0|2020-02-12|28819.5|0|1525.0|0|5.025622435696749|0|30344.5|0
0|2020-02-13|28819.5|0|1525.0|0|5.025622435696749|0|30344.5|0
0|2020-02-14|28819.5|0|1525.0|0|5.025622435696749|0|30344.5|0
0|2020-02-15|28819.5|0|1525.0|0|5.025622435696749|0|30344.5|0
0|2020-02-16|28819.5|0|1525.0|0|5.025622435696749|0|30344.5|0
0|2020-02-17|28819.5|0|1525.0|0|5.025622435696749|0|30344.5|0
0|2020-02-18|28819.5|0|1525.0|0|5.025622435696749|0|30344.5|0
0|2020-02-19|28819.5|0|1525.0|0|5.025622435696749|0|30344.5|0
0|2020-02-20|28819.5|0|1525.0|0|5.025622435696749|0|30344.5|0
0|2020-02-21|28819.5|0|1525.0|0|5.025622435696749|0|30344.5|0
0|2020-02-22|28819.5|0|1525.0|0|5.025622435696749|0|30344.5|0
0|2020-02-23|28819.5|0|1525.0|0|5.025622435696749|0|30344.5|0
0|2020-02-24|28819.5|0|1525.0|0|5.025622435696749|0|30344.5|0
0|2020-02-25|28819.5|0|1525.0|0|5.025622435696749|0|30344.5|0
0|2020-02-26|28819.5|0|1525.0|0|5.025622435696749|0|30344.5|0
0|2020-02-27|28819.5|0|1525.0|0|5.025622435696749|0|30344.5|0
0|2020-02-28|28819.5|0|1525.0|0|5.025622435696749|0|30344.5|0
0|2020-02-29|28819.5|0|1525.0|0|5.025622435696749|0|30344.5|0
0|2020-03-01|28666.5|0|1532.5|0|5.074671346733336|0|30199.0|0
0|2020-03-02|28666.5|0|1532.5|0|5.074671346733336|0|30199.0|0
0|2020-03-03|28666.5|0|1532.5|0|5.074671346733336|0|30199.0|0
0|2020-03-04|28666.5|0|1532.5|0|5.074671346733336|0|30199.0|0
0|2020-03-05|28666.5|0|1532.5|0|5.074671346733336|0|30199.0|0
0|2020-03-06|28666.5|0|1532.5|0|5.074671346733336|0|30199.0|0
0|2020-03-07|28666.5|0|1532.5|0|5.074671346733336|0|30199.0|0
0|2020-03-08|28666.5|0|1532.5|0|5.074671346733336|0|30199.0|0
0|2020-03-09|28666.5|0|1532.5|0|5.074671346733336|0|30199.0|0
0|2020-03-10|28666.5|0|1532.5|0|5.074671346733336|0|30199.0|0
0|2020-03-11|28666.5|0|1532.5|0|5.074671346733336|0|30199.0|0
0|2020-03-12|28666.5|0|1532.5|0|5.074671346733336|0|30199.0|0
0|2020-03-13|28666.5|0|1532.5|0|5.074671346733336|0|30199.0|0
0|2020-03-14|28666.5|0|1532.5|0|5.074671346733336|0|30199.0|0
0|2020-03-15|28666.5|0|1532.5|0|5.074671346733336|0|30199.0|0
0|2020-03-16|28666.5|0|1532.5|0|5.074671346733336|0|30199.0|0
0|2020-03-17|28666.5|0|1532.5|0|5.074671346733336|0|30199.0|0
0|2020-03-18|28666.5|0|1532.5|0|5.074671346733336|0|30199.0|0
0|2020-03-19|28666.5|0|1532.5|0|5.074671346733336|0|30199.0|0
0|2020-03-20|28666.5|0|1532.5|0|5.074671346733336|0|30199.0|0
0|2020-03-21|28666.5|0|1532.5|0|5.074671346733336|0|30199.0|0
0|2020-03-22|28666.5|0|1532.5|0|5.074671346733336|0|30199.0|0
0|2020-03-23|28666.5|0|1532.5|0|5.074671346733336|0|30199.0|0
0|2020-03-24|28666.5|0|1532.5|0|5.074671346733336|0|30199.0|0
0|2020-03-25|28666.5|0|1532.5|0|5.074671346733336|0|30199.0|0
0|2020-03-26|28666.5|0|1532.5|0|5.074671346733336|0|30199.0|0
0|2020-03-27|28666.5|0|1532.5|0|5.074671346733336|0|30199.0|0
0|2020-03-28|28666.5|0|1532.5|0|5.074671346733336|0|30199.0|0
0|2020-03-29|28666.5|0|1532.5|0|5.074671346733336|0|30199.0|0
0|2020-03-30|28666.5|0|1532.5|0|5.074671346733336|0|30199.0|0
0|2020-03-31|28666.5|0|1532.5|0|5.074671346733336|0|30199.0|0
0|2020-04-01|26762.0|0|3579.0|0|11.795919712600112|0|30341.0|0
0|2020-04-02|26762.0|0|3579.0|0|11.795919712600112|0|30341.0|0
0|2020-04-03|26762.0|0|3579.0|0|11.795919712600112|0|30341.0|0
0|2020-04-04|26762.0|0|3579.0|0|11.795919712600112|0|30341.0|0
0|2020-04-05|26762.0|0|3579.0|0|11.795919712600112|0|30341.0|0
0|2020-04-06|26762.0|0|3579.0|0|11.795919712600112|0|30341.0|0
0|2020-04-07|26762.0|0|3579.0|0|11.795919712600112|0|30341.0|0
0|2020-04-08|26762.0|0|3579.0|0|11.795919712600112|0|30341.0|0
0|2020-04-09|26762.0|0|3579.0|0|11.795919712600112|0|30341.0|0
0|2020-04-10|26762.0|0|3579.0|0|11.795919712600112|0|30341.0|0
0|2020-04-11|26762.0|0|3579.0|0|11.795919712600112|0|30341.0|0
0|2020-04-12|26762.0|0|3579.0|0|11.795919712600112|0|30341.0|0
0|2020-04-13|26762.0|0|3579.0|0|11.795919712600112|0|30341.0|0
0|2020-04-14|26762.0|0|3579.0|0|11.795919712600112|0|30341.0|0
0|2020-04-15|26762.0|0|3579.0|0|11.795919712600112|0|30341.0|0
0|2020-04-16|26762.0|0|3579.0|0|11.795919712600112|0|30341.0|0
0|2020-04-17|26762.0|0|3579.0|0|11.795919712600112|0|30341.0|0
0|2020-04-18|26762.0|0|3579.0|0|11.795919712600112|0|30341.0|0
0|2020-04-19|26762.0|0|3579.0|0|11.795919712600112|0|30341.0|0
0|2020-04-20|26762.0|0|3579.0|0|11.795919712600112|0|30341.0|0
0|2020-04-21|26762.0|0|3579.0|0|11.795919712600112|0|30341.0|0
0|2020-04-22|26762.0|0|3579.0|0|11.795919712600112|0|30341.0|0
0|2020-04-23|26762.0|0|3579.0|0|11.795919712600112|0|30341.0|0
0|2020-04-24|26762.0|0|3579.0|0|11.795919712600112|0|30341.0|0
0|2020-04-25|26762.0|0|3579.0|0|11.795919712600112|0|30341.0|0
0|2020-04-26|26762.0|0|3579.0|0|11.795919712600112|0|30341.0|0
0|2020-04-27|26762.0|0|3579.0|0|11.795919712600112|0|30341.0|0
0|2020-04-28|26762.0|0|3579.0|0|11.795919712600112|0|30341.0|0
0|2020-04-29|26762.0|0|3579.0|0|11.795919712600112|0|30341.0|0
0|2020-04-30|26762.0|0|3579.0|0|11.795919712600112|0|30341.0|0
0|2020-05-01|27061.0|0|2768.0|0|9.279560159576251|0|29829.0|0
0|2020-05-02|27061.0|0|2768.0|0|9.279560159576251|0|29829.0|0
0|2020-05-03|27061.0|0|2768.0|0|9.279560159576251|0|29829.0|0
0|2020-05-04|27061.0|0|2768.0|0|9.279560159576251|0|29829.0|0
0|2020-05-05|27061.0|0|2768.0|0|9.279560159576251|0|29829.0|0
0|2020-05-06|27061.0|0|2768.0|0|9.279560159576251|0|29829.0|0
0|2020-05-07|27061.0|0|2768.0|0|9.279560159576251|0|29829.0|0
0|2020-05-08|27061.0|0|2768.0|0|9.279560159576251|0|29829.0|0
0|2020-05-09|27061.0|0|2768.0|0|9.279560159576251|0|29829.0|0
0|2020-05-10|27061.0|0|2768.0|0|9.279560159576251|0|29829.0|0
0|2020-05-11|27061.0|0|2768.0|0|9.279560159576251|0|29829.0|0
0|2020-05-12|27061.0|0|2768.0|0|9.279560159576251|0|29829.0|0
0|2020-05-13|27061.0|0|2768.0|0|9.279560159576251|0|29829.0|0
0|2020-05-14|27061.0|0|2768.0|0|9.279560159576251|0|29829.0|0
0|2020-05-15|27061.0|0|2768.0|0|9.279560159576251|0|29829.0|0
0|2020-05-16|27061.0|0|2768.0|0|9.279560159576251|0|29829.0|0
0|2020-05-17|27061.0|0|2768.0|0|9.279560159576251|0|29829.0|0
0|2020-05-18|27061.0|0|2768.0|0|9.279560159576251|0|29829.0|0
0|2020-05-19|27061.0|0|2768.0|0|9.279560159576251|0|29829.0|0
0|2020-05-20|27061.0|0|2768.0|0|9.279560159576251|0|29829.0|0
0|2020-05-21|27061.0|0|2768.0|0|9.279560159576251|0|29829.0|0
0|2020-05-22|27061.0|0|2768.0|0|9.279560159576251|0|29829.0|0
0|2020-05-23|27061.0|0|2768.0|0|9.279560159576251|0|29829.0|0
0|2020-05-24|27061.0|0|2768.0|0|9.279560159576251|0|29829.0|0
0|2020-05-25|27061.0|0|2768.0|0|9.279560159576251|0|29829.0|0
0|2020-05-26|27061.0|0|2768.0|0|9.279560159576251|0|29829.0|0
0|2020-05-27|27061.0|0|2768.0|0|9.279560159576251|0|29829.0|0
0|2020-05-28|27061.0|0|2768.0|0|9.279560159576251|0|29829.0|0
0|2020-05-29|27061.0|0|2768.0|0|9.279560159576251|0|29829.0|0
0|2020-05-30|27061.0|0|2768.0|0|9.279560159576251|0|29829.0|0
0|2020-05-31|27061.0|0|2768.0|0|9.279560159576251|0|29829.0|0
0|2020-06-01|27588.0|0|2106.0|0|7.092341887249949|0|29694.0|0
0|2020-06-02|27588.0|0|2106.0|0|7.092341887249949|0|29694.0|0
0|2020-06-03|27588.0|0|2106.0|0|7.092341887249949|0|29694.0|0
0|2020-06-04|27588.0|0|2106.0|0|7.092341887249949|0|29694.0|0
0|2020-06-05|27588.0|0|2106.0|0|7.092341887249949|0|29694.0|0
0|2020-06-06|27588.0|0|2106.0|0|7.092341887249949|0|29694.0|0
0|2020-06-07|27588.0|0|2106.0|0|7.092341887249949|0|29694.0|0
0|2020-06-08|27588.0|0|2106.0|0|7.092341887249949|0|29694.0|0
0|2020-06-09|27588.0|0|2106.0|0|7.092341887249949|0|29694.0|0
0|2020-06-10|27588.0|0|2106.0|0|7.092341887249949|0|29694.0|0
0|2020-06-11|27588.0|0|2106.0|0|7.092341887249949|0|29694.0|0
0|2020-06-12|27588.0|0|2106.0|0|7.092341887249949|0|29694.0|0
0|2020-06-13|27588.0|0|2106.0|0|7.092341887249949|0|29694.0|0
0|2020-06-14|27588.0|0|2106.0|0|7.092341887249949|0|29694.0|0
0|2020-06-15|27588.0|0|2106.0|0|7.092341887249949|0|29694.0|0
0|2020-06-16|27588.0|0|2106.0|0|7.092341887249949|0|29694.0|0
0|2020-06-17|27588.0|0|2106.0|0|7.092341887249949|0|29694.0|0
0|2020-06-18|27588.0|0|2106.0|0|7.092341887249949|0|29694.0|0
0|2020-06-19|27588.0|0|2106.0|0|7.092341887249949|0|29694.0|0
0|2020-06-20|27588.0|0|2106.0|0|7.092341887249949|0|29694.0|0
0|2020-06-21|27588.0|0|2106.0|0|7.092341887249949|0|29694.0|0
0|2020-06-22|27588.0|0|2106.0|0|7.092341887249949|0|29694.0|0
0|2020-06-23|27588.0|0|2106.0|0|7.092341887249949|0|29694.0|0
0|2020-06-24|27588.0|0|2106.0|0|7.092341887249949|0|29694.0|0
0|2020-06-25|27588.0|0|2106.0|0|7.092341887249949|0|29694.0|0
0|2020-06-26|27588.0|0|2106.0|0|7.092341887249949|0|29694.0|0
0|2020-06-27|27588.0|0|2106.0|0|7.092341887249949|0|29694.0|0
0|2020-06-28|27588.0|0|2106.0|0|7.092341887249949|0|29694.0|0
0|2020-06-29|27588.0|0|2106.0|0|7.092341887249949|0|29694.0|0
0|2020-06-30|27588.0|0|2106.0|0|7.092341887249949|0|29694.0|0
0|2020-07-01|28089.0|0|2519.0|0|8.229874542603241|0|30608.0|0
0|2020-07-02|28089.0|0|2519.0|0|8.229874542603241|0|30608.0|0
0|2020-07-03|28089.0|0|2519.0|0|8.229874542603241|0|30608.0|0
0|2020-07-04|28089.0|0|2519.0|0|8.229874542603241|0|30608.0|0
0|2020-07-05|28089.0|0|2519.0|0|8.229874542603241|0|30608.0|0
0|2020-07-06|28089.0|0|2519.0|0|8.229874542603241|0|30608.0|0
0|2020-07-07|28089.0|0|2519.0|0|8.229874542603241|0|30608.0|0
0|2020-07-08|28089.0|0|2519.0|0|8.229874542603241|0|30608.0|0
0|2020-07-09|28089.0|0|2519.0|0|8.229874542603241|0|30608.0|0
0|2020-07-10|28089.0|0|2519.0|0|8.229874542603241|0|30608.0|0
0|2020-07-11|28089.0|0|2519.0|0|8.229874542603241|0|30608.0|0
0|2020-07-12|28089.0|0|2519.0|0|8.229874542603241|0|30608.0|0
0|2020-07-13|28089.0|0|2519.0|0|8.229874542603241|0|30608.0|0
0|2020-07-14|28089.0|0|2519.0|0|8.229874542603241|0|30608.0|0
0|2020-07-15|28089.0|0|2519.0|0|8.229874542603241|0|30608.0|0
0|2020-07-16|28089.0|0|2519.0|0|8.229874542603241|0|30608.0|0
0|2020-07-17|28089.0|0|2519.0|0|8.229874542603241|0|30608.0|0
0|2020-07-18|28089.0|0|2519.0|0|8.229874542603241|0|30608.0|0
0|2020-07-19|28089.0|0|2519.0|0|8.229874542603241|0|30608.0|0
0|2020-07-20|28089.0|0|2519.0|0|8.229874542603241|0|30608.0|0
0|2020-07-21|28089.0|0|2519.0|0|8.229874542603241|0|30608.0|0
0|2020-07-22|28089.0|0|2519.0|0|8.229874542603241|0|30608.0|0
0|2020-07-23|28089.0|0|2519.0|0|8.229874542603241|0|30608.0|0
0|2020-07-24|28089.0|0|2519.0|0|8.229874542603241|0|30608.0|0
0|2020-07-25|28089.0|0|2519.0|0|8.229874542603241|0|30608.0|0
0|2020-07-26|28089.0|0|2519.0|0|8.229874542603241|0|30608.0|0
0|2020-07-27|28089.0|0|2519.0|0|8.229874542603241|0|30608.0|0
0|2020-07-28|28089.0|0|2519.0|0|8.229874542603241|0|30608.0|0
0|2020-07-29|28089.0|0|2519.0|0|8.229874542603241|0|30608.0|0
0|2020-07-30|28089.0|0|2519.0|0|8.229874542603241|0|30608.0|0
0|2020-07-31|28089.0|0|2519.0|0|8.229874542603241|0|30608.0|0
0|2020-08-01|28114.0|0|2028.0|0|6.728153407205892|0|30142.0|0
0|2020-08-02|28114.0|0|2028.0|0|6.728153407205892|0|30142.0|0
0|2020-08-03|28114.0|0|2028.0|0|6.728153407205892|0|30142.0|0
0|2020-08-04|28114.0|0|2028.0|0|6.728153407205892|0|30142.0|0
0|2020-08-05|28114.0|0|2028.0|0|6.728153407205892|0|30142.0|0
0|2020-08-06|28114.0|0|2028.0|0|6.728153407205892|0|30142.0|0
0|2020-08-07|28114.0|0|2028.0|0|6.728153407205892|0|30142.0|0
0|2020-08-08|28114.0|0|2028.0|0|6.728153407205892|0|30142.0|0
0|2020-08-09|28114.0|0|2028.0|0|6.728153407205892|0|30142.0|0
0|2020-08-10|28114.0|0|2028.0|0|6.728153407205892|0|30142.0|0
0|2020-08-11|28114.0|0|2028.0|0|6.728153407205892|0|30142.0|0
0|2020-08-12|28114.0|0|2028.0|0|6.728153407205892|0|30142.0|0
0|2020-08-13|28114.0|0|2028.0|0|6.728153407205892|0|30142.0|0
0|2020-08-14|28114.0|0|2028.0|0|6.728153407205892|0|30142.0|0
0|2020-08-15|28114.0|0|2028.0|0|6.728153407205892|0|30142.0|0
0|2020-08-16|28114.0|0|2028.0|0|6.728153407205892|0|30142.0|0
0|2020-08-17|28114.0|0|2028.0|0|6.728153407205892|0|30142.0|0
0|2020-08-18|28114.0|0|2028.0|0|6.728153407205892|0|30142.0|0
0|2020-08-19|28114.0|0|2028.0|0|6.728153407205892|0|30142.0|0
0|2020-08-20|28114.0|0|2028.0|0|6.728153407205892|0|30142.0|0
0|2020-08-21|28114.0|0|2028.0|0|6.728153407205892|0|30142.0|0
0|2020-08-22|28114.0|0|2028.0|0|6.728153407205892|0|30142.0|0
0|2020-08-23|28114.0|0|2028.0|0|6.728153407205892|0|30142.0|0
0|2020-08-24|28114.0|0|2028.0|0|6.728153407205892|0|30142.0|0
0|2020-08-25|28114.0|0|2028.0|0|6.728153407205892|0|30142.0|0
0|2020-08-26|28114.0|0|2028.0|0|6.728153407205892|0|30142.0|0
0|2020-08-27|28114.0|0|2028.0|0|6.728153407205892|0|30142.0|0
0|2020-08-28|28114.0|0|2028.0|0|6.728153407205892|0|30142.0|0
0|2020-08-29|28114.0|0|2028.0|0|6.728153407205892|0|30142.0|0
0|2020-08-30|28114.0|0|2028.0|0|6.728153407205892|0|30142.0|0
0|2020-08-31|28114.0|0|2028.0|0|6.728153407205892|0|30142.0|0
0|2020-09-01|28420.0|0|1717.0|0|5.697315592129276|0|30137.0|0
0|2020-09-02|28420.0|0|1717.0|0|5.697315592129276|0|30137.0|0
0|2020-09-03|28420.0|0|1717.0|0|5.697315592129276|0|30137.0|0
0|2020-09-04|28420.0|0|1717.0|0|5.697315592129276|0|30137.0|0
0|2020-09-05|28420.0|0|1717.0|0|5.697315592129276|0|30137.0|0
0|2020-09-06|28420.0|0|1717.0|0|5.697315592129276|0|30137.0|0
0|2020-09-07|28420.0|0|1717.0|0|5.697315592129276|0|30137.0|0
0|2020-09-08|28420.0|0|1717.0|0|5.697315592129276|0|30137.0|0
0|2020-09-09|28420.0|0|1717.0|0|5.697315592129276|0|30137.0|0
0|2020-09-10|28420.0|0|1717.0|0|5.697315592129276|0|30137.0|0
0|2020-09-11|28420.0|0|1717.0|0|5.697315592129276|0|30137.0|0
0|2020-09-12|28420.0|0|1717.0|0|5.697315592129276|0|30137.0|0
0|2020-09-13|28420.0|0|1717.0|0|5.697315592129276|0|30137.0|0
0|2020-09-14|28420.0|0|1717.0|0|5.697315592129276|0|30137.0|0
0|2020-09-15|28420.0|0|1717.0|0|5.697315592129276|0|30137.0|0
0|2020-09-16|28420.0|0|1717.0|0|5.697315592129276|0|30137.0|0
0|2020-09-17|28420.0|0|1717.0|0|5.697315592129276|0|30137.0|0
0|2020-09-18|28420.0|0|1717.0|0|5.697315592129276|0|30137.0|0
0|2020-09-19|28420.0|0|1717.0|0|5.697315592129276|0|30137.0|0
0|2020-09-20|28420.0|0|1717.0|0|5.697315592129276|0|30137.0|0
0|2020-09-21|28420.0|0|1717.0|0|5.697315592129276|0|30137.0|0
0|2020-09-22|28420.0|0|1717.0|0|5.697315592129276|0|30137.0|0
0|2020-09-23|28420.0|0|1717.0|0|5.697315592129276|0|30137.0|0
0|2020-09-24|28420.0|0|1717.0|0|5.697315592129276|0|30137.0|0
0|2020-09-25|28420.0|0|1717.0|0|5.697315592129276|0|30137.0|0
0|2020-09-26|28420.0|0|1717.0|0|5.697315592129276|0|30137.0|0
0|2020-09-27|28420.0|0|1717.0|0|5.697315592129276|0|30137.0|0
0|2020-09-28|28420.0|0|1717.0|0|5.697315592129276|0|30137.0|0
0|2020-09-29|28420.0|0|1717.0|0|5.697315592129276|0|30137.0|0
0|2020-09-30|28420.0|0|1717.0|0|5.697315592129276|0|30137.0|0
0|2020-10-01|29747.0|0|1454.0|0|4.660107047851031|0|31201.0|0
0|2020-10-02|29747.0|0|1454.0|0|4.660107047851031|0|31201.0|0
0|2020-10-03|29747.0|0|1454.0|0|4.660107047851031|0|31201.0|0
0|2020-10-04|29747.0|0|1454.0|0|4.660107047851031|0|31201.0|0
0|2020-10-05|29747.0|0|1454.0|0|4.660107047851031|0|31201.0|0
0|2020-10-06|29747.0|0|1454.0|0|4.660107047851031|0|31201.0|0
0|2020-10-07|29747.0|0|1454.0|0|4.660107047851031|0|31201.0|0
0|2020-10-08|29747.0|0|1454.0|0|4.660107047851031|0|31201.0|0
0|2020-10-09|29747.0|0|1454.0|0|4.660107047851031|0|31201.0|0
0|2020-10-10|29747.0|0|1454.0|0|4.660107047851031|0|31201.0|0
0|2020-10-11|29747.0|0|1454.0|0|4.660107047851031|0|31201.0|0
0|2020-10-12|29747.0|0|1454.0|0|4.660107047851031|0|31201.0|0
0|2020-10-13|29747.0|0|1454.0|0|4.660107047851031|0|31201.0|0
0|2020-10-14|29747.0|0|1454.0|0|4.660107047851031|0|31201.0|0
0|2020-10-15|29747.0|0|1454.0|0|4.660107047851031|0|31201.0|0
0|2020-10-16|29747.0|0|1454.0|0|4.660107047851031|0|31201.0|0
0|2020-10-17|29747.0|0|1454.0|0|4.660107047851031|0|31201.0|0
0|2020-10-18|29747.0|0|1454.0|0|4.660107047851031|0|31201.0|0
0|2020-10-19|29747.0|0|1454.0|0|4.660107047851031|0|31201.0|0
0|2020-10-20|29747.0|0|1454.0|0|4.660107047851031|0|31201.0|0
0|2020-10-21|29747.0|0|1454.0|0|4.660107047851031|0|31201.0|0
0|2020-10-22|29747.0|0|1454.0|0|4.660107047851031|0|31201.0|0
0|2020-10-23|29747.0|0|1454.0|0|4.660107047851031|0|31201.0|0
0|2020-10-24|29747.0|0|1454.0|0|4.660107047851031|0|31201.0|0
0|2020-10-25|29747.0|0|1454.0|0|4.660107047851031|0|31201.0|0
0|2020-10-26|29747.0|0|1454.0|0|4.660107047851031|0|31201.0|0
0|2020-10-27|29747.0|0|1454.0|0|4.660107047851031|0|31201.0|0
0|2020-10-28|29747.0|0|1454.0|0|4.660107047851031|0|31201.0|0
0|2020-10-29|29747.0|0|1454.0|0|4.660107047851031|0|31201.0|0
0|2020-10-30|29747.0|0|1454.0|0|4.660107047851031|0|31201.0|0
0|2020-10-31|29747.0|0|1454.0|0|4.660107047851031|0|31201.0|0
0|2020-11-01|27760.0|0|1611.0|0|5.485002213067311|0|29371.0|0
0|2020-11-02|27760.0|0|1611.0|0|5.485002213067311|0|29371.0|0
0|2020-11-03|27760.0|0|1611.0|0|5.485002213067311|0|29371.0|0
0|2020-11-04|27760.0|0|1611.0|0|5.485002213067311|0|29371.0|0
0|2020-11-05|27760.0|0|1611.0|0|5.485002213067311|0|29371.0|0
0|2020-11-06|27760.0|0|1611.0|0|5.485002213067311|0|29371.0|0
0|2020-11-07|27760.0|0|1611.0|0|5.485002213067311|0|29371.0|0
0|2020-11-08|27760.0|0|1611.0|0|5.485002213067311|0|29371.0|0
0|2020-11-09|27760.0|0|1611.0|0|5.485002213067311|0|29371.0|0
0|2020-11-10|27760.0|0|1611.0|0|5.485002213067311|0|29371.0|0
0|2020-11-11|27760.0|0|1611.0|0|5.485002213067311|0|29371.0|0
0|2020-11-12|27760.0|0|1611.0|0|5.485002213067311|0|29371.0|0
0|2020-11-13|27760.0|0|1611.0|0|5.485002213067311|0|29371.0|0
0|2020-11-14|27760.0|0|1611.0|0|5.485002213067311|0|29371.0|0
0|2020-11-15|27760.0|0|1611.0|0|5.485002213067311|0|29371.0|0
0|2020-11-16|27760.0|0|1611.0|0|5.485002213067311|0|29371.0|0
0|2020-11-17|27760.0|0|1611.0|0|5.485002213067311|0|29371.0|0
0|2020-11-18|27760.0|0|1611.0|0|5.485002213067311|0|29371.0|0
0|2020-11-19|27760.0|0|1611.0|0|5.485002213067311|0|29371.0|0
0|2020-11-20|27760.0|0|1611.0|0|5.485002213067311|0|29371.0|0
0|2020-11-21|27760.0|0|1611.0|0|5.485002213067311|0|29371.0|0
0|2020-11-22|27760.0|0|1611.0|0|5.485002213067311|0|29371.0|0
0|2020-11-23|27760.0|0|1611.0|0|5.485002213067311|0|29371.0|0
0|2020-11-24|27760.0|0|1611.0|0|5.485002213067311|0|29371.0|0
0|2020-11-25|27760.0|0|1611.0|0|5.485002213067311|0|29371.0|0
0|2020-11-26|27760.0|0|1611.0|0|5.485002213067311|0|29371.0|0
0|2020-11-27|27760.0|0|1611.0|0|5.485002213067311|0|29371.0|0
0|2020-11-28|27760.0|0|1611.0|0|5.485002213067311|0|29371.0|0
0|2020-11-29|27760.0|0|1611.0|0|5.485002213067311|0|29371.0|0
0|2020-11-30|27760.0|0|1611.0|0|5.485002213067311|0|29371.0|0
0|2020-12-01|27604.0|0|1832.0|0|6.223671694523713|0|29436.0|0
