|dates|Dearborn_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Dearborn_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Dearborn_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Dearborn_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Dearborn_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Dearborn_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Dearborn_Indiana_UnitedStates.TotalPopulation.data|Dearborn_Indiana_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|49458.0|0
