|dates|Charlotte_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Charlotte_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Charlotte_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Charlotte_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Charlotte_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Charlotte_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Charlotte_Florida_UnitedStates.TotalPopulation.data|Charlotte_Florida_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|188910.0|0
