|dates|Mercer_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Mercer_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Mercer_Ohio_UnitedStates.NYT_ConfirmedDeaths.data|Mercer_Ohio_UnitedStates.NYT_ConfirmedDeaths.missing|Mercer_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Mercer_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Mercer_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Mercer_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
