|dates|Wells_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Wells_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Wells_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Wells_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Wells_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Wells_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Wells_Indiana_UnitedStates.TotalPopulation.data|Wells_Indiana_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|28296.0|0
