|dates|Dallas_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Dallas_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Dallas_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Dallas_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Dallas_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Dallas_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Dallas_Texas_UnitedStates.TotalPopulation.data|Dallas_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|2635516.0|0
