|dates|York_Maine_UnitedStates.BLS_EmployedPopulation.data|York_Maine_UnitedStates.BLS_EmployedPopulation.missing|York_Maine_UnitedStates.BLS_UnemployedPopulation.data|York_Maine_UnitedStates.BLS_UnemployedPopulation.missing|York_Maine_UnitedStates.BLS_UnemploymentRate.data|York_Maine_UnitedStates.BLS_UnemploymentRate.missing|York_Maine_UnitedStates.BLS_LaborForcePopulation.data|York_Maine_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-02-12|108808.0|0|4065.5|0|3.6018197362534163|0|112873.5|0
0|2020-02-13|108808.0|0|4065.5|0|3.6018197362534163|0|112873.5|0
0|2020-02-14|108808.0|0|4065.5|0|3.6018197362534163|0|112873.5|0
0|2020-02-15|108808.0|0|4065.5|0|3.6018197362534163|0|112873.5|0
0|2020-02-16|108808.0|0|4065.5|0|3.6018197362534163|0|112873.5|0
0|2020-02-17|108808.0|0|4065.5|0|3.6018197362534163|0|112873.5|0
0|2020-02-18|108808.0|0|4065.5|0|3.6018197362534163|0|112873.5|0
0|2020-02-19|108808.0|0|4065.5|0|3.6018197362534163|0|112873.5|0
0|2020-02-20|108808.0|0|4065.5|0|3.6018197362534163|0|112873.5|0
0|2020-02-21|108808.0|0|4065.5|0|3.6018197362534163|0|112873.5|0
0|2020-02-22|108808.0|0|4065.5|0|3.6018197362534163|0|112873.5|0
0|2020-02-23|108808.0|0|4065.5|0|3.6018197362534163|0|112873.5|0
0|2020-02-24|108808.0|0|4065.5|0|3.6018197362534163|0|112873.5|0
0|2020-02-25|108808.0|0|4065.5|0|3.6018197362534163|0|112873.5|0
0|2020-02-26|108808.0|0|4065.5|0|3.6018197362534163|0|112873.5|0
0|2020-02-27|108808.0|0|4065.5|0|3.6018197362534163|0|112873.5|0
0|2020-02-28|108808.0|0|4065.5|0|3.6018197362534163|0|112873.5|0
0|2020-02-29|108808.0|0|4065.5|0|3.6018197362534163|0|112873.5|0
0|2020-03-01|109036.0|0|4043.5|0|3.5758028643564925|0|113079.5|0
0|2020-03-02|109036.0|0|4043.5|0|3.5758028643564925|0|113079.5|0
0|2020-03-03|109036.0|0|4043.5|0|3.5758028643564925|0|113079.5|0
0|2020-03-04|109036.0|0|4043.5|0|3.5758028643564925|0|113079.5|0
0|2020-03-05|109036.0|0|4043.5|0|3.5758028643564925|0|113079.5|0
0|2020-03-06|109036.0|0|4043.5|0|3.5758028643564925|0|113079.5|0
0|2020-03-07|109036.0|0|4043.5|0|3.5758028643564925|0|113079.5|0
0|2020-03-08|109036.0|0|4043.5|0|3.5758028643564925|0|113079.5|0
0|2020-03-09|109036.0|0|4043.5|0|3.5758028643564925|0|113079.5|0
0|2020-03-10|109036.0|0|4043.5|0|3.5758028643564925|0|113079.5|0
0|2020-03-11|109036.0|0|4043.5|0|3.5758028643564925|0|113079.5|0
0|2020-03-12|109036.0|0|4043.5|0|3.5758028643564925|0|113079.5|0
0|2020-03-13|109036.0|0|4043.5|0|3.5758028643564925|0|113079.5|0
0|2020-03-14|109036.0|0|4043.5|0|3.5758028643564925|0|113079.5|0
0|2020-03-15|109036.0|0|4043.5|0|3.5758028643564925|0|113079.5|0
0|2020-03-16|109036.0|0|4043.5|0|3.5758028643564925|0|113079.5|0
0|2020-03-17|109036.0|0|4043.5|0|3.5758028643564925|0|113079.5|0
0|2020-03-18|109036.0|0|4043.5|0|3.5758028643564925|0|113079.5|0
0|2020-03-19|109036.0|0|4043.5|0|3.5758028643564925|0|113079.5|0
0|2020-03-20|109036.0|0|4043.5|0|3.5758028643564925|0|113079.5|0
0|2020-03-21|109036.0|0|4043.5|0|3.5758028643564925|0|113079.5|0
0|2020-03-22|109036.0|0|4043.5|0|3.5758028643564925|0|113079.5|0
0|2020-03-23|109036.0|0|4043.5|0|3.5758028643564925|0|113079.5|0
0|2020-03-24|109036.0|0|4043.5|0|3.5758028643564925|0|113079.5|0
0|2020-03-25|109036.0|0|4043.5|0|3.5758028643564925|0|113079.5|0
0|2020-03-26|109036.0|0|4043.5|0|3.5758028643564925|0|113079.5|0
0|2020-03-27|109036.0|0|4043.5|0|3.5758028643564925|0|113079.5|0
0|2020-03-28|109036.0|0|4043.5|0|3.5758028643564925|0|113079.5|0
0|2020-03-29|109036.0|0|4043.5|0|3.5758028643564925|0|113079.5|0
0|2020-03-30|109036.0|0|4043.5|0|3.5758028643564925|0|113079.5|0
0|2020-03-31|109036.0|0|4043.5|0|3.5758028643564925|0|113079.5|0
0|2020-04-01|94196.0|0|11101.0|0|10.54256056677778|0|105297.0|0
0|2020-04-02|94196.0|0|11101.0|0|10.54256056677778|0|105297.0|0
0|2020-04-03|94196.0|0|11101.0|0|10.54256056677778|0|105297.0|0
0|2020-04-04|94196.0|0|11101.0|0|10.54256056677778|0|105297.0|0
0|2020-04-05|94196.0|0|11101.0|0|10.54256056677778|0|105297.0|0
0|2020-04-06|94196.0|0|11101.0|0|10.54256056677778|0|105297.0|0
0|2020-04-07|94196.0|0|11101.0|0|10.54256056677778|0|105297.0|0
0|2020-04-08|94196.0|0|11101.0|0|10.54256056677778|0|105297.0|0
0|2020-04-09|94196.0|0|11101.0|0|10.54256056677778|0|105297.0|0
0|2020-04-10|94196.0|0|11101.0|0|10.54256056677778|0|105297.0|0
0|2020-04-11|94196.0|0|11101.0|0|10.54256056677778|0|105297.0|0
0|2020-04-12|94196.0|0|11101.0|0|10.54256056677778|0|105297.0|0
0|2020-04-13|94196.0|0|11101.0|0|10.54256056677778|0|105297.0|0
0|2020-04-14|94196.0|0|11101.0|0|10.54256056677778|0|105297.0|0
0|2020-04-15|94196.0|0|11101.0|0|10.54256056677778|0|105297.0|0
0|2020-04-16|94196.0|0|11101.0|0|10.54256056677778|0|105297.0|0
0|2020-04-17|94196.0|0|11101.0|0|10.54256056677778|0|105297.0|0
0|2020-04-18|94196.0|0|11101.0|0|10.54256056677778|0|105297.0|0
0|2020-04-19|94196.0|0|11101.0|0|10.54256056677778|0|105297.0|0
0|2020-04-20|94196.0|0|11101.0|0|10.54256056677778|0|105297.0|0
0|2020-04-21|94196.0|0|11101.0|0|10.54256056677778|0|105297.0|0
0|2020-04-22|94196.0|0|11101.0|0|10.54256056677778|0|105297.0|0
0|2020-04-23|94196.0|0|11101.0|0|10.54256056677778|0|105297.0|0
0|2020-04-24|94196.0|0|11101.0|0|10.54256056677778|0|105297.0|0
0|2020-04-25|94196.0|0|11101.0|0|10.54256056677778|0|105297.0|0
0|2020-04-26|94196.0|0|11101.0|0|10.54256056677778|0|105297.0|0
0|2020-04-27|94196.0|0|11101.0|0|10.54256056677778|0|105297.0|0
0|2020-04-28|94196.0|0|11101.0|0|10.54256056677778|0|105297.0|0
0|2020-04-29|94196.0|0|11101.0|0|10.54256056677778|0|105297.0|0
0|2020-04-30|94196.0|0|11101.0|0|10.54256056677778|0|105297.0|0
0|2020-05-01|100545.0|0|9422.0|0|8.568024952940428|0|109967.0|0
0|2020-05-02|100545.0|0|9422.0|0|8.568024952940428|0|109967.0|0
0|2020-05-03|100545.0|0|9422.0|0|8.568024952940428|0|109967.0|0
0|2020-05-04|100545.0|0|9422.0|0|8.568024952940428|0|109967.0|0
0|2020-05-05|100545.0|0|9422.0|0|8.568024952940428|0|109967.0|0
0|2020-05-06|100545.0|0|9422.0|0|8.568024952940428|0|109967.0|0
0|2020-05-07|100545.0|0|9422.0|0|8.568024952940428|0|109967.0|0
0|2020-05-08|100545.0|0|9422.0|0|8.568024952940428|0|109967.0|0
0|2020-05-09|100545.0|0|9422.0|0|8.568024952940428|0|109967.0|0
0|2020-05-10|100545.0|0|9422.0|0|8.568024952940428|0|109967.0|0
0|2020-05-11|100545.0|0|9422.0|0|8.568024952940428|0|109967.0|0
0|2020-05-12|100545.0|0|9422.0|0|8.568024952940428|0|109967.0|0
0|2020-05-13|100545.0|0|9422.0|0|8.568024952940428|0|109967.0|0
0|2020-05-14|100545.0|0|9422.0|0|8.568024952940428|0|109967.0|0
0|2020-05-15|100545.0|0|9422.0|0|8.568024952940428|0|109967.0|0
0|2020-05-16|100545.0|0|9422.0|0|8.568024952940428|0|109967.0|0
0|2020-05-17|100545.0|0|9422.0|0|8.568024952940428|0|109967.0|0
0|2020-05-18|100545.0|0|9422.0|0|8.568024952940428|0|109967.0|0
0|2020-05-19|100545.0|0|9422.0|0|8.568024952940428|0|109967.0|0
0|2020-05-20|100545.0|0|9422.0|0|8.568024952940428|0|109967.0|0
0|2020-05-21|100545.0|0|9422.0|0|8.568024952940428|0|109967.0|0
0|2020-05-22|100545.0|0|9422.0|0|8.568024952940428|0|109967.0|0
0|2020-05-23|100545.0|0|9422.0|0|8.568024952940428|0|109967.0|0
0|2020-05-24|100545.0|0|9422.0|0|8.568024952940428|0|109967.0|0
0|2020-05-25|100545.0|0|9422.0|0|8.568024952940428|0|109967.0|0
0|2020-05-26|100545.0|0|9422.0|0|8.568024952940428|0|109967.0|0
0|2020-05-27|100545.0|0|9422.0|0|8.568024952940428|0|109967.0|0
0|2020-05-28|100545.0|0|9422.0|0|8.568024952940428|0|109967.0|0
0|2020-05-29|100545.0|0|9422.0|0|8.568024952940428|0|109967.0|0
0|2020-05-30|100545.0|0|9422.0|0|8.568024952940428|0|109967.0|0
0|2020-05-31|100545.0|0|9422.0|0|8.568024952940428|0|109967.0|0
0|2020-06-01|103631.0|0|5653.0|0|5.1727608799092275|0|109284.0|0
0|2020-06-02|103631.0|0|5653.0|0|5.1727608799092275|0|109284.0|0
0|2020-06-03|103631.0|0|5653.0|0|5.1727608799092275|0|109284.0|0
0|2020-06-04|103631.0|0|5653.0|0|5.1727608799092275|0|109284.0|0
0|2020-06-05|103631.0|0|5653.0|0|5.1727608799092275|0|109284.0|0
0|2020-06-06|103631.0|0|5653.0|0|5.1727608799092275|0|109284.0|0
0|2020-06-07|103631.0|0|5653.0|0|5.1727608799092275|0|109284.0|0
0|2020-06-08|103631.0|0|5653.0|0|5.1727608799092275|0|109284.0|0
0|2020-06-09|103631.0|0|5653.0|0|5.1727608799092275|0|109284.0|0
0|2020-06-10|103631.0|0|5653.0|0|5.1727608799092275|0|109284.0|0
0|2020-06-11|103631.0|0|5653.0|0|5.1727608799092275|0|109284.0|0
0|2020-06-12|103631.0|0|5653.0|0|5.1727608799092275|0|109284.0|0
0|2020-06-13|103631.0|0|5653.0|0|5.1727608799092275|0|109284.0|0
0|2020-06-14|103631.0|0|5653.0|0|5.1727608799092275|0|109284.0|0
0|2020-06-15|103631.0|0|5653.0|0|5.1727608799092275|0|109284.0|0
0|2020-06-16|103631.0|0|5653.0|0|5.1727608799092275|0|109284.0|0
0|2020-06-17|103631.0|0|5653.0|0|5.1727608799092275|0|109284.0|0
0|2020-06-18|103631.0|0|5653.0|0|5.1727608799092275|0|109284.0|0
0|2020-06-19|103631.0|0|5653.0|0|5.1727608799092275|0|109284.0|0
0|2020-06-20|103631.0|0|5653.0|0|5.1727608799092275|0|109284.0|0
0|2020-06-21|103631.0|0|5653.0|0|5.1727608799092275|0|109284.0|0
0|2020-06-22|103631.0|0|5653.0|0|5.1727608799092275|0|109284.0|0
0|2020-06-23|103631.0|0|5653.0|0|5.1727608799092275|0|109284.0|0
0|2020-06-24|103631.0|0|5653.0|0|5.1727608799092275|0|109284.0|0
0|2020-06-25|103631.0|0|5653.0|0|5.1727608799092275|0|109284.0|0
0|2020-06-26|103631.0|0|5653.0|0|5.1727608799092275|0|109284.0|0
0|2020-06-27|103631.0|0|5653.0|0|5.1727608799092275|0|109284.0|0
0|2020-06-28|103631.0|0|5653.0|0|5.1727608799092275|0|109284.0|0
0|2020-06-29|103631.0|0|5653.0|0|5.1727608799092275|0|109284.0|0
0|2020-06-30|103631.0|0|5653.0|0|5.1727608799092275|0|109284.0|0
0|2020-07-01|104880.0|0|9719.0|0|8.480876796481645|0|114599.0|0
0|2020-07-02|104880.0|0|9719.0|0|8.480876796481645|0|114599.0|0
0|2020-07-03|104880.0|0|9719.0|0|8.480876796481645|0|114599.0|0
0|2020-07-04|104880.0|0|9719.0|0|8.480876796481645|0|114599.0|0
0|2020-07-05|104880.0|0|9719.0|0|8.480876796481645|0|114599.0|0
0|2020-07-06|104880.0|0|9719.0|0|8.480876796481645|0|114599.0|0
0|2020-07-07|104880.0|0|9719.0|0|8.480876796481645|0|114599.0|0
0|2020-07-08|104880.0|0|9719.0|0|8.480876796481645|0|114599.0|0
0|2020-07-09|104880.0|0|9719.0|0|8.480876796481645|0|114599.0|0
0|2020-07-10|104880.0|0|9719.0|0|8.480876796481645|0|114599.0|0
0|2020-07-11|104880.0|0|9719.0|0|8.480876796481645|0|114599.0|0
0|2020-07-12|104880.0|0|9719.0|0|8.480876796481645|0|114599.0|0
0|2020-07-13|104880.0|0|9719.0|0|8.480876796481645|0|114599.0|0
0|2020-07-14|104880.0|0|9719.0|0|8.480876796481645|0|114599.0|0
0|2020-07-15|104880.0|0|9719.0|0|8.480876796481645|0|114599.0|0
0|2020-07-16|104880.0|0|9719.0|0|8.480876796481645|0|114599.0|0
0|2020-07-17|104880.0|0|9719.0|0|8.480876796481645|0|114599.0|0
0|2020-07-18|104880.0|0|9719.0|0|8.480876796481645|0|114599.0|0
0|2020-07-19|104880.0|0|9719.0|0|8.480876796481645|0|114599.0|0
0|2020-07-20|104880.0|0|9719.0|0|8.480876796481645|0|114599.0|0
0|2020-07-21|104880.0|0|9719.0|0|8.480876796481645|0|114599.0|0
0|2020-07-22|104880.0|0|9719.0|0|8.480876796481645|0|114599.0|0
0|2020-07-23|104880.0|0|9719.0|0|8.480876796481645|0|114599.0|0
0|2020-07-24|104880.0|0|9719.0|0|8.480876796481645|0|114599.0|0
0|2020-07-25|104880.0|0|9719.0|0|8.480876796481645|0|114599.0|0
0|2020-07-26|104880.0|0|9719.0|0|8.480876796481645|0|114599.0|0
0|2020-07-27|104880.0|0|9719.0|0|8.480876796481645|0|114599.0|0
0|2020-07-28|104880.0|0|9719.0|0|8.480876796481645|0|114599.0|0
0|2020-07-29|104880.0|0|9719.0|0|8.480876796481645|0|114599.0|0
0|2020-07-30|104880.0|0|9719.0|0|8.480876796481645|0|114599.0|0
0|2020-07-31|104880.0|0|9719.0|0|8.480876796481645|0|114599.0|0
0|2020-08-01|107436.0|0|4849.0|0|4.318475308367102|0|112285.0|0
0|2020-08-02|107436.0|0|4849.0|0|4.318475308367102|0|112285.0|0
0|2020-08-03|107436.0|0|4849.0|0|4.318475308367102|0|112285.0|0
0|2020-08-04|107436.0|0|4849.0|0|4.318475308367102|0|112285.0|0
0|2020-08-05|107436.0|0|4849.0|0|4.318475308367102|0|112285.0|0
0|2020-08-06|107436.0|0|4849.0|0|4.318475308367102|0|112285.0|0
0|2020-08-07|107436.0|0|4849.0|0|4.318475308367102|0|112285.0|0
0|2020-08-08|107436.0|0|4849.0|0|4.318475308367102|0|112285.0|0
0|2020-08-09|107436.0|0|4849.0|0|4.318475308367102|0|112285.0|0
0|2020-08-10|107436.0|0|4849.0|0|4.318475308367102|0|112285.0|0
0|2020-08-11|107436.0|0|4849.0|0|4.318475308367102|0|112285.0|0
0|2020-08-12|107436.0|0|4849.0|0|4.318475308367102|0|112285.0|0
0|2020-08-13|107436.0|0|4849.0|0|4.318475308367102|0|112285.0|0
0|2020-08-14|107436.0|0|4849.0|0|4.318475308367102|0|112285.0|0
0|2020-08-15|107436.0|0|4849.0|0|4.318475308367102|0|112285.0|0
0|2020-08-16|107436.0|0|4849.0|0|4.318475308367102|0|112285.0|0
0|2020-08-17|107436.0|0|4849.0|0|4.318475308367102|0|112285.0|0
0|2020-08-18|107436.0|0|4849.0|0|4.318475308367102|0|112285.0|0
0|2020-08-19|107436.0|0|4849.0|0|4.318475308367102|0|112285.0|0
0|2020-08-20|107436.0|0|4849.0|0|4.318475308367102|0|112285.0|0
0|2020-08-21|107436.0|0|4849.0|0|4.318475308367102|0|112285.0|0
0|2020-08-22|107436.0|0|4849.0|0|4.318475308367102|0|112285.0|0
0|2020-08-23|107436.0|0|4849.0|0|4.318475308367102|0|112285.0|0
0|2020-08-24|107436.0|0|4849.0|0|4.318475308367102|0|112285.0|0
0|2020-08-25|107436.0|0|4849.0|0|4.318475308367102|0|112285.0|0
0|2020-08-26|107436.0|0|4849.0|0|4.318475308367102|0|112285.0|0
0|2020-08-27|107436.0|0|4849.0|0|4.318475308367102|0|112285.0|0
0|2020-08-28|107436.0|0|4849.0|0|4.318475308367102|0|112285.0|0
0|2020-08-29|107436.0|0|4849.0|0|4.318475308367102|0|112285.0|0
0|2020-08-30|107436.0|0|4849.0|0|4.318475308367102|0|112285.0|0
0|2020-08-31|107436.0|0|4849.0|0|4.318475308367102|0|112285.0|0
0|2020-09-01|105389.0|0|4404.0|0|4.011184683905167|0|109793.0|0
0|2020-09-02|105389.0|0|4404.0|0|4.011184683905167|0|109793.0|0
0|2020-09-03|105389.0|0|4404.0|0|4.011184683905167|0|109793.0|0
0|2020-09-04|105389.0|0|4404.0|0|4.011184683905167|0|109793.0|0
0|2020-09-05|105389.0|0|4404.0|0|4.011184683905167|0|109793.0|0
0|2020-09-06|105389.0|0|4404.0|0|4.011184683905167|0|109793.0|0
0|2020-09-07|105389.0|0|4404.0|0|4.011184683905167|0|109793.0|0
0|2020-09-08|105389.0|0|4404.0|0|4.011184683905167|0|109793.0|0
0|2020-09-09|105389.0|0|4404.0|0|4.011184683905167|0|109793.0|0
0|2020-09-10|105389.0|0|4404.0|0|4.011184683905167|0|109793.0|0
0|2020-09-11|105389.0|0|4404.0|0|4.011184683905167|0|109793.0|0
0|2020-09-12|105389.0|0|4404.0|0|4.011184683905167|0|109793.0|0
0|2020-09-13|105389.0|0|4404.0|0|4.011184683905167|0|109793.0|0
0|2020-09-14|105389.0|0|4404.0|0|4.011184683905167|0|109793.0|0
0|2020-09-15|105389.0|0|4404.0|0|4.011184683905167|0|109793.0|0
0|2020-09-16|105389.0|0|4404.0|0|4.011184683905167|0|109793.0|0
0|2020-09-17|105389.0|0|4404.0|0|4.011184683905167|0|109793.0|0
0|2020-09-18|105389.0|0|4404.0|0|4.011184683905167|0|109793.0|0
0|2020-09-19|105389.0|0|4404.0|0|4.011184683905167|0|109793.0|0
0|2020-09-20|105389.0|0|4404.0|0|4.011184683905167|0|109793.0|0
0|2020-09-21|105389.0|0|4404.0|0|4.011184683905167|0|109793.0|0
0|2020-09-22|105389.0|0|4404.0|0|4.011184683905167|0|109793.0|0
0|2020-09-23|105389.0|0|4404.0|0|4.011184683905167|0|109793.0|0
0|2020-09-24|105389.0|0|4404.0|0|4.011184683905167|0|109793.0|0
0|2020-09-25|105389.0|0|4404.0|0|4.011184683905167|0|109793.0|0
0|2020-09-26|105389.0|0|4404.0|0|4.011184683905167|0|109793.0|0
0|2020-09-27|105389.0|0|4404.0|0|4.011184683905167|0|109793.0|0
0|2020-09-28|105389.0|0|4404.0|0|4.011184683905167|0|109793.0|0
0|2020-09-29|105389.0|0|4404.0|0|4.011184683905167|0|109793.0|0
0|2020-09-30|105389.0|0|4404.0|0|4.011184683905167|0|109793.0|0
0|2020-10-01|105798.0|0|4720.0|0|4.270797517146528|0|110518.0|0
0|2020-10-02|105798.0|0|4720.0|0|4.270797517146528|0|110518.0|0
0|2020-10-03|105798.0|0|4720.0|0|4.270797517146528|0|110518.0|0
0|2020-10-04|105798.0|0|4720.0|0|4.270797517146528|0|110518.0|0
0|2020-10-05|105798.0|0|4720.0|0|4.270797517146528|0|110518.0|0
0|2020-10-06|105798.0|0|4720.0|0|4.270797517146528|0|110518.0|0
0|2020-10-07|105798.0|0|4720.0|0|4.270797517146528|0|110518.0|0
0|2020-10-08|105798.0|0|4720.0|0|4.270797517146528|0|110518.0|0
0|2020-10-09|105798.0|0|4720.0|0|4.270797517146528|0|110518.0|0
0|2020-10-10|105798.0|0|4720.0|0|4.270797517146528|0|110518.0|0
0|2020-10-11|105798.0|0|4720.0|0|4.270797517146528|0|110518.0|0
0|2020-10-12|105798.0|0|4720.0|0|4.270797517146528|0|110518.0|0
0|2020-10-13|105798.0|0|4720.0|0|4.270797517146528|0|110518.0|0
0|2020-10-14|105798.0|0|4720.0|0|4.270797517146528|0|110518.0|0
0|2020-10-15|105798.0|0|4720.0|0|4.270797517146528|0|110518.0|0
0|2020-10-16|105798.0|0|4720.0|0|4.270797517146528|0|110518.0|0
0|2020-10-17|105798.0|0|4720.0|0|4.270797517146528|0|110518.0|0
0|2020-10-18|105798.0|0|4720.0|0|4.270797517146528|0|110518.0|0
0|2020-10-19|105798.0|0|4720.0|0|4.270797517146528|0|110518.0|0
0|2020-10-20|105798.0|0|4720.0|0|4.270797517146528|0|110518.0|0
0|2020-10-21|105798.0|0|4720.0|0|4.270797517146528|0|110518.0|0
0|2020-10-22|105798.0|0|4720.0|0|4.270797517146528|0|110518.0|0
0|2020-10-23|105798.0|0|4720.0|0|4.270797517146528|0|110518.0|0
0|2020-10-24|105798.0|0|4720.0|0|4.270797517146528|0|110518.0|0
0|2020-10-25|105798.0|0|4720.0|0|4.270797517146528|0|110518.0|0
0|2020-10-26|105798.0|0|4720.0|0|4.270797517146528|0|110518.0|0
0|2020-10-27|105798.0|0|4720.0|0|4.270797517146528|0|110518.0|0
0|2020-10-28|105798.0|0|4720.0|0|4.270797517146528|0|110518.0|0
0|2020-10-29|105798.0|0|4720.0|0|4.270797517146528|0|110518.0|0
0|2020-10-30|105798.0|0|4720.0|0|4.270797517146528|0|110518.0|0
0|2020-10-31|105798.0|0|4720.0|0|4.270797517146528|0|110518.0|0
0|2020-11-01|104278.0|0|5384.0|0|4.9096314128868705|0|109662.0|0
0|2020-11-02|104278.0|0|5384.0|0|4.9096314128868705|0|109662.0|0
0|2020-11-03|104278.0|0|5384.0|0|4.9096314128868705|0|109662.0|0
0|2020-11-04|104278.0|0|5384.0|0|4.9096314128868705|0|109662.0|0
0|2020-11-05|104278.0|0|5384.0|0|4.9096314128868705|0|109662.0|0
0|2020-11-06|104278.0|0|5384.0|0|4.9096314128868705|0|109662.0|0
0|2020-11-07|104278.0|0|5384.0|0|4.9096314128868705|0|109662.0|0
0|2020-11-08|104278.0|0|5384.0|0|4.9096314128868705|0|109662.0|0
0|2020-11-09|104278.0|0|5384.0|0|4.9096314128868705|0|109662.0|0
0|2020-11-10|104278.0|0|5384.0|0|4.9096314128868705|0|109662.0|0
0|2020-11-11|104278.0|0|5384.0|0|4.9096314128868705|0|109662.0|0
0|2020-11-12|104278.0|0|5384.0|0|4.9096314128868705|0|109662.0|0
0|2020-11-13|104278.0|0|5384.0|0|4.9096314128868705|0|109662.0|0
0|2020-11-14|104278.0|0|5384.0|0|4.9096314128868705|0|109662.0|0
0|2020-11-15|104278.0|0|5384.0|0|4.9096314128868705|0|109662.0|0
0|2020-11-16|104278.0|0|5384.0|0|4.9096314128868705|0|109662.0|0
0|2020-11-17|104278.0|0|5384.0|0|4.9096314128868705|0|109662.0|0
0|2020-11-18|104278.0|0|5384.0|0|4.9096314128868705|0|109662.0|0
0|2020-11-19|104278.0|0|5384.0|0|4.9096314128868705|0|109662.0|0
0|2020-11-20|104278.0|0|5384.0|0|4.9096314128868705|0|109662.0|0
0|2020-11-21|104278.0|0|5384.0|0|4.9096314128868705|0|109662.0|0
0|2020-11-22|104278.0|0|5384.0|0|4.9096314128868705|0|109662.0|0
0|2020-11-23|104278.0|0|5384.0|0|4.9096314128868705|0|109662.0|0
0|2020-11-24|104278.0|0|5384.0|0|4.9096314128868705|0|109662.0|0
0|2020-11-25|104278.0|0|5384.0|0|4.9096314128868705|0|109662.0|0
0|2020-11-26|104278.0|0|5384.0|0|4.9096314128868705|0|109662.0|0
0|2020-11-27|104278.0|0|5384.0|0|4.9096314128868705|0|109662.0|0
0|2020-11-28|104278.0|0|5384.0|0|4.9096314128868705|0|109662.0|0
0|2020-11-29|104278.0|0|5384.0|0|4.9096314128868705|0|109662.0|0
