|dates|Summit_Utah_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Summit_Utah_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Summit_Utah_UnitedStates.NYT_ConfirmedDeaths.data|Summit_Utah_UnitedStates.NYT_ConfirmedDeaths.missing|Summit_Utah_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Summit_Utah_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Summit_Utah_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Summit_Utah_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
