|dates|Troup_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Troup_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Troup_Georgia_UnitedStates.NYT_ConfirmedDeaths.data|Troup_Georgia_UnitedStates.NYT_ConfirmedDeaths.missing|Troup_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Troup_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Troup_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Troup_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
