|dates|Uvalde_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Uvalde_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Uvalde_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Uvalde_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Uvalde_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Uvalde_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Uvalde_Texas_UnitedStates.TotalPopulation.data|Uvalde_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|26741.0|0
