|dates|Hampton_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Hampton_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Hampton_Virginia_UnitedStates.NYT_ConfirmedDeaths.data|Hampton_Virginia_UnitedStates.NYT_ConfirmedDeaths.missing|Hampton_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Hampton_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Hampton_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Hampton_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
