|dates|Jewell_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Jewell_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Jewell_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Jewell_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Jewell_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Jewell_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Jewell_Kansas_UnitedStates.TotalPopulation.data|Jewell_Kansas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|2879.0|0
