|dates|Allegan_Michigan_UnitedStates.MaleAndFemale_AtLeast65_Population.data|Allegan_Michigan_UnitedStates.MaleAndFemale_AtLeast65_Population.missing|Allegan_Michigan_UnitedStates.Male_Total_Population.data|Allegan_Michigan_UnitedStates.Male_Total_Population.missing|Allegan_Michigan_UnitedStates.Female_Total_Population.data|Allegan_Michigan_UnitedStates.Female_Total_Population.missing|Allegan_Michigan_UnitedStates.MaleAndFemale_Under18_Population.data|Allegan_Michigan_UnitedStates.MaleAndFemale_Under18_Population.missing
0|2020-12-30|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2020-12-31|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-01-01|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-01-02|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-01-03|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-01-04|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-01-05|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-01-06|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-01-07|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-01-08|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-01-09|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-01-10|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-01-11|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-01-12|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-01-13|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-01-14|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-01-15|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-01-16|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-01-17|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-01-18|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-01-19|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-01-20|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-01-21|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-01-22|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-01-23|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-01-24|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-01-25|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-01-26|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-01-27|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-01-28|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-01-29|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-01-30|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-01-31|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-02-01|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-02-02|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-02-03|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-02-04|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-02-05|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-02-06|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-02-07|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-02-08|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-02-09|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-02-10|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-02-11|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-02-12|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-02-13|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-02-14|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-02-15|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-02-16|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-02-17|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-02-18|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-02-19|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-02-20|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-02-21|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-02-22|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-02-23|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-02-24|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-02-25|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-02-26|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-02-27|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-02-28|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-03-01|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-03-02|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-03-03|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-03-04|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-03-05|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-03-06|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-03-07|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-03-08|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-03-09|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-03-10|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-03-11|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-03-12|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-03-13|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-03-14|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-03-15|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-03-16|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-03-17|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-03-18|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-03-19|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-03-20|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-03-21|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-03-22|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-03-23|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-03-24|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-03-25|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-03-26|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-03-27|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-03-28|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-03-29|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-03-30|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-03-31|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-04-01|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-04-02|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-04-03|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-04-04|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-04-05|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-04-06|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-04-07|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-04-08|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-04-09|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-04-10|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-04-11|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-04-12|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-04-13|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-04-14|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-04-15|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-04-16|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-04-17|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-04-18|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-04-19|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-04-20|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-04-21|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-04-22|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-04-23|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-04-24|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-04-25|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-04-26|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-04-27|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-04-28|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-04-29|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-04-30|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-05-01|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-05-02|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-05-03|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-05-04|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-05-05|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-05-06|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-05-07|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-05-08|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-05-09|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-05-10|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-05-11|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-05-12|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-05-13|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-05-14|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-05-15|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-05-16|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-05-17|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-05-18|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-05-19|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-05-20|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-05-21|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-05-22|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-05-23|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-05-24|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-05-25|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-05-26|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-05-27|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-05-28|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-05-29|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-05-30|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-05-31|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-06-01|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-06-02|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-06-03|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-06-04|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-06-05|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-06-06|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-06-07|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-06-08|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-06-09|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-06-10|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-06-11|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-06-12|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-06-13|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-06-14|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-06-15|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-06-16|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-06-17|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-06-18|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-06-19|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-06-20|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-06-21|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-06-22|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-06-23|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-06-24|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-06-25|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-06-26|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-06-27|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-06-28|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-06-29|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-06-30|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-07-01|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-07-02|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-07-03|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-07-04|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-07-05|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-07-06|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-07-07|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-07-08|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-07-09|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-07-10|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-07-11|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-07-12|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-07-13|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-07-14|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-07-15|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-07-16|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-07-17|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-07-18|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-07-19|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-07-20|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-07-21|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-07-22|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-07-23|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-07-24|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-07-25|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-07-26|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-07-27|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-07-28|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-07-29|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-07-30|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-07-31|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-08-01|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-08-02|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-08-03|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-08-04|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-08-05|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-08-06|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-08-07|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-08-08|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-08-09|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-08-10|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-08-11|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-08-12|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-08-13|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-08-14|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-08-15|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-08-16|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-08-17|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-08-18|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-08-19|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-08-20|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-08-21|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-08-22|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-08-23|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-08-24|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-08-25|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-08-26|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-08-27|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-08-28|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-08-29|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-08-30|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-08-31|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-09-01|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-09-02|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-09-03|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-09-04|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-09-05|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-09-06|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-09-07|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-09-08|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-09-09|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-09-10|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-09-11|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-09-12|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-09-13|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-09-14|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-09-15|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-09-16|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-09-17|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-09-18|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-09-19|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-09-20|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-09-21|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-09-22|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-09-23|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-09-24|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-09-25|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-09-26|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-09-27|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-09-28|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-09-29|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-09-30|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-10-01|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-10-02|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-10-03|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-10-04|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-10-05|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-10-06|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-10-07|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-10-08|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-10-09|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-10-10|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-10-11|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-10-12|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-10-13|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-10-14|19414.0|0|58615.0|0|58712.0|0|28372.0|0
0|2021-10-15|19414.0|0|58615.0|0|58712.0|0|28372.0|0
