|dates|Mesa_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Mesa_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Mesa_Colorado_UnitedStates.NYT_ConfirmedDeaths.data|Mesa_Colorado_UnitedStates.NYT_ConfirmedDeaths.missing|Mesa_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Mesa_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Mesa_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Mesa_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
