|dates|McNairy_Tennessee_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|McNairy_Tennessee_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|McNairy_Tennessee_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|McNairy_Tennessee_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|McNairy_Tennessee_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|McNairy_Tennessee_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|McNairy_Tennessee_UnitedStates.TotalPopulation.data|McNairy_Tennessee_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|25694.0|0
