|dates|Gosper_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Gosper_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Gosper_Nebraska_UnitedStates.NYT_ConfirmedDeaths.data|Gosper_Nebraska_UnitedStates.NYT_ConfirmedDeaths.missing|Gosper_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Gosper_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Gosper_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Gosper_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
