|dates|Douglas_Nebraska_UnitedStates.BLS_EmployedPopulation.data|Douglas_Nebraska_UnitedStates.BLS_EmployedPopulation.missing|Douglas_Nebraska_UnitedStates.BLS_UnemployedPopulation.data|Douglas_Nebraska_UnitedStates.BLS_UnemployedPopulation.missing|Douglas_Nebraska_UnitedStates.BLS_UnemploymentRate.data|Douglas_Nebraska_UnitedStates.BLS_UnemploymentRate.missing|Douglas_Nebraska_UnitedStates.BLS_LaborForcePopulation.data|Douglas_Nebraska_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-04-21|273693.5|0|29395.5|0|9.69863637413433|0|303089.0|0
0|2020-04-22|273693.5|0|29395.5|0|9.69863637413433|0|303089.0|0
0|2020-04-23|273693.5|0|29395.5|0|9.69863637413433|0|303089.0|0
0|2020-04-24|273693.5|0|29395.5|0|9.69863637413433|0|303089.0|0
0|2020-04-25|273693.5|0|29395.5|0|9.69863637413433|0|303089.0|0
0|2020-04-26|273693.5|0|29395.5|0|9.69863637413433|0|303089.0|0
0|2020-04-27|273693.5|0|29395.5|0|9.69863637413433|0|303089.0|0
0|2020-04-28|273693.5|0|29395.5|0|9.69863637413433|0|303089.0|0
0|2020-04-29|273693.5|0|29395.5|0|9.69863637413433|0|303089.0|0
0|2020-04-30|273693.5|0|29395.5|0|9.69863637413433|0|303089.0|0
0|2020-05-01|280081.0|0|19779.0|0|6.596078169812579|0|299860.0|0
0|2020-05-02|280081.0|0|19779.0|0|6.596078169812579|0|299860.0|0
0|2020-05-03|280081.0|0|19779.0|0|6.596078169812579|0|299860.0|0
0|2020-05-04|280081.0|0|19779.0|0|6.596078169812579|0|299860.0|0
0|2020-05-05|280081.0|0|19779.0|0|6.596078169812579|0|299860.0|0
0|2020-05-06|280081.0|0|19779.0|0|6.596078169812579|0|299860.0|0
0|2020-05-07|280081.0|0|19779.0|0|6.596078169812579|0|299860.0|0
0|2020-05-08|280081.0|0|19779.0|0|6.596078169812579|0|299860.0|0
0|2020-05-09|280081.0|0|19779.0|0|6.596078169812579|0|299860.0|0
0|2020-05-10|280081.0|0|19779.0|0|6.596078169812579|0|299860.0|0
0|2020-05-11|280081.0|0|19779.0|0|6.596078169812579|0|299860.0|0
0|2020-05-12|280081.0|0|19779.0|0|6.596078169812579|0|299860.0|0
0|2020-05-13|280081.0|0|19779.0|0|6.596078169812579|0|299860.0|0
0|2020-05-14|280081.0|0|19779.0|0|6.596078169812579|0|299860.0|0
0|2020-05-15|280081.0|0|19779.0|0|6.596078169812579|0|299860.0|0
0|2020-05-16|280081.0|0|19779.0|0|6.596078169812579|0|299860.0|0
0|2020-05-17|280081.0|0|19779.0|0|6.596078169812579|0|299860.0|0
0|2020-05-18|280081.0|0|19779.0|0|6.596078169812579|0|299860.0|0
0|2020-05-19|280081.0|0|19779.0|0|6.596078169812579|0|299860.0|0
0|2020-05-20|280081.0|0|19779.0|0|6.596078169812579|0|299860.0|0
0|2020-05-21|280081.0|0|19779.0|0|6.596078169812579|0|299860.0|0
0|2020-05-22|280081.0|0|19779.0|0|6.596078169812579|0|299860.0|0
0|2020-05-23|280081.0|0|19779.0|0|6.596078169812579|0|299860.0|0
0|2020-05-24|280081.0|0|19779.0|0|6.596078169812579|0|299860.0|0
0|2020-05-25|280081.0|0|19779.0|0|6.596078169812579|0|299860.0|0
0|2020-05-26|280081.0|0|19779.0|0|6.596078169812579|0|299860.0|0
0|2020-05-27|280081.0|0|19779.0|0|6.596078169812579|0|299860.0|0
0|2020-05-28|280081.0|0|19779.0|0|6.596078169812579|0|299860.0|0
0|2020-05-29|280081.0|0|19779.0|0|6.596078169812579|0|299860.0|0
0|2020-05-30|280081.0|0|19779.0|0|6.596078169812579|0|299860.0|0
0|2020-05-31|280081.0|0|19779.0|0|6.596078169812579|0|299860.0|0
0|2020-06-01|282271.0|0|25341.0|0|8.237975111504102|0|307612.0|0
0|2020-06-02|282271.0|0|25341.0|0|8.237975111504102|0|307612.0|0
0|2020-06-03|282271.0|0|25341.0|0|8.237975111504102|0|307612.0|0
0|2020-06-04|282271.0|0|25341.0|0|8.237975111504102|0|307612.0|0
0|2020-06-05|282271.0|0|25341.0|0|8.237975111504102|0|307612.0|0
0|2020-06-06|282271.0|0|25341.0|0|8.237975111504102|0|307612.0|0
0|2020-06-07|282271.0|0|25341.0|0|8.237975111504102|0|307612.0|0
0|2020-06-08|282271.0|0|25341.0|0|8.237975111504102|0|307612.0|0
0|2020-06-09|282271.0|0|25341.0|0|8.237975111504102|0|307612.0|0
0|2020-06-10|282271.0|0|25341.0|0|8.237975111504102|0|307612.0|0
0|2020-06-11|282271.0|0|25341.0|0|8.237975111504102|0|307612.0|0
0|2020-06-12|282271.0|0|25341.0|0|8.237975111504102|0|307612.0|0
0|2020-06-13|282271.0|0|25341.0|0|8.237975111504102|0|307612.0|0
0|2020-06-14|282271.0|0|25341.0|0|8.237975111504102|0|307612.0|0
0|2020-06-15|282271.0|0|25341.0|0|8.237975111504102|0|307612.0|0
0|2020-06-16|282271.0|0|25341.0|0|8.237975111504102|0|307612.0|0
0|2020-06-17|282271.0|0|25341.0|0|8.237975111504102|0|307612.0|0
0|2020-06-18|282271.0|0|25341.0|0|8.237975111504102|0|307612.0|0
0|2020-06-19|282271.0|0|25341.0|0|8.237975111504102|0|307612.0|0
0|2020-06-20|282271.0|0|25341.0|0|8.237975111504102|0|307612.0|0
0|2020-06-21|282271.0|0|25341.0|0|8.237975111504102|0|307612.0|0
0|2020-06-22|282271.0|0|25341.0|0|8.237975111504102|0|307612.0|0
0|2020-06-23|282271.0|0|25341.0|0|8.237975111504102|0|307612.0|0
0|2020-06-24|282271.0|0|25341.0|0|8.237975111504102|0|307612.0|0
0|2020-06-25|282271.0|0|25341.0|0|8.237975111504102|0|307612.0|0
0|2020-06-26|282271.0|0|25341.0|0|8.237975111504102|0|307612.0|0
0|2020-06-27|282271.0|0|25341.0|0|8.237975111504102|0|307612.0|0
0|2020-06-28|282271.0|0|25341.0|0|8.237975111504102|0|307612.0|0
0|2020-06-29|282271.0|0|25341.0|0|8.237975111504102|0|307612.0|0
0|2020-06-30|282271.0|0|25341.0|0|8.237975111504102|0|307612.0|0
0|2020-07-01|287089.0|0|18510.0|0|6.056956992660316|0|305599.0|0
0|2020-07-02|287089.0|0|18510.0|0|6.056956992660316|0|305599.0|0
0|2020-07-03|287089.0|0|18510.0|0|6.056956992660316|0|305599.0|0
0|2020-07-04|287089.0|0|18510.0|0|6.056956992660316|0|305599.0|0
0|2020-07-05|287089.0|0|18510.0|0|6.056956992660316|0|305599.0|0
0|2020-07-06|287089.0|0|18510.0|0|6.056956992660316|0|305599.0|0
0|2020-07-07|287089.0|0|18510.0|0|6.056956992660316|0|305599.0|0
0|2020-07-08|287089.0|0|18510.0|0|6.056956992660316|0|305599.0|0
0|2020-07-09|287089.0|0|18510.0|0|6.056956992660316|0|305599.0|0
0|2020-07-10|287089.0|0|18510.0|0|6.056956992660316|0|305599.0|0
0|2020-07-11|287089.0|0|18510.0|0|6.056956992660316|0|305599.0|0
0|2020-07-12|287089.0|0|18510.0|0|6.056956992660316|0|305599.0|0
0|2020-07-13|287089.0|0|18510.0|0|6.056956992660316|0|305599.0|0
0|2020-07-14|287089.0|0|18510.0|0|6.056956992660316|0|305599.0|0
0|2020-07-15|287089.0|0|18510.0|0|6.056956992660316|0|305599.0|0
0|2020-07-16|287089.0|0|18510.0|0|6.056956992660316|0|305599.0|0
0|2020-07-17|287089.0|0|18510.0|0|6.056956992660316|0|305599.0|0
0|2020-07-18|287089.0|0|18510.0|0|6.056956992660316|0|305599.0|0
0|2020-07-19|287089.0|0|18510.0|0|6.056956992660316|0|305599.0|0
0|2020-07-20|287089.0|0|18510.0|0|6.056956992660316|0|305599.0|0
0|2020-07-21|287089.0|0|18510.0|0|6.056956992660316|0|305599.0|0
0|2020-07-22|287089.0|0|18510.0|0|6.056956992660316|0|305599.0|0
0|2020-07-23|287089.0|0|18510.0|0|6.056956992660316|0|305599.0|0
0|2020-07-24|287089.0|0|18510.0|0|6.056956992660316|0|305599.0|0
0|2020-07-25|287089.0|0|18510.0|0|6.056956992660316|0|305599.0|0
0|2020-07-26|287089.0|0|18510.0|0|6.056956992660316|0|305599.0|0
0|2020-07-27|287089.0|0|18510.0|0|6.056956992660316|0|305599.0|0
0|2020-07-28|287089.0|0|18510.0|0|6.056956992660316|0|305599.0|0
0|2020-07-29|287089.0|0|18510.0|0|6.056956992660316|0|305599.0|0
0|2020-07-30|287089.0|0|18510.0|0|6.056956992660316|0|305599.0|0
0|2020-07-31|287089.0|0|18510.0|0|6.056956992660316|0|305599.0|0
0|2020-08-01|286889.0|0|14666.0|0|4.863457744026794|0|301555.0|0
0|2020-08-02|286889.0|0|14666.0|0|4.863457744026794|0|301555.0|0
0|2020-08-03|286889.0|0|14666.0|0|4.863457744026794|0|301555.0|0
0|2020-08-04|286889.0|0|14666.0|0|4.863457744026794|0|301555.0|0
0|2020-08-05|286889.0|0|14666.0|0|4.863457744026794|0|301555.0|0
0|2020-08-06|286889.0|0|14666.0|0|4.863457744026794|0|301555.0|0
0|2020-08-07|286889.0|0|14666.0|0|4.863457744026794|0|301555.0|0
0|2020-08-08|286889.0|0|14666.0|0|4.863457744026794|0|301555.0|0
0|2020-08-09|286889.0|0|14666.0|0|4.863457744026794|0|301555.0|0
0|2020-08-10|286889.0|0|14666.0|0|4.863457744026794|0|301555.0|0
0|2020-08-11|286889.0|0|14666.0|0|4.863457744026794|0|301555.0|0
0|2020-08-12|286889.0|0|14666.0|0|4.863457744026794|0|301555.0|0
0|2020-08-13|286889.0|0|14666.0|0|4.863457744026794|0|301555.0|0
0|2020-08-14|286889.0|0|14666.0|0|4.863457744026794|0|301555.0|0
0|2020-08-15|286889.0|0|14666.0|0|4.863457744026794|0|301555.0|0
0|2020-08-16|286889.0|0|14666.0|0|4.863457744026794|0|301555.0|0
0|2020-08-17|286889.0|0|14666.0|0|4.863457744026794|0|301555.0|0
0|2020-08-18|286889.0|0|14666.0|0|4.863457744026794|0|301555.0|0
0|2020-08-19|286889.0|0|14666.0|0|4.863457744026794|0|301555.0|0
0|2020-08-20|286889.0|0|14666.0|0|4.863457744026794|0|301555.0|0
0|2020-08-21|286889.0|0|14666.0|0|4.863457744026794|0|301555.0|0
0|2020-08-22|286889.0|0|14666.0|0|4.863457744026794|0|301555.0|0
0|2020-08-23|286889.0|0|14666.0|0|4.863457744026794|0|301555.0|0
0|2020-08-24|286889.0|0|14666.0|0|4.863457744026794|0|301555.0|0
0|2020-08-25|286889.0|0|14666.0|0|4.863457744026794|0|301555.0|0
0|2020-08-26|286889.0|0|14666.0|0|4.863457744026794|0|301555.0|0
0|2020-08-27|286889.0|0|14666.0|0|4.863457744026794|0|301555.0|0
0|2020-08-28|286889.0|0|14666.0|0|4.863457744026794|0|301555.0|0
0|2020-08-29|286889.0|0|14666.0|0|4.863457744026794|0|301555.0|0
0|2020-08-30|286889.0|0|14666.0|0|4.863457744026794|0|301555.0|0
0|2020-08-31|286889.0|0|14666.0|0|4.863457744026794|0|301555.0|0
0|2020-09-01|283276.0|0|13983.0|0|4.703978685254273|0|297259.0|0
0|2020-09-02|283276.0|0|13983.0|0|4.703978685254273|0|297259.0|0
0|2020-09-03|283276.0|0|13983.0|0|4.703978685254273|0|297259.0|0
0|2020-09-04|283276.0|0|13983.0|0|4.703978685254273|0|297259.0|0
0|2020-09-05|283276.0|0|13983.0|0|4.703978685254273|0|297259.0|0
0|2020-09-06|283276.0|0|13983.0|0|4.703978685254273|0|297259.0|0
0|2020-09-07|283276.0|0|13983.0|0|4.703978685254273|0|297259.0|0
0|2020-09-08|283276.0|0|13983.0|0|4.703978685254273|0|297259.0|0
0|2020-09-09|283276.0|0|13983.0|0|4.703978685254273|0|297259.0|0
0|2020-09-10|283276.0|0|13983.0|0|4.703978685254273|0|297259.0|0
0|2020-09-11|283276.0|0|13983.0|0|4.703978685254273|0|297259.0|0
0|2020-09-12|283276.0|0|13983.0|0|4.703978685254273|0|297259.0|0
0|2020-09-13|283276.0|0|13983.0|0|4.703978685254273|0|297259.0|0
0|2020-09-14|283276.0|0|13983.0|0|4.703978685254273|0|297259.0|0
0|2020-09-15|283276.0|0|13983.0|0|4.703978685254273|0|297259.0|0
0|2020-09-16|283276.0|0|13983.0|0|4.703978685254273|0|297259.0|0
0|2020-09-17|283276.0|0|13983.0|0|4.703978685254273|0|297259.0|0
0|2020-09-18|283276.0|0|13983.0|0|4.703978685254273|0|297259.0|0
0|2020-09-19|283276.0|0|13983.0|0|4.703978685254273|0|297259.0|0
0|2020-09-20|283276.0|0|13983.0|0|4.703978685254273|0|297259.0|0
0|2020-09-21|283276.0|0|13983.0|0|4.703978685254273|0|297259.0|0
0|2020-09-22|283276.0|0|13983.0|0|4.703978685254273|0|297259.0|0
0|2020-09-23|283276.0|0|13983.0|0|4.703978685254273|0|297259.0|0
0|2020-09-24|283276.0|0|13983.0|0|4.703978685254273|0|297259.0|0
0|2020-09-25|283276.0|0|13983.0|0|4.703978685254273|0|297259.0|0
0|2020-09-26|283276.0|0|13983.0|0|4.703978685254273|0|297259.0|0
0|2020-09-27|283276.0|0|13983.0|0|4.703978685254273|0|297259.0|0
0|2020-09-28|283276.0|0|13983.0|0|4.703978685254273|0|297259.0|0
0|2020-09-29|283276.0|0|13983.0|0|4.703978685254273|0|297259.0|0
0|2020-09-30|283276.0|0|13983.0|0|4.703978685254273|0|297259.0|0
0|2020-10-01|285685.0|0|11624.0|0|3.9097370076250635|0|297309.0|0
0|2020-10-02|285685.0|0|11624.0|0|3.9097370076250635|0|297309.0|0
0|2020-10-03|285685.0|0|11624.0|0|3.9097370076250635|0|297309.0|0
0|2020-10-04|285685.0|0|11624.0|0|3.9097370076250635|0|297309.0|0
0|2020-10-05|285685.0|0|11624.0|0|3.9097370076250635|0|297309.0|0
0|2020-10-06|285685.0|0|11624.0|0|3.9097370076250635|0|297309.0|0
0|2020-10-07|285685.0|0|11624.0|0|3.9097370076250635|0|297309.0|0
0|2020-10-08|285685.0|0|11624.0|0|3.9097370076250635|0|297309.0|0
0|2020-10-09|285685.0|0|11624.0|0|3.9097370076250635|0|297309.0|0
0|2020-10-10|285685.0|0|11624.0|0|3.9097370076250635|0|297309.0|0
0|2020-10-11|285685.0|0|11624.0|0|3.9097370076250635|0|297309.0|0
0|2020-10-12|285685.0|0|11624.0|0|3.9097370076250635|0|297309.0|0
0|2020-10-13|285685.0|0|11624.0|0|3.9097370076250635|0|297309.0|0
0|2020-10-14|285685.0|0|11624.0|0|3.9097370076250635|0|297309.0|0
0|2020-10-15|285685.0|0|11624.0|0|3.9097370076250635|0|297309.0|0
0|2020-10-16|285685.0|0|11624.0|0|3.9097370076250635|0|297309.0|0
0|2020-10-17|285685.0|0|11624.0|0|3.9097370076250635|0|297309.0|0
0|2020-10-18|285685.0|0|11624.0|0|3.9097370076250635|0|297309.0|0
0|2020-10-19|285685.0|0|11624.0|0|3.9097370076250635|0|297309.0|0
0|2020-10-20|285685.0|0|11624.0|0|3.9097370076250635|0|297309.0|0
0|2020-10-21|285685.0|0|11624.0|0|3.9097370076250635|0|297309.0|0
0|2020-10-22|285685.0|0|11624.0|0|3.9097370076250635|0|297309.0|0
0|2020-10-23|285685.0|0|11624.0|0|3.9097370076250635|0|297309.0|0
0|2020-10-24|285685.0|0|11624.0|0|3.9097370076250635|0|297309.0|0
0|2020-10-25|285685.0|0|11624.0|0|3.9097370076250635|0|297309.0|0
0|2020-10-26|285685.0|0|11624.0|0|3.9097370076250635|0|297309.0|0
0|2020-10-27|285685.0|0|11624.0|0|3.9097370076250635|0|297309.0|0
0|2020-10-28|285685.0|0|11624.0|0|3.9097370076250635|0|297309.0|0
0|2020-10-29|285685.0|0|11624.0|0|3.9097370076250635|0|297309.0|0
0|2020-10-30|285685.0|0|11624.0|0|3.9097370076250635|0|297309.0|0
0|2020-10-31|285685.0|0|11624.0|0|3.9097370076250635|0|297309.0|0
0|2020-11-01|285531.0|0|10183.0|0|3.443529897130335|0|295714.0|0
0|2020-11-02|285531.0|0|10183.0|0|3.443529897130335|0|295714.0|0
0|2020-11-03|285531.0|0|10183.0|0|3.443529897130335|0|295714.0|0
0|2020-11-04|285531.0|0|10183.0|0|3.443529897130335|0|295714.0|0
0|2020-11-05|285531.0|0|10183.0|0|3.443529897130335|0|295714.0|0
0|2020-11-06|285531.0|0|10183.0|0|3.443529897130335|0|295714.0|0
0|2020-11-07|285531.0|0|10183.0|0|3.443529897130335|0|295714.0|0
0|2020-11-08|285531.0|0|10183.0|0|3.443529897130335|0|295714.0|0
0|2020-11-09|285531.0|0|10183.0|0|3.443529897130335|0|295714.0|0
0|2020-11-10|285531.0|0|10183.0|0|3.443529897130335|0|295714.0|0
0|2020-11-11|285531.0|0|10183.0|0|3.443529897130335|0|295714.0|0
0|2020-11-12|285531.0|0|10183.0|0|3.443529897130335|0|295714.0|0
0|2020-11-13|285531.0|0|10183.0|0|3.443529897130335|0|295714.0|0
0|2020-11-14|285531.0|0|10183.0|0|3.443529897130335|0|295714.0|0
0|2020-11-15|285531.0|0|10183.0|0|3.443529897130335|0|295714.0|0
0|2020-11-16|285531.0|0|10183.0|0|3.443529897130335|0|295714.0|0
0|2020-11-17|285531.0|0|10183.0|0|3.443529897130335|0|295714.0|0
0|2020-11-18|285531.0|0|10183.0|0|3.443529897130335|0|295714.0|0
0|2020-11-19|285531.0|0|10183.0|0|3.443529897130335|0|295714.0|0
0|2020-11-20|285531.0|0|10183.0|0|3.443529897130335|0|295714.0|0
0|2020-11-21|285531.0|0|10183.0|0|3.443529897130335|0|295714.0|0
0|2020-11-22|285531.0|0|10183.0|0|3.443529897130335|0|295714.0|0
0|2020-11-23|285531.0|0|10183.0|0|3.443529897130335|0|295714.0|0
0|2020-11-24|285531.0|0|10183.0|0|3.443529897130335|0|295714.0|0
0|2020-11-25|285531.0|0|10183.0|0|3.443529897130335|0|295714.0|0
0|2020-11-26|285531.0|0|10183.0|0|3.443529897130335|0|295714.0|0
0|2020-11-27|285531.0|0|10183.0|0|3.443529897130335|0|295714.0|0
0|2020-11-28|285531.0|0|10183.0|0|3.443529897130335|0|295714.0|0
0|2020-11-29|285531.0|0|10183.0|0|3.443529897130335|0|295714.0|0
