|dates|Bleckley_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Bleckley_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Bleckley_Georgia_UnitedStates.NYT_ConfirmedDeaths.data|Bleckley_Georgia_UnitedStates.NYT_ConfirmedDeaths.missing|Bleckley_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Bleckley_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Bleckley_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Bleckley_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
