|dates|Yalobusha_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Yalobusha_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Yalobusha_Mississippi_UnitedStates.NYT_ConfirmedDeaths.data|Yalobusha_Mississippi_UnitedStates.NYT_ConfirmedDeaths.missing|Yalobusha_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Yalobusha_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Yalobusha_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Yalobusha_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
