|dates|Matagorda_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Matagorda_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Matagorda_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Matagorda_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Matagorda_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Matagorda_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Matagorda_Texas_UnitedStates.TotalPopulation.data|Matagorda_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|36643.0|0
