|dates|Luce_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Luce_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Luce_Michigan_UnitedStates.NYT_ConfirmedDeaths.data|Luce_Michigan_UnitedStates.NYT_ConfirmedDeaths.missing|Luce_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Luce_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Luce_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Luce_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
