|dates|Lake_SouthDakota_UnitedStates.BLS_EmployedPopulation.data|Lake_SouthDakota_UnitedStates.BLS_EmployedPopulation.missing|Lake_SouthDakota_UnitedStates.BLS_UnemployedPopulation.data|Lake_SouthDakota_UnitedStates.BLS_UnemployedPopulation.missing|Lake_SouthDakota_UnitedStates.BLS_UnemploymentRate.data|Lake_SouthDakota_UnitedStates.BLS_UnemploymentRate.missing|Lake_SouthDakota_UnitedStates.BLS_LaborForcePopulation.data|Lake_SouthDakota_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|6281.0|0|228.0|0|3.5028422184667383|0|6509.0|0
0|2020-01-02|6281.0|0|228.0|0|3.5028422184667383|0|6509.0|0
0|2020-01-03|6281.0|0|228.0|0|3.5028422184667383|0|6509.0|0
0|2020-01-04|6281.0|0|228.0|0|3.5028422184667383|0|6509.0|0
0|2020-01-05|6281.0|0|228.0|0|3.5028422184667383|0|6509.0|0
0|2020-01-06|6281.0|0|228.0|0|3.5028422184667383|0|6509.0|0
0|2020-01-07|6281.0|0|228.0|0|3.5028422184667383|0|6509.0|0
0|2020-01-08|6281.0|0|228.0|0|3.5028422184667383|0|6509.0|0
0|2020-01-09|6281.0|0|228.0|0|3.5028422184667383|0|6509.0|0
0|2020-01-10|6281.0|0|228.0|0|3.5028422184667383|0|6509.0|0
0|2020-01-11|6281.0|0|228.0|0|3.5028422184667383|0|6509.0|0
0|2020-01-12|6281.0|0|228.0|0|3.5028422184667383|0|6509.0|0
0|2020-01-13|6281.0|0|228.0|0|3.5028422184667383|0|6509.0|0
0|2020-01-14|6281.0|0|228.0|0|3.5028422184667383|0|6509.0|0
0|2020-01-15|6281.0|0|228.0|0|3.5028422184667383|0|6509.0|0
0|2020-01-16|6281.0|0|228.0|0|3.5028422184667383|0|6509.0|0
0|2020-01-17|6281.0|0|228.0|0|3.5028422184667383|0|6509.0|0
0|2020-01-18|6281.0|0|228.0|0|3.5028422184667383|0|6509.0|0
0|2020-01-19|6281.0|0|228.0|0|3.5028422184667383|0|6509.0|0
0|2020-01-20|6281.0|0|228.0|0|3.5028422184667383|0|6509.0|0
0|2020-01-21|6281.0|0|228.0|0|3.5028422184667383|0|6509.0|0
0|2020-01-22|6281.0|0|228.0|0|3.5028422184667383|0|6509.0|0
0|2020-01-23|6281.0|0|228.0|0|3.5028422184667383|0|6509.0|0
0|2020-01-24|6281.0|0|228.0|0|3.5028422184667383|0|6509.0|0
0|2020-01-25|6281.0|0|228.0|0|3.5028422184667383|0|6509.0|0
0|2020-01-26|6281.0|0|228.0|0|3.5028422184667383|0|6509.0|0
0|2020-01-27|6281.0|0|228.0|0|3.5028422184667383|0|6509.0|0
0|2020-01-28|6281.0|0|228.0|0|3.5028422184667383|0|6509.0|0
0|2020-01-29|6281.0|0|228.0|0|3.5028422184667383|0|6509.0|0
0|2020-01-30|6281.0|0|228.0|0|3.5028422184667383|0|6509.0|0
0|2020-01-31|6281.0|0|228.0|0|3.5028422184667383|0|6509.0|0
0|2020-02-01|6454.0|0|216.0|0|3.2383808095952022|0|6670.0|0
0|2020-02-02|6454.0|0|216.0|0|3.2383808095952022|0|6670.0|0
0|2020-02-03|6454.0|0|216.0|0|3.2383808095952022|0|6670.0|0
0|2020-02-04|6454.0|0|216.0|0|3.2383808095952022|0|6670.0|0
0|2020-02-05|6454.0|0|216.0|0|3.2383808095952022|0|6670.0|0
0|2020-02-06|6454.0|0|216.0|0|3.2383808095952022|0|6670.0|0
0|2020-02-07|6454.0|0|216.0|0|3.2383808095952022|0|6670.0|0
0|2020-02-08|6454.0|0|216.0|0|3.2383808095952022|0|6670.0|0
0|2020-02-09|6454.0|0|216.0|0|3.2383808095952022|0|6670.0|0
0|2020-02-10|6454.0|0|216.0|0|3.2383808095952022|0|6670.0|0
0|2020-02-11|6454.0|0|216.0|0|3.2383808095952022|0|6670.0|0
0|2020-02-12|6454.0|0|216.0|0|3.2383808095952022|0|6670.0|0
0|2020-02-13|6454.0|0|216.0|0|3.2383808095952022|0|6670.0|0
0|2020-02-14|6454.0|0|216.0|0|3.2383808095952022|0|6670.0|0
0|2020-02-15|6454.0|0|216.0|0|3.2383808095952022|0|6670.0|0
0|2020-02-16|6454.0|0|216.0|0|3.2383808095952022|0|6670.0|0
0|2020-02-17|6454.0|0|216.0|0|3.2383808095952022|0|6670.0|0
0|2020-02-18|6454.0|0|216.0|0|3.2383808095952022|0|6670.0|0
0|2020-02-19|6454.0|0|216.0|0|3.2383808095952022|0|6670.0|0
0|2020-02-20|6454.0|0|216.0|0|3.2383808095952022|0|6670.0|0
0|2020-02-21|6454.0|0|216.0|0|3.2383808095952022|0|6670.0|0
0|2020-02-22|6454.0|0|216.0|0|3.2383808095952022|0|6670.0|0
0|2020-02-23|6454.0|0|216.0|0|3.2383808095952022|0|6670.0|0
0|2020-02-24|6454.0|0|216.0|0|3.2383808095952022|0|6670.0|0
