|dates|Pulaski_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Pulaski_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Pulaski_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Pulaski_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Pulaski_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Pulaski_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Pulaski_Missouri_UnitedStates.TotalPopulation.data|Pulaski_Missouri_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|52607.0|0
