|dates|Boone_Indiana_UnitedStates.AveragePrecipitationTotal.data|Boone_Indiana_UnitedStates.AveragePrecipitationTotal.missing|Boone_Indiana_UnitedStates.AveragePrecipitation.data|Boone_Indiana_UnitedStates.AveragePrecipitation.missing|Boone_Indiana_UnitedStates.AverageWindDirection.data|Boone_Indiana_UnitedStates.AverageWindDirection.missing|Boone_Indiana_UnitedStates.AverageWindSpeed.data|Boone_Indiana_UnitedStates.AverageWindSpeed.missing
0|2020-01-01|0.0|0|0.0|0|218.95833333333334|0|11.677083333333334|0
0|2020-01-02|0.0|0|0.0003125|0|206.45833333333334|0|13.432291666666666|0
0|2020-01-03|0.0031249999999999997|0|0.0038541666666666676|0|181.77083333333334|0|3.2916666666666665|0
0|2020-01-04|0.0010416666666666667|0|0.0007291666666666667|0|300.7291666666667|0|9.666666666666666|0
0|2020-01-05|0.0|0|0.0|0|234.79166666666666|0|12.75|0
0|2020-01-06|0.0|0|0.0|0|201.5625|0|5.71875|0
0|2020-01-07|0.0|0|0.0|0|166.14583333333334|0|7.447916666666667|0
0|2020-01-08|0.0|0|0.0|0|211.875|0|7.65625|0
0|2020-01-09|0.0|0|0.008541666666666668|0|163.64583333333334|0|13.71875|0
0|2020-01-10|0.0|0|0.03249999999999998|0|183.125|0|13.010416666666666|0
0|2020-01-11|0.011250000000000001|0|0.03927083333333329|0|200.0|0|11.260416666666666|0
0|2020-01-12|0.028125|0|0.000625|0|169.58333333333334|0|5.489583333333333|0
0|2020-01-13|0.0|0|0.0|0|189.89583333333334|0|6.989583333333333|0
0|2020-01-14|0.0|0|0.0|0|173.54166666666666|0|6.145833333333333|0
0|2020-01-15|0.0|0|0.0|0|163.75|0|7.541666666666667|0
0|2020-01-16|0.0|0|0.0|0|292.3958333333333|0|11.385416666666666|0
0|2020-01-17|0.0|0|0.0|0|93.33333333333333|0|10.791666666666666|0
0|2020-01-18|0.007083333333333334|0|0.014479166666666675|0|215.41666666666666|0|18.53125|0
0|2020-01-19|0.003958333333333334|0|0.0|0|283.6458333333333|0|14.572916666666666|0
0|2020-01-20|0.0|0|0.0|0|244.27083333333334|0|5.0625|0
0|2020-01-21|0.0|0|0.0|0|159.375|0|3.0729166666666665|0
0|2020-01-22|0.0|0|0.0|0|171.5625|0|8.135416666666666|0
0|2020-01-23|0.0|0|0.0005208333333333333|0|146.97916666666666|0|7.854166666666667|0
0|2020-01-24|0.0014583333333333334|0|0.0031250000000000006|0|178.64583333333334|0|6.760416666666667|0
0|2020-01-25|0.0014583333333333334|0|0.0003125|0|241.66666666666666|0|12.552083333333334|0
0|2020-01-26|0.0|0|0.0|0|231.5625|0|8.96875|0
0|2020-01-27|0.0|0|0.0|0|309.7916666666667|0|6.010416666666667|0
0|2020-01-28|0.0|0|0.0|0|214.0625|0|3.8125|0
0|2020-01-29|0.0|0|0.0|0|49.270833333333336|0|3.6458333333333335|0
0|2020-01-30|0.0|0|0.0|0|42.395833333333336|0|2.6666666666666665|0
0|2020-01-31|0.0|0|0.0|0|47.291666666666664|0|1.8229166666666667|0
0|2020-02-01|0.0|0|0.0|0|191.45833333333334|0|8.927083333333334|0
0|2020-02-02|0.0|0|0.0|0|240.3125|0|14.34375|0
0|2020-02-03|0.0|0|0.0|0|158.02083333333334|0|9.4375|0
0|2020-02-04|0.0|0|0.006770833333333334|0|132.29166666666666|0|13.3125|0
0|2020-02-05|0.005416666666666667|0|0.005312500000000001|0|55.729166666666664|0|11.03125|0
0|2020-02-06|0.004166666666666667|0|0.0|0|131.35416666666666|0|6.260416666666667|0
0|2020-02-07|0.0|0|0.0|0|281.9791666666667|0|5.322916666666667|0
0|2020-02-08|0.0|0|0.0|0|219.27083333333334|0|6.375|0
0|2020-02-09|0.0|0|0.020625000000000015|0|149.79166666666666|0|10.302083333333334|0
0|2020-02-10|0.021041666666666667|0|0.007291666666666669|0|224.0625|0|6.979166666666667|0
0|2020-02-11|0.0|0|0.0|0|291.875|0|6.479166666666667|0
0|2020-02-12|0.0|0|0.005937500000000002|0|72.39583333333333|0|4.302083333333333|0
0|2020-02-13|0.003958333333333334|0|0.0008333333333333334|0|256.5625|0|10.760416666666666|0
0|2020-02-14|0.00020833333333333335|0|0.0|0|191.97916666666666|0|4.354166666666667|0
0|2020-02-15|0.0|0|0.0|0|185.3125|0|11.447916666666666|0
0|2020-02-16|0.0|0|0.0|0|160.52083333333334|0|3.65625|0
0|2020-02-17|0.0|0|0.008854166666666668|0|102.60416666666667|0|6.885416666666667|0
0|2020-02-18|0.007083333333333334|0|0.0009374999999999999|0|284.5833333333333|0|10.270833333333334|0
0|2020-02-19|0.0|0|0.0|0|284.1666666666667|0|6.8125|0
0|2020-02-20|0.0|0|0.0|0|199.94791666666666|0|9.744791666666666|0
0|2020-02-21|0.0|0|0.0|0|213.85416666666666|0|6.4375|0
0|2020-02-22|0.0|0|0.0|0|214.6875|0|10.447916666666666|0
0|2020-02-23|0.0|0|0.0|0|207.39583333333334|0|9.614583333333334|0
0|2020-02-24|0.0|0|0.0070833333333333364|0|142.39583333333334|0|6.989583333333333|0
0|2020-02-25|0.005|0|0.007291666666666668|0|41.25|0|11.645833333333334|0
0|2020-02-26|0.005625000000000001|0|0.000625|0|220.10416666666666|0|12.8125|0
0|2020-02-27|0.00020833333333333335|0|0.0|0|271.7708333333333|0|11.489583333333334|0
0|2020-02-28|0.0|0|0.0|0|276.6666666666667|0|7.635416666666667|0
0|2020-02-29|0.0|0|0.0|0|245.3125|0|6.65625|0
0|2020-03-01|0.0|0|0.0|0|183.38541666666666|0|13.1875|0
0|2020-03-02|0.0077083333333333335|0|0.010312500000000004|0|214.79166666666666|0|8.947916666666666|0
0|2020-03-03|0.0027083333333333334|0|0.0031250000000000006|0|247.8125|0|10.875|0
0|2020-03-04|0.0|0|0.0|0|232.5|0|8.5625|0
0|2020-03-05|0.0|0|0.0|0|178.95833333333334|0|9.510416666666666|0
0|2020-03-06|0.0|0|0.0|0|311.5625|0|15.270833333333334|0
0|2020-03-07|0.0|0|0.0|0|165.9375|0|5.041666666666667|0
0|2020-03-08|0.0|0|0.0|0|191.875|0|11.84375|0
0|2020-03-09|0.0|0|0.0012499999999999998|0|202.8125|0|17.84375|0
0|2020-03-10|0.009375|0|0.012291666666666671|0|252.91666666666666|0|10.395833333333334|0
0|2020-03-11|0.0|0|0.00020833333333333335|0|114.27083333333333|0|3.2083333333333335|0
0|2020-03-12|0.00020833333333333335|0|0.0015624999999999997|0|113.125|0|5.46875|0
0|2020-03-13|0.0010416666666666667|0|0.0|0|273.6458333333333|0|11.979166666666666|0
0|2020-03-14|0.0|0|0.005104166666666669|0|64.79166666666667|0|8.15625|0
0|2020-03-15|0.00375|0|0.0|0|56.770833333333336|0|8.979166666666666|0
0|2020-03-16|0.0|0|0.0003125|0|115.10416666666667|0|3.7395833333333335|0
