|dates|Terrebonne_Louisiana_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Terrebonne_Louisiana_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Terrebonne_Louisiana_UnitedStates.NYT_ConfirmedDeaths.data|Terrebonne_Louisiana_UnitedStates.NYT_ConfirmedDeaths.missing|Terrebonne_Louisiana_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Terrebonne_Louisiana_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Terrebonne_Louisiana_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Terrebonne_Louisiana_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
