|dates|Mercer_NewJersey_UnitedStates.AveragePrecipitationTotal.data|Mercer_NewJersey_UnitedStates.AveragePrecipitationTotal.missing|Mercer_NewJersey_UnitedStates.AveragePrecipitation.data|Mercer_NewJersey_UnitedStates.AveragePrecipitation.missing|Mercer_NewJersey_UnitedStates.AverageWindDirection.data|Mercer_NewJersey_UnitedStates.AverageWindDirection.missing|Mercer_NewJersey_UnitedStates.AverageWindSpeed.data|Mercer_NewJersey_UnitedStates.AverageWindSpeed.missing
0|2020-01-01|0.0|0|0.0|0|270.0|0|8.666666666666666|0
0|2020-01-02|0.0|0|0.0|0|138.75|0|4.8125|0
0|2020-01-03|0.002916666666666667|0|0.0053125|0|129.47916666666666|0|2.5104166666666665|0
0|2020-01-04|0.0075|0|0.004097222222222222|0|148.33333333333331|0|4.458333333333333|0
0|2020-01-05|0.0008333333333333334|0|0.0|0|292.5|0|13.0625|0
0|2020-01-06|0.0|0|0.0|0|216.875|0|6.048611111111111|0
0|2020-01-07|0.0|0|0.00125|0|152.01388888888889|0|4.965277777777778|0
0|2020-01-08|0.00125|0|0.0|0|267.9166666666667|0|11.0|0
0|2020-01-09|0.0|0|0.0|0|232.5|0|6.625|0
0|2020-01-10|0.0|0|0.0|0|108.33333333333333|0|4.020833333333333|0
0|2020-01-11|0.0|0|0.0|0|185.625|0|12.020833333333334|0
0|2020-01-12|0.004166666666666667|0|0.005520833333333333|0|247.5347222222222|0|12.993055555555555|0
0|2020-01-13|0.0016666666666666668|0|0.0|0|127.3611111111111|0|4.5625|0
0|2020-01-14|0.0|0|0.0008680555555555556|0|94.9375|0|3.6513888888888886|0
0|2020-01-15|0.000625|0|0.0|0|213.125|0|5.076388888888889|0
0|2020-01-16|0.0014583333333333334|0|0.0025000000000000005|0|263.5416666666667|0|12.444444444444445|0
0|2020-01-17|0.0|0|0.0|0|305.4166666666667|0|13.0|0
0|2020-01-18|0.0|0|0.0043749999999999995|0|218.4375|0|6.2743055555555545|0
0|2020-01-19|0.0|0|0.0|0|275.2083333333333|0|11.354166666666666|0
0|2020-01-20|0.0|0|0.0|0|332.9166666666667|0|10.833333333333334|0
0|2020-01-21|0.0|0|0.0|0|273.3333333333333|0|6.125|0
0|2020-01-22|0.0|0|0.0|0|148.33333333333334|0|2.5|0
0|2020-01-23|0.0|0|0.0|0|18.333333333333332|0|0.4583333333333333|0
0|2020-01-24|0.0|0|0.0|0|115.0|0|5.75|0
0|2020-01-25|0.0|0|0.045847222222222234|0|140.7847222222222|0|11.995833333333335|0
0|2020-01-26|0.05708333333333334|0|0.0|0|263.3333333333333|0|6.833333333333333|0
0|2020-01-27|0.0|0|0.0|0|245.83333333333334|0|6.708333333333333|0
0|2020-01-28|0.0|0|0.0|0|309.5833333333333|0|8.458333333333334|0
0|2020-01-29|0.0|0|0.0|0|316.25|0|7.5|0
0|2020-01-30|0.0|0|0.0|0|76.25|0|3.875|0
0|2020-01-31|0.0|0|0.00125|0|133.45833333333334|0|3.1374999999999997|0
0|2020-02-01|0.0004166666666666667|0|0.0015277777777777779|0|127.00694444444444|0|2.036805555555556|0
0|2020-02-02|0.0020833333333333333|0|0.002673611111111111|0|210.78472222222226|0|5.406944444444444|0
0|2020-02-03|0.002916666666666667|0|0.0|0|171.04166666666666|0|5.479166666666667|0
0|2020-02-04|0.0004166666666666667|0|0.00125|0|164.16666666666666|0|3.4166666666666665|0
0|2020-02-05|0.0016666666666666668|0|0.0016666666666666668|0|213.92361111111111|0|7.697916666666667|0
0|2020-02-06|0.004333333333333334|0|0.02127777777777778|0|58.763888888888886|0|5.944444444444444|0
0|2020-02-07|0.009583333333333334|0|0.008506944444444447|0|197.04861111111111|0|12.638888888888891|0
0|2020-02-08|0.005|0|0.0|0|209.16666666666666|0|5.916666666666667|0
0|2020-02-09|0.0|0|0.0|0|88.54166666666667|0|4.5|0
0|2020-02-10|0.0016666666666666668|0|0.015486111111111112|0|172.7777777777778|0|7.305555555555556|0
0|2020-02-11|0.007500000000000001|0|0.009027777777777779|0|171.25|0|4.520833333333333|0
0|2020-02-12|0.004583333333333333|0|0.0018055555555555557|0|210.2777777777778|0|6.152777777777778|0
0|2020-02-13|0.0016666666666666668|0|0.008541666666666666|0|162.88194444444446|0|4.225694444444444|0
0|2020-02-14|0.007916666666666667|0|0.0|0|320.8333333333333|0|11.0|0
0|2020-02-15|0.0|0|0.0|0|174.58333333333334|0|5.708333333333333|0
0|2020-02-16|0.0|0|0.0|0|158.75|0|4.625|0
0|2020-02-17|0.0|0|0.0|0|96.25|0|2.875|0
0|2020-02-18|0.0|0|0.0|0|117.91666666666667|0|6.333333333333333|0
0|2020-02-19|0.0|0|0.0|0|304.1666666666667|0|9.333333333333334|0
0|2020-02-20|0.0|0|0.0|0|250.83333333333334|0|5.5|0
0|2020-02-21|0.0|0|0.0|0|264.1666666666667|0|6.75|0
0|2020-02-22|0.0|0|0.0|0|195.83333333333334|0|6.375|0
0|2020-02-23|0.0|0|0.0|0|173.33333333333334|0|5.375|0
0|2020-02-24|0.0|0|0.0|0|125.41666666666667|0|4.25|0
0|2020-02-25|0.0|0|0.007333333333333335|0|89.6875|0|4.280555555555556|0
0|2020-02-26|0.0043749999999999995|0|0.0016666666666666668|0|75.72916666666666|0|7.239583333333333|0
0|2020-02-27|0.007083333333333334|0|0.009583333333333333|0|257.5|0|15.479166666666666|0
0|2020-02-28|0.0|0|0.0|0|261.6666666666667|0|10.583333333333334|0
0|2020-02-29|0.0|0|0.0|0|285.3125|0|9.0625|0
