|dates|Callahan_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Callahan_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Callahan_Texas_UnitedStates.NYT_ConfirmedDeaths.data|Callahan_Texas_UnitedStates.NYT_ConfirmedDeaths.missing|Callahan_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Callahan_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Callahan_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Callahan_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
