|dates|Saratoga_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Saratoga_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Saratoga_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Saratoga_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Saratoga_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Saratoga_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Saratoga_NewYork_UnitedStates.TotalPopulation.data|Saratoga_NewYork_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|229863.0|0
