|dates|LaMoure_NorthDakota_UnitedStates.BLS_EmployedPopulation.data|LaMoure_NorthDakota_UnitedStates.BLS_EmployedPopulation.missing|LaMoure_NorthDakota_UnitedStates.BLS_UnemployedPopulation.data|LaMoure_NorthDakota_UnitedStates.BLS_UnemployedPopulation.missing|LaMoure_NorthDakota_UnitedStates.BLS_UnemploymentRate.data|LaMoure_NorthDakota_UnitedStates.BLS_UnemploymentRate.missing|LaMoure_NorthDakota_UnitedStates.BLS_LaborForcePopulation.data|LaMoure_NorthDakota_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-02-20|1940.5|0|49.5|0|2.487437185929648|0|1990.0|0
0|2020-02-21|1940.5|0|49.5|0|2.487437185929648|0|1990.0|0
0|2020-02-22|1940.5|0|49.5|0|2.487437185929648|0|1990.0|0
0|2020-02-23|1940.5|0|49.5|0|2.487437185929648|0|1990.0|0
0|2020-02-24|1940.5|0|49.5|0|2.487437185929648|0|1990.0|0
0|2020-02-25|1940.5|0|49.5|0|2.487437185929648|0|1990.0|0
0|2020-02-26|1940.5|0|49.5|0|2.487437185929648|0|1990.0|0
0|2020-02-27|1940.5|0|49.5|0|2.487437185929648|0|1990.0|0
0|2020-02-28|1940.5|0|49.5|0|2.487437185929648|0|1990.0|0
0|2020-02-29|1940.5|0|49.5|0|2.487437185929648|0|1990.0|0
0|2020-03-01|1995.5|0|42.5|0|2.0853778213935232|0|2038.0|0
0|2020-03-02|1995.5|0|42.5|0|2.0853778213935232|0|2038.0|0
0|2020-03-03|1995.5|0|42.5|0|2.0853778213935232|0|2038.0|0
0|2020-03-04|1995.5|0|42.5|0|2.0853778213935232|0|2038.0|0
0|2020-03-05|1995.5|0|42.5|0|2.0853778213935232|0|2038.0|0
0|2020-03-06|1995.5|0|42.5|0|2.0853778213935232|0|2038.0|0
0|2020-03-07|1995.5|0|42.5|0|2.0853778213935232|0|2038.0|0
0|2020-03-08|1995.5|0|42.5|0|2.0853778213935232|0|2038.0|0
0|2020-03-09|1995.5|0|42.5|0|2.0853778213935232|0|2038.0|0
0|2020-03-10|1995.5|0|42.5|0|2.0853778213935232|0|2038.0|0
0|2020-03-11|1995.5|0|42.5|0|2.0853778213935232|0|2038.0|0
0|2020-03-12|1995.5|0|42.5|0|2.0853778213935232|0|2038.0|0
0|2020-03-13|1995.5|0|42.5|0|2.0853778213935232|0|2038.0|0
0|2020-03-14|1995.5|0|42.5|0|2.0853778213935232|0|2038.0|0
0|2020-03-15|1995.5|0|42.5|0|2.0853778213935232|0|2038.0|0
0|2020-03-16|1995.5|0|42.5|0|2.0853778213935232|0|2038.0|0
0|2020-03-17|1995.5|0|42.5|0|2.0853778213935232|0|2038.0|0
0|2020-03-18|1995.5|0|42.5|0|2.0853778213935232|0|2038.0|0
0|2020-03-19|1995.5|0|42.5|0|2.0853778213935232|0|2038.0|0
0|2020-03-20|1995.5|0|42.5|0|2.0853778213935232|0|2038.0|0
0|2020-03-21|1995.5|0|42.5|0|2.0853778213935232|0|2038.0|0
0|2020-03-22|1995.5|0|42.5|0|2.0853778213935232|0|2038.0|0
0|2020-03-23|1995.5|0|42.5|0|2.0853778213935232|0|2038.0|0
0|2020-03-24|1995.5|0|42.5|0|2.0853778213935232|0|2038.0|0
0|2020-03-25|1995.5|0|42.5|0|2.0853778213935232|0|2038.0|0
0|2020-03-26|1995.5|0|42.5|0|2.0853778213935232|0|2038.0|0
0|2020-03-27|1995.5|0|42.5|0|2.0853778213935232|0|2038.0|0
0|2020-03-28|1995.5|0|42.5|0|2.0853778213935232|0|2038.0|0
0|2020-03-29|1995.5|0|42.5|0|2.0853778213935232|0|2038.0|0
0|2020-03-30|1995.5|0|42.5|0|2.0853778213935232|0|2038.0|0
0|2020-03-31|1995.5|0|42.5|0|2.0853778213935232|0|2038.0|0
0|2020-04-01|1968.0|0|109.0|0|5.247953779489649|0|2077.0|0
0|2020-04-02|1968.0|0|109.0|0|5.247953779489649|0|2077.0|0
0|2020-04-03|1968.0|0|109.0|0|5.247953779489649|0|2077.0|0
0|2020-04-04|1968.0|0|109.0|0|5.247953779489649|0|2077.0|0
0|2020-04-05|1968.0|0|109.0|0|5.247953779489649|0|2077.0|0
0|2020-04-06|1968.0|0|109.0|0|5.247953779489649|0|2077.0|0
0|2020-04-07|1968.0|0|109.0|0|5.247953779489649|0|2077.0|0
0|2020-04-08|1968.0|0|109.0|0|5.247953779489649|0|2077.0|0
0|2020-04-09|1968.0|0|109.0|0|5.247953779489649|0|2077.0|0
0|2020-04-10|1968.0|0|109.0|0|5.247953779489649|0|2077.0|0
0|2020-04-11|1968.0|0|109.0|0|5.247953779489649|0|2077.0|0
0|2020-04-12|1968.0|0|109.0|0|5.247953779489649|0|2077.0|0
0|2020-04-13|1968.0|0|109.0|0|5.247953779489649|0|2077.0|0
0|2020-04-14|1968.0|0|109.0|0|5.247953779489649|0|2077.0|0
0|2020-04-15|1968.0|0|109.0|0|5.247953779489649|0|2077.0|0
0|2020-04-16|1968.0|0|109.0|0|5.247953779489649|0|2077.0|0
0|2020-04-17|1968.0|0|109.0|0|5.247953779489649|0|2077.0|0
0|2020-04-18|1968.0|0|109.0|0|5.247953779489649|0|2077.0|0
0|2020-04-19|1968.0|0|109.0|0|5.247953779489649|0|2077.0|0
0|2020-04-20|1968.0|0|109.0|0|5.247953779489649|0|2077.0|0
0|2020-04-21|1968.0|0|109.0|0|5.247953779489649|0|2077.0|0
0|2020-04-22|1968.0|0|109.0|0|5.247953779489649|0|2077.0|0
0|2020-04-23|1968.0|0|109.0|0|5.247953779489649|0|2077.0|0
0|2020-04-24|1968.0|0|109.0|0|5.247953779489649|0|2077.0|0
0|2020-04-25|1968.0|0|109.0|0|5.247953779489649|0|2077.0|0
0|2020-04-26|1968.0|0|109.0|0|5.247953779489649|0|2077.0|0
0|2020-04-27|1968.0|0|109.0|0|5.247953779489649|0|2077.0|0
0|2020-04-28|1968.0|0|109.0|0|5.247953779489649|0|2077.0|0
0|2020-04-29|1968.0|0|109.0|0|5.247953779489649|0|2077.0|0
0|2020-04-30|1968.0|0|109.0|0|5.247953779489649|0|2077.0|0
0|2020-05-01|2002.0|0|69.0|0|3.331723804925157|0|2071.0|0
0|2020-05-02|2002.0|0|69.0|0|3.331723804925157|0|2071.0|0
0|2020-05-03|2002.0|0|69.0|0|3.331723804925157|0|2071.0|0
0|2020-05-04|2002.0|0|69.0|0|3.331723804925157|0|2071.0|0
0|2020-05-05|2002.0|0|69.0|0|3.331723804925157|0|2071.0|0
0|2020-05-06|2002.0|0|69.0|0|3.331723804925157|0|2071.0|0
0|2020-05-07|2002.0|0|69.0|0|3.331723804925157|0|2071.0|0
0|2020-05-08|2002.0|0|69.0|0|3.331723804925157|0|2071.0|0
0|2020-05-09|2002.0|0|69.0|0|3.331723804925157|0|2071.0|0
0|2020-05-10|2002.0|0|69.0|0|3.331723804925157|0|2071.0|0
0|2020-05-11|2002.0|0|69.0|0|3.331723804925157|0|2071.0|0
0|2020-05-12|2002.0|0|69.0|0|3.331723804925157|0|2071.0|0
0|2020-05-13|2002.0|0|69.0|0|3.331723804925157|0|2071.0|0
0|2020-05-14|2002.0|0|69.0|0|3.331723804925157|0|2071.0|0
0|2020-05-15|2002.0|0|69.0|0|3.331723804925157|0|2071.0|0
0|2020-05-16|2002.0|0|69.0|0|3.331723804925157|0|2071.0|0
0|2020-05-17|2002.0|0|69.0|0|3.331723804925157|0|2071.0|0
0|2020-05-18|2002.0|0|69.0|0|3.331723804925157|0|2071.0|0
0|2020-05-19|2002.0|0|69.0|0|3.331723804925157|0|2071.0|0
0|2020-05-20|2002.0|0|69.0|0|3.331723804925157|0|2071.0|0
0|2020-05-21|2002.0|0|69.0|0|3.331723804925157|0|2071.0|0
0|2020-05-22|2002.0|0|69.0|0|3.331723804925157|0|2071.0|0
0|2020-05-23|2002.0|0|69.0|0|3.331723804925157|0|2071.0|0
0|2020-05-24|2002.0|0|69.0|0|3.331723804925157|0|2071.0|0
0|2020-05-25|2002.0|0|69.0|0|3.331723804925157|0|2071.0|0
0|2020-05-26|2002.0|0|69.0|0|3.331723804925157|0|2071.0|0
0|2020-05-27|2002.0|0|69.0|0|3.331723804925157|0|2071.0|0
0|2020-05-28|2002.0|0|69.0|0|3.331723804925157|0|2071.0|0
0|2020-05-29|2002.0|0|69.0|0|3.331723804925157|0|2071.0|0
0|2020-05-30|2002.0|0|69.0|0|3.331723804925157|0|2071.0|0
0|2020-05-31|2002.0|0|69.0|0|3.331723804925157|0|2071.0|0
0|2020-06-01|2009.0|0|57.0|0|2.7589545014520813|0|2066.0|0
0|2020-06-02|2009.0|0|57.0|0|2.7589545014520813|0|2066.0|0
0|2020-06-03|2009.0|0|57.0|0|2.7589545014520813|0|2066.0|0
0|2020-06-04|2009.0|0|57.0|0|2.7589545014520813|0|2066.0|0
0|2020-06-05|2009.0|0|57.0|0|2.7589545014520813|0|2066.0|0
0|2020-06-06|2009.0|0|57.0|0|2.7589545014520813|0|2066.0|0
0|2020-06-07|2009.0|0|57.0|0|2.7589545014520813|0|2066.0|0
0|2020-06-08|2009.0|0|57.0|0|2.7589545014520813|0|2066.0|0
0|2020-06-09|2009.0|0|57.0|0|2.7589545014520813|0|2066.0|0
0|2020-06-10|2009.0|0|57.0|0|2.7589545014520813|0|2066.0|0
0|2020-06-11|2009.0|0|57.0|0|2.7589545014520813|0|2066.0|0
0|2020-06-12|2009.0|0|57.0|0|2.7589545014520813|0|2066.0|0
0|2020-06-13|2009.0|0|57.0|0|2.7589545014520813|0|2066.0|0
0|2020-06-14|2009.0|0|57.0|0|2.7589545014520813|0|2066.0|0
0|2020-06-15|2009.0|0|57.0|0|2.7589545014520813|0|2066.0|0
0|2020-06-16|2009.0|0|57.0|0|2.7589545014520813|0|2066.0|0
0|2020-06-17|2009.0|0|57.0|0|2.7589545014520813|0|2066.0|0
0|2020-06-18|2009.0|0|57.0|0|2.7589545014520813|0|2066.0|0
0|2020-06-19|2009.0|0|57.0|0|2.7589545014520813|0|2066.0|0
0|2020-06-20|2009.0|0|57.0|0|2.7589545014520813|0|2066.0|0
0|2020-06-21|2009.0|0|57.0|0|2.7589545014520813|0|2066.0|0
0|2020-06-22|2009.0|0|57.0|0|2.7589545014520813|0|2066.0|0
0|2020-06-23|2009.0|0|57.0|0|2.7589545014520813|0|2066.0|0
0|2020-06-24|2009.0|0|57.0|0|2.7589545014520813|0|2066.0|0
0|2020-06-25|2009.0|0|57.0|0|2.7589545014520813|0|2066.0|0
0|2020-06-26|2009.0|0|57.0|0|2.7589545014520813|0|2066.0|0
0|2020-06-27|2009.0|0|57.0|0|2.7589545014520813|0|2066.0|0
0|2020-06-28|2009.0|0|57.0|0|2.7589545014520813|0|2066.0|0
0|2020-06-29|2009.0|0|57.0|0|2.7589545014520813|0|2066.0|0
0|2020-06-30|2009.0|0|57.0|0|2.7589545014520813|0|2066.0|0
0|2020-07-01|1955.0|0|55.0|0|2.736318407960199|0|2010.0|0
0|2020-07-02|1955.0|0|55.0|0|2.736318407960199|0|2010.0|0
0|2020-07-03|1955.0|0|55.0|0|2.736318407960199|0|2010.0|0
0|2020-07-04|1955.0|0|55.0|0|2.736318407960199|0|2010.0|0
0|2020-07-05|1955.0|0|55.0|0|2.736318407960199|0|2010.0|0
0|2020-07-06|1955.0|0|55.0|0|2.736318407960199|0|2010.0|0
0|2020-07-07|1955.0|0|55.0|0|2.736318407960199|0|2010.0|0
0|2020-07-08|1955.0|0|55.0|0|2.736318407960199|0|2010.0|0
0|2020-07-09|1955.0|0|55.0|0|2.736318407960199|0|2010.0|0
0|2020-07-10|1955.0|0|55.0|0|2.736318407960199|0|2010.0|0
0|2020-07-11|1955.0|0|55.0|0|2.736318407960199|0|2010.0|0
0|2020-07-12|1955.0|0|55.0|0|2.736318407960199|0|2010.0|0
0|2020-07-13|1955.0|0|55.0|0|2.736318407960199|0|2010.0|0
0|2020-07-14|1955.0|0|55.0|0|2.736318407960199|0|2010.0|0
0|2020-07-15|1955.0|0|55.0|0|2.736318407960199|0|2010.0|0
0|2020-07-16|1955.0|0|55.0|0|2.736318407960199|0|2010.0|0
0|2020-07-17|1955.0|0|55.0|0|2.736318407960199|0|2010.0|0
0|2020-07-18|1955.0|0|55.0|0|2.736318407960199|0|2010.0|0
0|2020-07-19|1955.0|0|55.0|0|2.736318407960199|0|2010.0|0
0|2020-07-20|1955.0|0|55.0|0|2.736318407960199|0|2010.0|0
0|2020-07-21|1955.0|0|55.0|0|2.736318407960199|0|2010.0|0
0|2020-07-22|1955.0|0|55.0|0|2.736318407960199|0|2010.0|0
0|2020-07-23|1955.0|0|55.0|0|2.736318407960199|0|2010.0|0
0|2020-07-24|1955.0|0|55.0|0|2.736318407960199|0|2010.0|0
0|2020-07-25|1955.0|0|55.0|0|2.736318407960199|0|2010.0|0
0|2020-07-26|1955.0|0|55.0|0|2.736318407960199|0|2010.0|0
0|2020-07-27|1955.0|0|55.0|0|2.736318407960199|0|2010.0|0
0|2020-07-28|1955.0|0|55.0|0|2.736318407960199|0|2010.0|0
0|2020-07-29|1955.0|0|55.0|0|2.736318407960199|0|2010.0|0
0|2020-07-30|1955.0|0|55.0|0|2.736318407960199|0|2010.0|0
0|2020-07-31|1955.0|0|55.0|0|2.736318407960199|0|2010.0|0
0|2020-08-01|2069.0|0|49.0|0|2.3135033050047213|0|2118.0|0
0|2020-08-02|2069.0|0|49.0|0|2.3135033050047213|0|2118.0|0
0|2020-08-03|2069.0|0|49.0|0|2.3135033050047213|0|2118.0|0
0|2020-08-04|2069.0|0|49.0|0|2.3135033050047213|0|2118.0|0
0|2020-08-05|2069.0|0|49.0|0|2.3135033050047213|0|2118.0|0
0|2020-08-06|2069.0|0|49.0|0|2.3135033050047213|0|2118.0|0
0|2020-08-07|2069.0|0|49.0|0|2.3135033050047213|0|2118.0|0
0|2020-08-08|2069.0|0|49.0|0|2.3135033050047213|0|2118.0|0
0|2020-08-09|2069.0|0|49.0|0|2.3135033050047213|0|2118.0|0
0|2020-08-10|2069.0|0|49.0|0|2.3135033050047213|0|2118.0|0
0|2020-08-11|2069.0|0|49.0|0|2.3135033050047213|0|2118.0|0
0|2020-08-12|2069.0|0|49.0|0|2.3135033050047213|0|2118.0|0
0|2020-08-13|2069.0|0|49.0|0|2.3135033050047213|0|2118.0|0
0|2020-08-14|2069.0|0|49.0|0|2.3135033050047213|0|2118.0|0
0|2020-08-15|2069.0|0|49.0|0|2.3135033050047213|0|2118.0|0
0|2020-08-16|2069.0|0|49.0|0|2.3135033050047213|0|2118.0|0
0|2020-08-17|2069.0|0|49.0|0|2.3135033050047213|0|2118.0|0
0|2020-08-18|2069.0|0|49.0|0|2.3135033050047213|0|2118.0|0
0|2020-08-19|2069.0|0|49.0|0|2.3135033050047213|0|2118.0|0
0|2020-08-20|2069.0|0|49.0|0|2.3135033050047213|0|2118.0|0
0|2020-08-21|2069.0|0|49.0|0|2.3135033050047213|0|2118.0|0
0|2020-08-22|2069.0|0|49.0|0|2.3135033050047213|0|2118.0|0
0|2020-08-23|2069.0|0|49.0|0|2.3135033050047213|0|2118.0|0
0|2020-08-24|2069.0|0|49.0|0|2.3135033050047213|0|2118.0|0
0|2020-08-25|2069.0|0|49.0|0|2.3135033050047213|0|2118.0|0
0|2020-08-26|2069.0|0|49.0|0|2.3135033050047213|0|2118.0|0
0|2020-08-27|2069.0|0|49.0|0|2.3135033050047213|0|2118.0|0
0|2020-08-28|2069.0|0|49.0|0|2.3135033050047213|0|2118.0|0
0|2020-08-29|2069.0|0|49.0|0|2.3135033050047213|0|2118.0|0
0|2020-08-30|2069.0|0|49.0|0|2.3135033050047213|0|2118.0|0
0|2020-08-31|2069.0|0|49.0|0|2.3135033050047213|0|2118.0|0
0|2020-09-01|2049.0|0|34.0|0|1.6322611617858858|0|2083.0|0
0|2020-09-02|2049.0|0|34.0|0|1.6322611617858858|0|2083.0|0
0|2020-09-03|2049.0|0|34.0|0|1.6322611617858858|0|2083.0|0
0|2020-09-04|2049.0|0|34.0|0|1.6322611617858858|0|2083.0|0
0|2020-09-05|2049.0|0|34.0|0|1.6322611617858858|0|2083.0|0
0|2020-09-06|2049.0|0|34.0|0|1.6322611617858858|0|2083.0|0
0|2020-09-07|2049.0|0|34.0|0|1.6322611617858858|0|2083.0|0
0|2020-09-08|2049.0|0|34.0|0|1.6322611617858858|0|2083.0|0
0|2020-09-09|2049.0|0|34.0|0|1.6322611617858858|0|2083.0|0
0|2020-09-10|2049.0|0|34.0|0|1.6322611617858858|0|2083.0|0
0|2020-09-11|2049.0|0|34.0|0|1.6322611617858858|0|2083.0|0
0|2020-09-12|2049.0|0|34.0|0|1.6322611617858858|0|2083.0|0
0|2020-09-13|2049.0|0|34.0|0|1.6322611617858858|0|2083.0|0
0|2020-09-14|2049.0|0|34.0|0|1.6322611617858858|0|2083.0|0
0|2020-09-15|2049.0|0|34.0|0|1.6322611617858858|0|2083.0|0
0|2020-09-16|2049.0|0|34.0|0|1.6322611617858858|0|2083.0|0
0|2020-09-17|2049.0|0|34.0|0|1.6322611617858858|0|2083.0|0
0|2020-09-18|2049.0|0|34.0|0|1.6322611617858858|0|2083.0|0
0|2020-09-19|2049.0|0|34.0|0|1.6322611617858858|0|2083.0|0
0|2020-09-20|2049.0|0|34.0|0|1.6322611617858858|0|2083.0|0
0|2020-09-21|2049.0|0|34.0|0|1.6322611617858858|0|2083.0|0
0|2020-09-22|2049.0|0|34.0|0|1.6322611617858858|0|2083.0|0
0|2020-09-23|2049.0|0|34.0|0|1.6322611617858858|0|2083.0|0
0|2020-09-24|2049.0|0|34.0|0|1.6322611617858858|0|2083.0|0
0|2020-09-25|2049.0|0|34.0|0|1.6322611617858858|0|2083.0|0
0|2020-09-26|2049.0|0|34.0|0|1.6322611617858858|0|2083.0|0
0|2020-09-27|2049.0|0|34.0|0|1.6322611617858858|0|2083.0|0
0|2020-09-28|2049.0|0|34.0|0|1.6322611617858858|0|2083.0|0
0|2020-09-29|2049.0|0|34.0|0|1.6322611617858858|0|2083.0|0
0|2020-09-30|2049.0|0|34.0|0|1.6322611617858858|0|2083.0|0
0|2020-10-01|2089.0|0|37.0|0|1.7403574788334901|0|2126.0|0
0|2020-10-02|2089.0|0|37.0|0|1.7403574788334901|0|2126.0|0
0|2020-10-03|2089.0|0|37.0|0|1.7403574788334901|0|2126.0|0
0|2020-10-04|2089.0|0|37.0|0|1.7403574788334901|0|2126.0|0
0|2020-10-05|2089.0|0|37.0|0|1.7403574788334901|0|2126.0|0
0|2020-10-06|2089.0|0|37.0|0|1.7403574788334901|0|2126.0|0
0|2020-10-07|2089.0|0|37.0|0|1.7403574788334901|0|2126.0|0
0|2020-10-08|2089.0|0|37.0|0|1.7403574788334901|0|2126.0|0
0|2020-10-09|2089.0|0|37.0|0|1.7403574788334901|0|2126.0|0
0|2020-10-10|2089.0|0|37.0|0|1.7403574788334901|0|2126.0|0
0|2020-10-11|2089.0|0|37.0|0|1.7403574788334901|0|2126.0|0
0|2020-10-12|2089.0|0|37.0|0|1.7403574788334901|0|2126.0|0
0|2020-10-13|2089.0|0|37.0|0|1.7403574788334901|0|2126.0|0
0|2020-10-14|2089.0|0|37.0|0|1.7403574788334901|0|2126.0|0
0|2020-10-15|2089.0|0|37.0|0|1.7403574788334901|0|2126.0|0
0|2020-10-16|2089.0|0|37.0|0|1.7403574788334901|0|2126.0|0
0|2020-10-17|2089.0|0|37.0|0|1.7403574788334901|0|2126.0|0
0|2020-10-18|2089.0|0|37.0|0|1.7403574788334901|0|2126.0|0
0|2020-10-19|2089.0|0|37.0|0|1.7403574788334901|0|2126.0|0
0|2020-10-20|2089.0|0|37.0|0|1.7403574788334901|0|2126.0|0
0|2020-10-21|2089.0|0|37.0|0|1.7403574788334901|0|2126.0|0
0|2020-10-22|2089.0|0|37.0|0|1.7403574788334901|0|2126.0|0
0|2020-10-23|2089.0|0|37.0|0|1.7403574788334901|0|2126.0|0
0|2020-10-24|2089.0|0|37.0|0|1.7403574788334901|0|2126.0|0
0|2020-10-25|2089.0|0|37.0|0|1.7403574788334901|0|2126.0|0
0|2020-10-26|2089.0|0|37.0|0|1.7403574788334901|0|2126.0|0
0|2020-10-27|2089.0|0|37.0|0|1.7403574788334901|0|2126.0|0
0|2020-10-28|2089.0|0|37.0|0|1.7403574788334901|0|2126.0|0
0|2020-10-29|2089.0|0|37.0|0|1.7403574788334901|0|2126.0|0
0|2020-10-30|2089.0|0|37.0|0|1.7403574788334901|0|2126.0|0
0|2020-10-31|2089.0|0|37.0|0|1.7403574788334901|0|2126.0|0
0|2020-11-01|2005.0|0|44.0|0|2.1473889702293802|0|2049.0|0
0|2020-11-02|2005.0|0|44.0|0|2.1473889702293802|0|2049.0|0
0|2020-11-03|2005.0|0|44.0|0|2.1473889702293802|0|2049.0|0
0|2020-11-04|2005.0|0|44.0|0|2.1473889702293802|0|2049.0|0
0|2020-11-05|2005.0|0|44.0|0|2.1473889702293802|0|2049.0|0
0|2020-11-06|2005.0|0|44.0|0|2.1473889702293802|0|2049.0|0
0|2020-11-07|2005.0|0|44.0|0|2.1473889702293802|0|2049.0|0
0|2020-11-08|2005.0|0|44.0|0|2.1473889702293802|0|2049.0|0
0|2020-11-09|2005.0|0|44.0|0|2.1473889702293802|0|2049.0|0
0|2020-11-10|2005.0|0|44.0|0|2.1473889702293802|0|2049.0|0
0|2020-11-11|2005.0|0|44.0|0|2.1473889702293802|0|2049.0|0
0|2020-11-12|2005.0|0|44.0|0|2.1473889702293802|0|2049.0|0
0|2020-11-13|2005.0|0|44.0|0|2.1473889702293802|0|2049.0|0
0|2020-11-14|2005.0|0|44.0|0|2.1473889702293802|0|2049.0|0
0|2020-11-15|2005.0|0|44.0|0|2.1473889702293802|0|2049.0|0
0|2020-11-16|2005.0|0|44.0|0|2.1473889702293802|0|2049.0|0
0|2020-11-17|2005.0|0|44.0|0|2.1473889702293802|0|2049.0|0
0|2020-11-18|2005.0|0|44.0|0|2.1473889702293802|0|2049.0|0
0|2020-11-19|2005.0|0|44.0|0|2.1473889702293802|0|2049.0|0
0|2020-11-20|2005.0|0|44.0|0|2.1473889702293802|0|2049.0|0
0|2020-11-21|2005.0|0|44.0|0|2.1473889702293802|0|2049.0|0
0|2020-11-22|2005.0|0|44.0|0|2.1473889702293802|0|2049.0|0
0|2020-11-23|2005.0|0|44.0|0|2.1473889702293802|0|2049.0|0
0|2020-11-24|2005.0|0|44.0|0|2.1473889702293802|0|2049.0|0
0|2020-11-25|2005.0|0|44.0|0|2.1473889702293802|0|2049.0|0
0|2020-11-26|2005.0|0|44.0|0|2.1473889702293802|0|2049.0|0
0|2020-11-27|2005.0|0|44.0|0|2.1473889702293802|0|2049.0|0
0|2020-11-28|2005.0|0|44.0|0|2.1473889702293802|0|2049.0|0
0|2020-11-29|2005.0|0|44.0|0|2.1473889702293802|0|2049.0|0
0|2020-11-30|2005.0|0|44.0|0|2.1473889702293802|0|2049.0|0
0|2020-12-01|1974.0|0|58.0|0|2.854330708661417|0|2032.0|0
0|2020-12-02|1974.0|0|58.0|0|2.854330708661417|0|2032.0|0
0|2020-12-03|1974.0|0|58.0|0|2.854330708661417|0|2032.0|0
