|dates|SantaFe_NewMexico_UnitedStates.AveragePrecipitationTotal.data|SantaFe_NewMexico_UnitedStates.AveragePrecipitationTotal.missing|SantaFe_NewMexico_UnitedStates.AveragePrecipitation.data|SantaFe_NewMexico_UnitedStates.AveragePrecipitation.missing|SantaFe_NewMexico_UnitedStates.AverageWindDirection.data|SantaFe_NewMexico_UnitedStates.AverageWindDirection.missing|SantaFe_NewMexico_UnitedStates.AverageWindSpeed.data|SantaFe_NewMexico_UnitedStates.AverageWindSpeed.missing
0|2020-01-01|0.0|0|0.0|0|317.0833333333333|0|12.0|0
0|2020-01-02|0.0|0|0.0|0|274.11111111111114|0|12.513194444444443|0
0|2020-01-03|0.0|0|0.0|0|231.45833333333334|0|9.041666666666666|0
0|2020-01-04|0.0|0|0.0|0|252.08333333333334|0|10.291666666666666|0
0|2020-01-05|0.0|0|0.0|0|191.66666666666666|0|9.583333333333334|0
0|2020-01-06|0.0|0|0.0|0|211.25|0|9.166666666666666|0
0|2020-01-07|0.0|0|0.0|0|162.08333333333334|0|8.458333333333334|0
0|2020-01-08|0.0|0|0.0|0|127.08333333333333|0|6.916666666666667|0
0|2020-01-09|0.0|0|0.0|0|154.58333333333334|0|5.333333333333333|0
0|2020-01-10|0.0|0|0.0|0|294.1666666666667|0|11.416666666666666|0
0|2020-01-11|0.0|0|0.0|0|179.58333333333334|0|5.75|0
0|2020-01-12|0.0|0|0.0|0|198.33333333333334|0|8.208333333333334|0
0|2020-01-13|0.0|0|0.0|0|189.58333333333334|0|7.958333333333333|0
0|2020-01-14|0.0|0|0.0|0|128.33333333333334|0|7.458333333333333|0
0|2020-01-15|0.0|0|0.0|0|99.16666666666667|0|6.666666666666667|0
0|2020-01-16|0.0|0|0.016180555555555556|0|135.38194444444443|0|7.986111111111111|0
0|2020-01-17|0.0062499999999999995|0|0.0021180555555555558|0|220.10416666666666|0|10.010416666666666|0
0|2020-01-18|0.0004166666666666667|0|0.0|0|214.58333333333334|0|9.333333333333334|0
0|2020-01-19|0.0|0|0.0|0|100.83333333333333|0|10.666666666666666|0
0|2020-01-20|0.0|0|0.0|0|175.83333333333334|0|10.166666666666666|0
0|2020-01-21|0.0|0|0.001388888888888889|0|125.62499999999999|0|6.277777777777779|0
0|2020-01-22|0.0020833333333333333|0|0.0|0|237.56944444444446|0|8.704861111111112|0
0|2020-01-23|0.0|0|0.0|0|272.0833333333333|0|6.375|0
0|2020-01-24|0.0|0|0.0|0|231.25|0|7.833333333333333|0
0|2020-01-25|0.0|0|0.0|0|316.6666666666667|0|9.916666666666666|0
0|2020-01-26|0.0|0|0.0|0|242.08333333333334|0|10.333333333333334|0
0|2020-01-27|0.0|0|0.0|0|220.625|0|8.5625|0
0|2020-01-28|0.0|0|0.0|0|246.66666666666666|0|10.125|0
0|2020-01-29|0.0|0|0.0|0|175.41666666666666|0|7.041666666666667|0
0|2020-01-30|0.0|0|0.0|0|210.0|0|9.291666666666666|0
0|2020-01-31|0.0|0|0.0|0|271.6666666666667|0|9.416666666666666|0
0|2020-02-01|0.0|0|0.0|0|296.0416666666667|0|11.25|0
0|2020-02-02|0.0|0|0.0|0|237.91666666666666|0|10.5|0
0|2020-02-03|0.0|0|0.0|0|190.0|0|8.708333333333334|0
0|2020-02-04|0.0|0|0.003506944444444444|0|163.52777777777777|0|10.281944444444443|0
0|2020-02-05|0.002916666666666667|0|0.0|0|244.58333333333334|0|8.4375|0
0|2020-02-06|0.0|0|0.0|0|219.58333333333334|0|7.041666666666667|0
0|2020-02-07|0.0|0|0.0|0|210.41666666666666|0|8.083333333333334|0
0|2020-02-08|0.0|0|0.0|0|186.25|0|7.75|0
0|2020-02-09|0.0|0|0.0|0|185.83333333333334|0|10.5|0
0|2020-02-10|0.0|0|0.0015277777777777779|0|147.79166666666666|0|8.244444444444445|0
0|2020-02-11|0.0016666666666666668|0|0.004791666666666666|0|138.1597222222222|0|7.847916666666666|0
0|2020-02-12|0.00125|0|0.0|0|198.95833333333334|0|6.520833333333333|0
0|2020-02-13|0.0|0|0.0|0|201.25|0|8.208333333333334|0
0|2020-02-14|0.0|0|0.0|0|188.33333333333334|0|7.791666666666667|0
0|2020-02-15|0.0|0|0.0|0|208.75|0|8.791666666666666|0
0|2020-02-16|0.0|0|0.0|0|255.41666666666666|0|8.25|0
0|2020-02-17|0.0|0|0.0|0|239.16666666666666|0|8.166666666666666|0
0|2020-02-18|0.0|0|0.0|0|130.0|0|12.652777777777779|0
0|2020-02-19|0.0|0|0.0|0|164.375|0|9.6875|0
0|2020-02-20|0.0|0|0.0|0|150.06944444444443|0|14.993055555555555|0
0|2020-02-21|0.0|0|0.0|0|126.94444444444444|0|7.201388888888888|0
0|2020-02-22|0.0|0|0.0008333333333333334|0|212.32638888888889|0|5.548611111111112|0
0|2020-02-23|0.0020833333333333333|0|0.008083333333333333|0|164.97916666666666|0|7.061111111111111|0
0|2020-02-24|0.007916666666666667|0|0.0|0|290.4166666666667|0|11.875|0
0|2020-02-25|0.0|0|0.0|0|238.33333333333334|0|13.791666666666666|0
0|2020-02-26|0.0|0|0.0|0|200.83333333333334|0|5.0|0
0|2020-02-27|0.0|0|0.0|0|266.6666666666667|0|8.166666666666666|0
0|2020-02-28|0.0|0|0.0|0|155.83333333333334|0|7.25|0
0|2020-02-29|0.0|0|0.0|0|177.5|0|9.916666666666666|0
0|2020-03-01|0.0|0|0.0|0|178.125|0|8.854166666666666|0
0|2020-03-02|0.0|0|0.0|0|156.66666666666666|0|8.583333333333334|0
0|2020-03-03|0.0|0|0.0|0|129.16666666666666|0|11.291666666666666|0
0|2020-03-04|0.0|0|0.0|0|188.33333333333334|0|9.75|0
0|2020-03-05|0.0|0|0.0|0|136.25|0|10.875|0
0|2020-03-06|0.0|0|0.0|0|146.25|0|12.791666666666666|0
0|2020-03-07|0.0|0|0.0|0|114.58333333333333|0|5.208333333333333|0
0|2020-03-08|0.0|0|0.0|0|224.79166666666666|0|7.979166666666667|0
0|2020-03-09|0.0|0|0.0|0|183.43055555555554|0|6.884027777777778|0
0|2020-03-10|0.0|0|0.0|0|190.0|0|9.041666666666666|0
0|2020-03-11|0.0|0|0.0025|0|271.6666666666667|0|10.166666666666666|0
0|2020-03-12|0.0025|0|0.0|0|232.91666666666666|0|5.916666666666667|0
0|2020-03-13|0.0020833333333333333|0|0.025451388888888888|0|143.57638888888889|0|13.479166666666666|0
0|2020-03-14|0.0|0|0.0|0|228.75|0|7.104166666666667|0
0|2020-03-15|0.0|0|0.0|0|166.25|0|8.916666666666666|0
0|2020-03-16|0.0|0|0.0|0|140.83333333333334|0|5.333333333333333|0
0|2020-03-17|0.0|0|0.0|0|142.5|0|6.354166666666667|0
0|2020-03-18|0.0|0|0.001388888888888889|0|150.625|0|7.347222222222221|0
0|2020-03-19|0.0025|0|0.0008333333333333334|0|228.75|0|16.041666666666668|0
0|2020-03-20|0.0|0|0.0036805555555555554|0|142.91666666666666|0|13.312500000000002|0
0|2020-03-21|0.005|0|0.0|0|119.8611111111111|0|6.347222222222221|0
0|2020-03-22|0.0|0|0.0|0|206.25|0|8.0|0
0|2020-03-23|0.0|0|0.0|0|172.08333333333334|0|10.625|0
0|2020-03-24|0.0|0|0.0|0|219.58333333333334|0|8.583333333333334|0
0|2020-03-25|0.0|0|0.0|0|112.91666666666667|0|5.541666666666667|0
0|2020-03-26|0.0|0|0.0|0|195.41666666666666|0|14.0|0
0|2020-03-27|0.0|0|0.0|0|217.91666666666666|0|13.5|0
0|2020-03-28|0.0|0|0.0|0|247.5|0|12.041666666666666|0
0|2020-03-29|0.0|0|0.0|0|134.58333333333334|0|7.708333333333333|0
0|2020-03-30|0.0|0|0.0|0|206.875|0|10.395833333333334|0
